Year,Source,Fuel,ModelYr,NO2,NO,N2O,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,SO2
2028,31,2,1998,2357.191026,38666.2018,21.45722694,41354.23316,2830.213863,2603.788496,177.7383055,78.93178529,22.21725814,11.83981887,16.3242974
2021,21,5,1998,22.60117563,133.2472448,2.363898753,157.1048703,2.266959671,2.005323631,2.620118585,1.011062466,0.327514823,0.152206518,0.339120985
2022,21,5,1998,21.81846594,128.6103755,2.279388288,151.6420795,2.187037133,1.935194859,2.529477912,0.976630316,0.316285853,0.146683294,0.327475847
2023,21,5,1998,21.16242395,124.7487982,2.202558892,147.0883102,2.113265964,1.870053735,2.443633353,0.943742383,0.304714173,0.14142158,0.316389675
2024,21,5,1998,20.48477897,120.7790463,2.135444041,142.4034508,2.047996535,1.810925542,2.366297436,0.913184627,0.295837321,0.135984884,0.305665138
2025,21,5,1998,19.9058133,117.3988467,2.079821372,138.4118432,1.992000168,1.762050499,2.299496694,0.8877525,0.286947832,0.132832628,0.297956061
2026,21,5,1998,19.54893687,115.2859167,2.041121445,135.9235909,1.955490419,1.729030665,2.257138391,0.871228566,0.282552552,0.130684285,0.29150353
2027,21,5,1998,19.36986955,114.2006431,2.01966589,134.650579,1.93560412,1.713622824,2.236916437,0.863907536,0.279841994,0.129913644,0.288575685
2028,21,5,1998,19.40582532,114.3666779,2.017676781,134.8523553,1.936011025,1.713205538,2.241813775,0.863704139,0.278284941,0.129156169,0.289380832
2021,31,5,1998,51.34129752,295.2954201,5.264794208,349.4321603,2.777590449,2.457081395,2.931095764,1.076475305,0.366340907,0.161462424,0.516720703
2022,31,5,1998,50.34897707,289.4989011,5.149718728,342.5885201,2.720888602,2.40688518,2.87470246,1.055790963,0.359287997,0.158410627,0.506654995
2023,31,5,1998,49.81679184,286.4135022,5.072512187,338.9417655,2.681214056,2.371858613,2.833806852,1.040756174,0.354259245,0.156080038,0.499491735
2024,31,5,1998,49.44303992,284.2921413,5.038554068,336.4265198,2.662016879,2.354874773,2.812508774,1.032894919,0.351550058,0.154948164,0.495682487
2025,31,5,1998,49.12027807,282.4939218,5.014295301,334.288424,2.646650993,2.341265084,2.79393903,1.026095366,0.349222211,0.153951413,0.492492862
2026,31,5,1998,49.0353666,281.994436,5.003983067,333.6992777,2.641649505,2.336846381,2.78910504,1.024315477,0.348577146,0.15369695,0.49169229
2027,31,5,1998,49.06680575,282.1417111,5.002114994,333.8796421,2.642251461,2.337374943,2.791041025,1.025002572,0.348871357,0.153683727,0.491942294
2028,31,5,1998,49.15989956,282.6412313,5.006221829,334.4769921,2.646028499,2.340695006,2.796454585,1.027045805,0.349561396,0.154102599,0.49287224
2021,21,9,1998,0,0,0,0,0,0,146.6478718,56.60818736,18.31806209,8.507768115,0
2022,21,9,1998,0,0,0,0,0,0,141.5635104,54.65845627,17.70253117,8.201920601,0
2023,21,9,1998,0,0,0,0,0,0,136.7902913,52.804482,17.14011801,7.927977419,0
2024,21,9,1998,0,0,0,0,0,0,132.3911929,51.12385893,16.5160733,7.653103813,0
2025,21,9,1998,0,0,0,0,0,0,128.6325562,49.64564642,16.0719201,7.458286052,0
2026,21,9,1998,0,0,0,0,0,0,126.37701,48.73425657,15.80759023,7.338740038,0
2027,21,9,1998,0,0,0,0,0,0,125.2422515,48.32717313,15.65528144,7.215042749,0
2028,21,9,1998,0,0,0,0,0,0,125.5636825,48.50286378,15.71102605,7.284769015,0
2021,31,9,1998,0,0,0,0,0,0,164.0782435,60.29747007,20.50394218,9.014261598,0
2022,31,9,1998,0,0,0,0,0,0,160.9196778,59.09844262,20.13778823,8.863548872,0
2023,31,9,1998,0,0,0,0,0,0,158.6014187,58.24568229,19.76646193,8.696227631,0
2024,31,9,1998,0,0,0,0,0,0,157.4067525,57.82126775,19.73706736,8.670542668,0
2025,31,9,1998,0,0,0,0,0,0,156.3592725,57.46148054,19.51730326,8.613010776,0
2026,31,9,1998,0,0,0,0,0,0,156.1007148,57.29641763,19.501795,8.592303775,0
2027,31,9,1998,0,0,0,0,0,0,156.2251917,57.34259917,19.49438271,8.644160462,0
2028,31,9,1998,0,0,0,0,0,0,156.5765372,57.52302126,19.59162748,8.622193883,0
2021,21,1,1999,1171.8718,6988.163124,120.3292574,8225.84211,117.7645687,104.1768003,153.686151,59.33069087,19.2107717,8.899557019,16.06919337
2022,21,1,1999,1128.053429,6725.576757,115.6799033,7916.96623,113.3053573,100.232088,147.9492844,57.11594179,18.49366553,8.567346503,15.46836636
2023,21,1,1999,1087.393751,6483.415,111.4068854,7631.860494,109.099166,96.51117693,142.4380906,54.98834818,17.80476489,8.248210176,14.89238499
2024,21,1,1999,1050.820932,6266.902854,107.5598451,7376.738509,105.2181937,93.07800869,137.2681176,52.99250593,17.1585235,7.948834397,14.3530833
2025,21,1,1999,1015.929492,6060.824585,104.2219863,7133.825093,101.811366,90.06426777,132.6951981,51.22709386,16.5869053,7.68402151,13.8764541
2026,21,1,1999,991.9155562,5916.885415,101.6798498,6964.518879,99.37556417,87.9095229,129.5636316,50.01816312,16.19545771,7.502689871,13.54846427
2027,21,1,1999,976.4293706,5822.729982,99.88508548,6853.990435,97.74703558,86.46891067,127.5544037,49.24249194,15.94429984,7.386333112,13.33698258
2028,21,1,1999,968.6867096,5774.187266,98.81704044,6797.252095,96.86932929,85.69246805,126.5609194,48.85894739,15.82010431,7.328804377,13.23129546
2029,21,1,1999,969.6636826,5778.072632,98.6912444,6802.156573,96.88320938,85.70474274,126.7032474,48.91389051,15.8379071,7.337042734,13.24469558
2021,31,1,1999,2180.410341,13041.49994,287.2978143,15344.66605,160.9924957,142.4170731,180.5077916,67.2530977,22.56347661,10.08791438,25.42399562
2022,31,1,1999,2123.322205,12694.16836,279.0599174,14936.98281,156.6136794,138.5435025,175.8099332,65.50278572,21.97625403,9.825370404,24.75908662
2023,31,1,1999,2079.20901,12428.77479,272.7252515,14624.98521,153.1245181,135.4568222,171.9516598,64.06527724,21.49395664,9.609745271,24.21483207
2024,31,1,1999,2049.624966,12253.73544,268.3794026,14418.70868,150.6134571,133.2355249,169.0687313,62.99115763,21.13358729,9.448622688,23.80981114
2025,31,1,1999,2031.899548,12151.50858,266.5125137,14297.78935,149.414779,132.1751557,167.5886774,62.43973256,20.94859049,9.365913966,23.60343387
2026,31,1,1999,2028.372405,12129.67794,265.9610495,14272.23059,149.1350605,131.9277224,167.3012628,62.33265358,20.91266084,9.349852833,23.56255241
2027,31,1,1999,2029.627594,12135.01927,265.8626852,14278.87744,149.1672424,131.9561809,167.4151756,62.375076,20.92689917,9.356212591,23.57739915
2028,31,1,1999,2033.428212,12155.42321,266.0787016,14303.27656,149.3820953,132.1462698,167.7398126,62.49602445,20.96748059,9.374357292,23.62184603
2029,31,1,1999,2035.651915,12167.61631,266.2360291,14317.80799,149.5149577,132.2637746,167.9285592,62.56636039,20.991069,9.38490374,23.64782639
2021,21,2,1999,486.5956642,7981.869027,4.600682324,8536.755997,115.2030795,105.9876363,152.3286518,58.80652431,19.04087952,8.820090082,10.53028653
2022,21,2,1999,468.3289382,7682.226985,4.428870867,8216.289418,110.8650699,101.9944996,146.6424092,56.61208416,18.33016467,8.491717092,10.13568906
2023,21,2,1999,450.9051397,7396.447213,4.263316447,7910.639265,106.7433765,98.20276113,141.1818249,54.50193651,17.64718712,8.176738659,9.75875332
2024,21,2,1999,434.6678806,7130.094678,4.109819063,7625.766632,102.9172435,94.68461122,136.0532435,52.52373939,17.00655391,7.878134536,9.405358081
2025,21,2,1999,420.3491574,6895.18307,3.976528803,7374.52343,99.55140061,91.58447542,131.5231082,50.77367085,16.44100761,7.619245124,9.091189775
2026,21,2,1999,410.3739022,6731.575359,3.884165857,7199.549689,97.18207138,89.40528269,128.4197051,49.57597075,16.05374678,7.437905786,8.876798954
2027,21,2,1999,403.869865,6624.853415,3.816459856,7085.401393,95.62368568,87.96939968,126.427232,48.80721683,15.80515383,7.31979318,8.739545717
2028,21,2,1999,400.5340327,6570.15223,3.783124449,7026.899359,94.7991679,87.21764273,125.4451717,48.42668876,15.68424089,7.267013638,8.672430892
2029,21,2,1999,400.8270336,6575.001064,3.792109154,7032.092695,94.84985622,87.26234996,125.5834761,48.47981397,15.69560555,7.269670526,8.682395584
2021,31,2,1999,2557.408281,41950.46971,23.37262693,44866.81234,3092.53119,2845.119045,191.6382968,85.31455789,23.95475928,12.79714612,17.07095768
2022,31,2,1999,2490.564584,40853.9851,22.74592629,43694.11059,3011.930106,2770.966141,186.650724,83.09418988,23.33136792,12.46404734,16.62498682
2023,31,2,1999,2435.827109,39956.12787,22.24172212,42733.81046,2945.79905,2710.126337,182.5545113,81.27058814,22.81933297,12.19058898,16.25964191
2024,31,2,1999,2395.073402,39287.61423,21.874325,42018.8346,2896.443189,2664.720113,179.493809,79.90797631,22.43674202,11.98605975,15.98759073
2025,31,2,1999,2374.288702,38946.66237,21.69441975,41654.17828,2871.161014,2641.459783,177.9225463,79.2084417,22.24035351,11.88121902,15.848752
2026,31,2,1999,2370.181149,38879.28084,21.65493489,41582.11598,2866.223993,2636.9176,177.617458,79.07264128,22.2021196,11.86084176,15.82133372
2027,31,2,1999,2371.688867,38904.01531,21.66297465,41608.5721,2868.130668,2638.67272,177.7382934,79.12645275,22.21729568,11.86890665,15.83152175
2028,31,2,1999,2376.176137,38977.63371,21.69773061,41687.29519,2873.647815,2643.748268,178.0829644,79.27988121,22.26037759,11.89192769,15.86142139
2029,31,2,1999,2378.796109,39020.61019,21.71879791,41733.26007,2876.860222,2646.702557,178.2833304,79.36908974,22.28543589,11.90535367,15.8790294
2021,21,5,1999,20.77775667,123.9444023,2.130804379,145.8890353,2.085015395,1.84423,2.721517234,1.050612522,0.340184193,0.157552556,0.355257857
2022,21,5,1999,20.00075372,119.2872662,2.048631351,140.4111063,2.005950454,1.774719206,2.619862959,1.011371893,0.32754746,0.151760039,0.341808873
2023,21,5,1999,19.27948482,114.9907036,1.973218627,135.3536341,1.931496734,1.708832918,2.522535869,0.97365788,0.315435154,0.146089648,0.329363459
2024,21,5,1999,18.63059749,111.1476953,1.904978343,130.8253736,1.862852193,1.647839706,2.430709625,0.938536806,0.303954012,0.140753616,0.317329833
2025,21,5,1999,18.01164094,107.4931319,1.845934186,126.5174676,1.802242327,1.594565355,2.349890721,0.907309281,0.293841819,0.136138584,0.307061888
2026,21,5,1999,17.58599964,104.9403301,1.800648644,123.5147081,1.759480505,1.556384354,2.294666308,0.885686761,0.287033411,0.132767247,0.299726921
2027,21,5,1999,17.3116174,103.2699529,1.76884845,121.5535862,1.731329113,1.531040012,2.259249897,0.87173181,0.281883198,0.131387418,0.295133522
2028,21,5,1999,17.17404533,102.4090657,1.750304612,120.5479985,1.71509098,1.517418324,2.241254083,0.865200627,0.280518253,0.129626991,0.29225613
2029,21,5,1999,17.19222476,102.4780005,1.748228208,120.6352157,1.714616415,1.51730274,2.243898418,0.865814896,0.280720718,0.129467648,0.292547089
2021,31,5,1999,35.15359292,209.0838201,4.270559255,246.2070552,2.33742259,2.067711148,3.009280964,1.105163334,0.376177945,0.165764201,0.529171554
2022,31,5,1999,34.23343342,203.5215565,4.147965341,239.6723149,2.273508711,2.011128908,2.930969305,1.076385771,0.366374285,0.1614741,0.515385033
2023,31,5,1999,33.52206786,199.266493,4.053759591,234.6657952,2.222717492,1.966250757,2.866666633,1.052787136,0.358331159,0.157918505,0.504043989
2024,31,5,1999,33.04407381,196.4526309,3.989194223,231.3473856,2.186388951,1.934094155,2.8185833,1.03514006,0.352291231,0.155285492,0.495619152
2025,31,5,1999,32.75811729,194.8097087,3.961545517,229.4030564,2.169194404,1.918912544,2.793912728,1.026035758,0.34924499,0.15391433,0.491285633
2026,31,5,1999,32.70129312,194.4605404,3.953335842,228.9938578,2.165097285,1.915265497,2.789101013,1.024256199,0.348652389,0.153658605,0.490491102
2027,31,5,1999,32.72163914,194.5484198,3.951855372,229.102846,2.16545292,1.915581521,2.791049872,1.025027912,0.348879951,0.153787539,0.490784001
2028,31,5,1999,32.78303021,194.8779885,3.954977512,229.4969731,2.168416122,1.918272703,2.796465824,1.026992984,0.349571603,0.154053763,0.491651611
2029,31,5,1999,32.81893716,195.0745919,3.957289263,229.7313663,2.170296612,1.919822414,2.799600622,1.028161493,0.349943104,0.154252118,0.492256722
2021,21,9,1999,0,0,0,0,0,0,152.3347809,58.80397208,19.05026891,8.820336695,0
2022,21,9,1999,0,0,0,0,0,0,146.626732,56.59384899,18.33753478,8.488464463,0
2023,21,9,1999,0,0,0,0,0,0,141.1571498,54.49534619,17.6866926,8.178039606,0
2024,21,9,1999,0,0,0,0,0,0,136.0580143,52.54673211,16.97761846,7.87790674,0
2025,21,9,1999,0,0,0,0,0,0,131.549294,50.75585239,16.42559027,7.595584396,0
2026,21,9,1999,0,0,0,0,0,0,128.40945,49.57605788,16.00540309,7.419453805,0
2027,21,9,1999,0,0,0,0,0,0,126.4754531,48.8200212,15.79909192,7.312249872,0
2028,21,9,1999,0,0,0,0,0,0,125.4835811,48.28464538,15.69805855,7.284060586,0
2029,21,9,1999,0,0,0,0,0,0,125.5083796,48.52990677,15.57780476,7.235188941,0
2021,31,9,1999,0,0,0,0,0,0,168.4825322,61.85048274,21.06680661,9.280817452,0
2022,31,9,1999,0,0,0,0,0,0,164.0606982,60.25244068,20.46154879,9.044004566,0
2023,31,9,1999,0,0,0,0,0,0,160.3714862,58.90007313,20.05532555,8.84710106,0
2024,31,9,1999,0,0,0,0,0,0,157.7290941,57.9600658,19.65125056,8.661381379,0
2025,31,9,1999,0,0,0,0,0,0,156.3936617,57.43558385,19.54727463,8.644720348,0
2026,31,9,1999,0,0,0,0,0,0,156.1401578,57.34115472,19.4953476,8.57859795,0
2027,31,9,1999,0,0,0,0,0,0,156.1679032,57.31873191,19.55461579,8.60873885,0
2028,31,9,1999,0,0,0,0,0,0,156.5267767,57.54042127,19.54831497,8.625803554,0
2029,31,9,1999,0,0,0,0,0,0,156.6682425,57.51205261,19.59724107,8.646917001,0
2021,21,1,2000,899.7375604,5559.905801,103.4881558,6511.736096,109.1744201,96.57775716,160.2194624,61.8528317,20.02742461,9.2778757,16.75229
2022,21,1,2000,864.2487041,5339.283989,99.27018898,6253.561675,104.8169037,92.72304494,153.9135789,59.41846084,19.23920558,8.912724129,16.09193085
2023,21,1,2000,830.7262269,5132.441714,95.3327854,6011.258961,100.6385021,89.02673992,147.7577055,57.04194913,18.4697083,8.556251635,15.44855367
2024,21,1,2000,797.8190106,4930.770548,91.72502816,5774.787212,96.71546842,85.55636728,141.8875881,54.77577408,17.73593991,8.216325791,14.83608443
2025,21,1,2000,770.0871611,4761.358948,88.51028749,5576.054943,93.18377146,82.43217874,136.5692402,52.72267285,17.07116308,7.908359867,14.28157783
2026,21,1,2000,748.049499,4624.421121,85.90725944,5415.798203,90.49073534,80.0498465,132.6683099,51.21666602,16.58353862,7.682458255,13.87309604
2027,21,1,2000,732.043947,4523.686433,83.8852111,5298.114475,88.48526923,78.27575801,129.8482285,50.12799411,16.23102495,7.519159415,13.57682475
2028,21,1,2000,721.4589415,4455.908762,82.42887831,5219.120376,87.11412487,77.06282516,127.9954121,49.41270646,15.99941999,7.411861776,13.38124986
2029,21,1,2000,715.1446171,4414.995575,81.51049443,5171.513766,86.27749422,76.32273724,126.8951846,48.98796063,15.86189872,7.348156269,13.26474911
2030,21,1,2000,716.6884672,4421.701113,81.39601402,5179.826428,86.35436402,76.3906938,127.1984958,49.10504281,15.89980988,7.365723394,13.29426152
2021,31,1,2000,2037.884841,12342.12847,311.3655895,14495.97784,174.285598,154.1764126,188.1220139,70.14709577,23.5152406,10.52201302,26.51771949
2022,31,1,2000,1972.24525,11938.50062,300.5760398,14022.9313,168.5218433,149.0776519,182.095432,67.89991642,22.76192463,10.18493566,25.66486919
2023,31,1,2000,1917.874725,11607.67261,291.7181526,13634.62543,163.6315434,144.7516219,176.8648982,65.9495709,22.10809542,9.892384845,24.92673105
2024,31,1,2000,1871.061722,11326.13346,284.8209937,13303.62637,159.6816078,141.2574078,172.5382181,64.3362252,21.5672841,9.650383764,24.31794392
2025,31,1,2000,1842.299346,11155.86263,280.2058598,13102.98774,156.9230038,138.8170582,169.4366955,63.17970558,21.17958383,9.476911378,23.88287486
2026,31,1,2000,1835.100903,11111.52893,279.0186963,13051.03728,156.2915596,138.258515,168.7785137,62.93433642,21.09732322,9.440099687,23.78970009
2027,31,1,2000,1836.2221,11116.13285,278.9171522,13056.81174,156.3334209,138.2955439,168.8934216,62.97715569,21.11167922,9.446523268,23.80469555
2028,31,1,2000,1839.646887,11134.52087,279.1454616,13078.79936,156.5674184,138.5025387,169.22103,63.09932237,21.1526282,9.464849112,23.84958241
2029,31,1,2000,1841.651575,11145.54067,279.3114764,13091.92716,156.7107562,138.6293075,169.4114213,63.17029711,21.1764294,9.475496127,23.87580008
2030,31,1,2000,1845.997652,11170.88027,279.850893,13121.85499,157.0568983,138.9355508,169.8163083,63.32128013,21.22704289,9.498148052,23.93235131
2021,21,2,2000,383.9101789,6297.47004,4.789836555,6735.261044,106.065665,97.58018996,158.5641284,61.21364465,19.82044493,9.182558736,10.96118168
2022,21,2,2000,368.6935254,6047.865904,4.599668364,6468.307606,101.8538752,93.70501452,152.3226706,58.80442952,19.0404375,8.82064784,10.52914348
2023,21,2,2000,353.9715066,5806.375165,4.41635324,6210.025496,97.78868917,89.96566465,146.2314527,56.45312942,18.27863733,8.468028264,10.10800131
2024,21,2,2000,340.0413147,5577.868824,4.243404215,5965.63749,93.95018958,86.43408828,140.4211483,54.21053564,17.55264354,8.131496603,9.707071272
2025,21,2,2000,327.4592966,5371.497208,4.086382901,5744.916785,90.48702786,83.24699165,135.1596973,52.17769888,16.89448791,7.826932083,9.34363912
2026,21,2,2000,318.0505095,5217.158079,3.969589064,5579.8476,87.88197482,80.85190093,131.2979314,50.68665477,16.41370973,7.601734582,9.076804262
2027,21,2,2000,311.1473139,5103.895065,3.882145432,5458.71022,85.96421053,79.08558022,128.5080441,49.61088378,16.06258294,7.439982808,8.883088535
2028,21,2,2000,306.5140675,5027.933591,3.823132242,5377.468487,84.67072973,77.89764323,126.6732915,48.90326248,15.83422762,7.336495459,8.757196817
2029,21,2,2000,303.7262238,4982.175175,3.788448391,5328.531454,83.88965485,77.17881829,125.5851913,48.48322693,15.69629214,7.270772586,8.679977221
2030,21,2,2000,304.2262807,4990.353119,3.797462358,5337.274661,84.00733467,77.28832328,125.885759,48.59901111,15.73493218,7.291663357,8.696905598
2021,31,2,2000,2644.761469,43383.35797,24.17317031,46399.31478,3199.873246,2943.873923,198.0136705,88.17530527,24.75168076,13.22620602,17.80654803
2022,31,2,2000,2559.742201,41988.75875,23.37986443,44907.74753,3097.245411,2849.457143,191.6701944,85.35055156,23.9587681,12.80251659,17.23428542
2023,31,2,2000,2486.13498,40781.35552,22.70315697,43616.41017,3008.246963,2767.578093,186.1644831,82.89897231,23.27056039,12.43479372,16.73875708
2024,31,2,2000,2425.403452,39785.12433,22.15330587,42550.92602,2934.691694,2699.907622,181.6104447,80.87103026,22.70127614,12.13059384,16.32976054
2025,31,2,2000,2381.98513,39072.93077,21.76678392,41789.23395,2882.010621,2651.441441,178.3457206,79.41725475,22.29328829,11.91252964,16.03739321
2026,31,2,2000,2372.697856,38920.5669,21.67991265,41626.28574,2870.801865,2641.129522,177.6531374,79.10878908,22.20664464,11.86626419,15.97480519
2027,31,2,2000,2374.208383,38945.35191,21.68796594,41652.76829,2872.714114,2642.88811,177.7739373,79.16262552,22.22170879,11.87431988,15.98504771
