gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
SPNOc,2026,79815370,19573,279184.9,1667625.4,81781751.4,76945800.3,3680535,72676320,98281470,0.0359,0.0539,0.16,42391.79,20291.7,0.81,0.81,170.7,18.3,2.65,7.2,416.3,0.1,171.9,19.6,191.6,180.6,19.2,2.77,7.8,447.2,0.11,181.9,21.2,203.1,137.3,9.5,1.34,10.1,488.2,0.07,138,24.7,162.7,570.5,46.5,6.7,36.4,1765.6,0.34,573.7,89.1,662.8,18129874.8,1945.8,281.8,765152.3,44217.9,10.7,18264778,2085758.3,20350536.3,0,21.36,8.54,0,29.89,22.78,9.34,0,32.12,107622630,78101220,16613.1,45608,0,0,16440621,0,0,388152.1,3574699.5,0,8773.7,0,530771.5,8684003,0,220316.5,0,14794269,62918796,0,14.1,13.6,0,7400.3,0,0,266.9,1607.2,0,3913.1,0,291.5,1225,373.1,186,0,5818.4,0,17404.9,52,1860,0,2.3
SPNOc,2028,81859304,544287,311186.7,2110237,84825015.5,78916239.1,-31987009.5,77750650,134223280,0.0359,0.0539,0.16,61176.15,19777.7,0.89,0.88,100.1,10.8,1.57,4.3,242,0.06,100.8,11.5,112.3,119.8,12.9,1.86,5.2,292.5,0.07,120.7,13.9,134.6,99.9,5.8,0.8,8.4,391.9,0.05,100.3,20.1,120.4,485.1,39.9,5.73,30.8,1511.8,0.28,487.9,76,563.9,13956442.3,1508.5,218.5,595379.9,33742.1,8.6,14061056.9,1603237.5,15664294.4,0,16.56,10.64,0,27.21,17.77,11.68,0,29.45,141690300,116812020,458377.8,39812.4,0,0,12670545,0,0,557967.5,2510883.2,0,6711.7,0,458152.2,8487973,0,245816.9,0,23898438,92355624,0,401.4,13.6,0,7400.3,0,0,385.8,1607.2,0,3823.8,0,291.5,1225,270.4,186,0,9615.2,0,26522.7,1603.1,1860,0,0
SPNOc,2030,84175130,2982727.2,313220.2,2148095.9,89619170.1,81148800.1,-32833621.4,80649720,137457180,0.0359,0.0539,0.16,64019.32,20455.8,0.91,0.9,85,9.4,1.36,3.5,199.7,0.05,85.7,9.5,95.1,100.4,11.1,1.61,4.2,236.1,0.06,101.2,11.2,112.4,51.6,2.4,0.32,4.9,218,0.03,51.7,11.4,63.1,442.3,38.6,5.56,26.3,1312,0.26,445,65.4,510.4,12249980.3,1352.1,196.1,504640.8,28748.3,7.7,12343818.7,1363449.3,13707268.1,0,14.76,10.42,0,25.18,16.12,11.68,0,27.8,146851570,122452780,2535667,35760.9,0,0,11342496,0,0,829097.4,1528925.4,0,2889.4,0,408712,8295475,0,248858.7,0,26544950,95078744,0,1867.9,13.6,0,7400.3,0,0,577.2,1607.2,0,3598,0,291.5,1225,100.1,186,0,11109.5,0,28367.1,7470.1,1860,0,0
SPNOc,2035,89946170,8491012,286099.4,2544644.9,101267921.6,86712389.4,-60427362.2,93078140,168998780,0.0359,0.0539,0.16,182713.59,22224.9,1,1,0.4,0,0,0.4,2.9,0.01,0.4,0.5,0.9,0.9,0,0,0.7,6.6,0.01,0.9,0.9,1.8,0,0,0,0,0,0,0,0,0,125.6,3.2,0.35,16.6,708.7,0.08,125.8,37.7,163.5,59225,1.1,0.1,77890.5,486,1.6,59288.8,92822.8,152111.6,0,59.64,25.09,0,84.72,67.67,29.57,0,97.24,177664050,161695280,7184289.5,28062.6,0,0,0,0,0,1453240.1,222378.2,0,0,0,333668.4,7957245,0,232230.5,10884,37683200,122558850,0,4565.4,13.6,0,48.7,0,0,1086.3,2674.3,0,223.2,0,293.5,1225,0,186,3185.9,18774.7,0,40839.9,23848,1860,0,428.8
SPNOc,2040,96421940,10195218,275151.2,2526403.5,109418704.6,92955376.1,-53814487.9,94325840,164998450,0.0359,0.0539,0.16,135054.69,24276,1,1,0.2,0,0,0.4,2.3,0.01,0.2,0.5,0.7,0.6,0,0,0.6,4.9,0.01,0.6,0.7,1.4,0,0,0,0,0,0,0,0,0,127.3,3.4,0.38,17,721.2,0.08,127.5,38.6,166.1,39994.7,0.8,0.1,74803.9,383.5,1.6,40037.8,86673.3,126711.1,0,27.7,19.48,0,47.18,31.36,23.16,0,54.52,180559200,163233200,8735825,26567.7,0,0,0,0,0,2107649.8,155627.4,0,47.1,0,317124.5,7870024,0,220798,0,36774180,124351360,0,5411.6,13.6,0,48.7,0,0,1601.4,2674.3,0,223.2,0,293.5,1225,0,186,3185.9,19118.4,0,41455.5,28596.9,1860,0,187.6
SPNOc,2045,102026090,12482668,288967.2,2642474.9,117440201.8,98358020.9,-58145296.2,96894110,173671840,0.0359,0.0539,0.16,137104.15,25899.1,1,1,0.3,0,0,0.4,2.2,0.01,0.3,0.5,0.7,0.5,0,0,0.5,3.9,0.01,0.5,0.6,1.1,0,0,0,0,0,0,0,0,0,113.8,3.4,0.39,15.4,648.6,0.08,114,34.8,148.8,42860.7,0.8,0.1,74360.5,396.6,1.6,42906.8,86614.9,129521.7,0,26.03,19.45,0,45.48,29.8,23.43,0,53.23,194726830,175585500,10620359,25027.8,0,0,0,0,0,2816024,174239.2,0,46.1,0,302159.2,7785189.5,0,234308.4,0,43881264,128888210,0,6652.9,13.6,0,48.7,0,0,2162,2906.7,0,223.2,0,293.5,1225,0,186,3185.9,23829.1,0,43122.6,32795.1,1860,0,198.6
SPNOc,2050,106955200,13939982,280644.6,2559854.4,123735679.4,103109787.2,-57277775.5,93095620,170190290,0.0359,0.0539,0.16,143135.44,27154.3,1,1,0.3,0,0,0.4,2.2,0.01,0.3,0.4,0.7,0.4,0,0,0.5,3.6,0.01,0.4,0.6,1,0,0,0,0,0,0,0,0,0,103.9,2.9,0.32,14.1,599.9,0.07,104.1,32,136.1,43567.7,0.8,0.1,73817.1,398.8,1.6,43614.6,86132.7,129747.2,0,30.44,20.39,0,50.83,35.1,24.69,0,59.8,201344770,181013460,11906317,23434.6,0,0,0,0,0,3528578.5,179788,0,0,0,278758.7,7718713.5,0,224103,190.3,43977264,133507610,0,6966.5,13.6,0,48.7,0,0,2781,2906.7,0,223.2,0,293.5,1225,0,186,3185.9,25171.9,0,44815.9,35657,1860,0,268.9
SPSOc,2024,111129970,11169.4,438998,1951405.4,113531546.6,107134614.3,-16217282.9,71525810,118202860,0.0359,0.054,0.16,6647.57,25183.9,0.83,0.8,99.5,6,0.83,8,385.2,0.05,99.9,19.5,119.4,124.4,8.4,1.17,9.4,457.1,0.06,125,23,148,165.3,8.3,1.13,15.1,683.4,0.09,165.8,35.5,201.3,583.2,46.5,6.71,38.3,1813.7,0.36,586.4,92.5,678.9,15786698.7,955.3,131.9,1276729.3,61157.7,7.7,15851182.8,3101329,18952511.8,0,20.93,1.41,0,22.33,22.28,1.54,0,23.82,160525700,129748840,9528.7,36436,0,0,6138636,0,0,534673.3,21313348,0,202677,0,2510316.2,0,216072.8,349845,0,27480010,101734140,0,10,9.6,0,6834,0,0,371.3,9539.7,0,2044.5,0,1231,0,1288.5,258,0,11260.1,0,29624.4,20,2580,0,0
SPSOc,2026,113478220,844169.7,432445,2145655.4,116900495,109398446.2,-33060665.6,72602030,130546840,0.0359,0.054,0.16,46435.51,25733.8,0.88,0.85,66.3,3.5,0.48,5.8,272.4,0.03,66.5,13.9,80.4,87.3,5.3,0.73,7.1,339.5,0.04,87.6,17.2,104.8,144.9,6.4,0.86,14,626.4,0.08,145.4,32.7,178,494.7,38,5.44,33.6,1610.8,0.29,497.3,81.7,579,11478517.6,614.2,83.3,998941.6,47190.1,5.4,11519568.5,2406684.5,13926253,0,19.04,9.1,0,28.14,20.4,9.99,0,30.39,175227900,149961170,716406.7,32471.9,0,0,3723091.2,0,0,1085754.5,17811338,0,156185.7,0,2391447,0,88850.5,346959.8,0,30754884,118120530,0,445.4,9.6,0,6365,0,0,728.5,9539.7,0,1973.5,0,1231,0,1232.8,258,0,12771.3,0,35842.8,1586,2580,0,2.3
SPSOc,2028,116249040,1065424.6,410674.6,3027215.3,120752350.8,112069664.8,-69773711.9,90058696,178256880,0.0359,0.054,0.16,59644.41,27673.3,0.93,0.9,37.6,1.8,0.25,3.4,159.9,0.02,37.7,8.2,46,58.7,3.6,0.49,4.8,228.3,0.03,58.9,11.6,70.5,140.5,5.6,0.73,14.1,631.1,0.07,140.9,32.9,173.8,420.1,32.3,4.61,28.8,1385.4,0.24,422.3,70.1,492.4,7784933.7,380.8,51.1,711026.9,33065.2,3.7,7810223.3,1697379.7,9507602.9,0,14.91,10.16,0,25.07,16.02,11.16,0,27.17,209567420,190526060,915776.8,28428.2,0,0,2220742.2,0,0,1838665.4,12978144,0,107597.1,0,2371083.5,0,87544.4,332040.8,0,31766748,156920660,0,584.1,9.6,0,5365,0,0,1250.5,9383.7,0,1973.5,0,1270,0,1232.8,258,0,14189.4,0,49054.6,2141,2580,0,0
SPSOc,2030,119406616,1566907.9,407319.3,3488926.4,124869777,115113770.5,-82276338.6,102655340,199131410,0.0359,0.0539,0.16,61740.07,28592,0.95,0.93,26.6,1.5,0.21,2.2,106.1,0.01,26.7,5.4,32.1,45.7,3.3,0.47,3.3,161.8,0.02,46,8.1,54.1,70.8,2.7,0.35,7.2,319.8,0.04,70.9,16.8,87.7,386.6,31.5,4.52,24.9,1221.7,0.22,388.8,61.4,450.2,5822041.6,334.3,45.8,486622.6,23187,2.8,5844508.3,1178354.6,7022862.9,0,13.99,10.04,0,24.03,15.05,11.03,0,26.08,221998160,207146110,1318572,26138,0,0,2142209.8,0,0,2905301.2,8613665,0,51568.5,0,2310349.2,0,55724.9,333825.4,0,37284540,166956270,0,809.7,9.6,0,5365,0,0,1999,9017.9,0,1973.5,0,1270,0,1232.8,258,0,17007.3,0,52149.5,3369.1,2580,0,0
SPSOc,2035,127408600,8443534,345557,4291663.6,140489358.6,122828203.1,-99620125.8,126797170,237352530,0.0359,0.0539,0.16,178338.98,31094.8,0.99,0.99,2.3,0,0,0.3,11.8,0,2.3,0.6,2.9,3.2,0.1,0.01,0.6,21.9,0,3.2,1.2,4.4,0,0,0,0,0,0,0,0,0,128.1,3.5,0.39,17,729.7,0.08,128.3,38.7,167,552254.1,10.4,1,65711.6,2888.3,0.2,552848.5,151849,704697.5,0,60.89,24.74,0,85.64,67.71,28.5,0,96.21,251761460,240109490,7213585,22758.1,0,0,0,0,0,4838784,1991472.2,0,10.6,0,2141777.2,0,0,276194,6168.5,51485256,183785440,0,3256.8,9.6,0,0,0,0,3487.8,12147.9,0,807.5,0,1288,0,0,258,1318,25186,0,60847,22500.1,2580,0,428.8
SPSOc,2040,136645060,11655742,336807.4,4708323.2,153345935.5,131732735.5,-99658973.6,143011600,256197380,0.0359,0.0539,0.16,132677.56,33886,0.99,0.99,2.1,0,0,0.3,11.1,0,2.1,0.6,2.7,2.6,0.1,0.01,0.5,18.1,0,2.6,1,3.7,0,0,0,0,0,0,0,0,0,130.9,3.4,0.38,17.4,739.5,0.08,131.1,39.4,170.5,541419.2,10.2,1,64399.8,2831.6,0.2,542001.9,148846.3,690848.2,0,28.86,19.11,0,47.96,32.31,22.41,0,54.72,267269580,253004900,9918247,21410.9,0,0,0,0,0,5832468,1964288.2,0,2050.3,0,2088056.4,0,0,270602.5,0,55886508,191285940,0,5016,9.6,0,0,0,0,4294,12579.6,0,807.5,0,1288,0,0,258,1318,27767.1,0,61607.3,31203.4,2580,0,187.6
SPSOc,2045,144701730,13347989,354156,4927847.3,163331723.6,139499825.3,-100630587.6,151908860,267371800,0.0359,0.0539,0.16,133773.8,36129.4,0.99,0.99,1.9,0,0,0.2,10.2,0,1.9,0.5,2.5,2.3,0.1,0.01,0.4,15.4,0,2.3,0.9,3.2,0,0,0,0,0,0,0,0,0,111.4,3.7,0.43,15,642,0.07,111.6,34.2,145.7,516815.8,9.7,1,61466.2,2702.9,0.2,517372,142075.1,659447.1,0,26.13,19.1,0,45.23,29.52,22.5,0,52.02,279571460,263962320,11363709,20182.3,0,0,0,0,0,6510937.5,1898675.2,0,2761.9,0,2037103.4,0,0,286728.8,0,62772884,194678500,0,5665.3,9.6,0,0,0,0,4943.2,12653.6,0,807.5,0,1288,0,0,258,1318,34585.5,0,62439.3,33640,2580,0,198.6
SPSOc,2050,151735180,14676549,355986.1,4945545.7,171713258.5,146280390.4,-89728035.4,158693540,263815470,0.0359,0.0539,0.16,139611.4,37908.7,0.99,0.99,1.5,0,0,0.2,7.6,0,1.5,0.4,1.9,1.6,0,0,0.3,11.8,0,1.6,0.7,2.3,0,0,0,0,0,0,0,0,0,95.9,2.6,0.29,13.1,560,0.06,96,29.8,125.8,381301.2,7.2,0.7,45416.8,1994.3,0.2,381711.6,104891.7,486603.3,0,28.95,20.07,0,49.02,32.88,23.66,0,56.54,277559520,261441310,12434349,18352.4,0,0,0,0,0,7329609,1409372.5,0,2006.9,0,1968398,0,0,284565,1171.4,57773376,196338300,0,6028.1,9.6,0,0,0,0,5866.6,12609.5,0,807.5,0,1288,0,0,258,1318,35018.5,0,65836.6,37017.2,2580,0,268.9
SRMVc,2024,192723410,0,18635.8,1527527.1,194269572.6,185794875.7,189457386.5,77444080,62165576,0.0359,0.054,0.183,4360.2,40819.5,0.29,0.34,365.1,17.3,2.42,37.4,1475,0.29,366.3,81.5,447.7,368,19.4,2.72,35.6,1435.9,0.28,369.3,78.5,447.8,275.2,12.1,1.73,28,1091.6,0.22,276,60.6,336.6,767.6,58.2,8.42,53.6,2432.5,0.5,771.7,126.2,897.9,64945723.1,3080.3,431,6661535.2,262307.2,51.9,65155180.2,14492472,79647652.2,0,30.99,0.95,0,31.94,32.81,1.03,0,33.84,178888580,4812186,0,1257300.9,0,0,17661258,0,0,1963266.8,99610810,0,1294462.9,0,3562764,42739620,7935121,15048,0,2848919.2,0,0,0,173.8,0,7775.3,0,0,1333.2,19231.1,0,2042.4,0,1242.7,5351.7,7108.8,30,0,1264.7,0,0,0,300,0,0
SRMVc,2026,196739710,1528.9,33193.8,1868752.4,198643189.3,189666807.4,189153690.2,96079150,74812696,0.0359,0.054,0.183,39410.25,41731.6,0.32,0.4,321.2,13.5,1.82,34.3,1393,0.23,322.1,75.9,398,306.2,14.1,1.92,31.3,1291.1,0.22,307.2,69.8,377,245.6,9.3,1.29,25.9,1048.3,0.17,246.2,57.2,303.4,705.5,51.5,7.36,50.4,2357.9,0.42,709.1,120.8,829.9,56596844.9,2372.6,319.8,6052252.5,245400.3,41.4,56754847.1,13376475.8,70131322.9,0,30.74,8.44,0,39.19,32.56,9.15,0,41.71,177245120,9489499,1305.2,1257236.1,0,0,12862831,0,0,3219074.5,102215820,0,957896.4,0,3565074.5,42685372,4182814.8,27269,0,6270424.5,0,0,1,173.8,0,6957.6,0,0,2186.9,20563.2,0,2042.4,0,1242.7,5351.7,5471.8,30,0,2717.9,0,0,4.1,300,0,2.3
SRMVc,2028,201763490,127402.9,52943.9,3006826.4,204950665,194510018.3,192535162.8,154060670,110719220,0.0359,0.054,0.183,56449.26,42435.2,0.37,0.53,227,12.4,1.68,31.9,1270.1,0.23,227.8,69.8,297.6,190.1,10.7,1.46,24.6,992.4,0.18,190.9,54.2,245.1,187.2,5.4,0.65,20.5,915.8,0.09,187.6,47.8,235.4,667.5,51,7.3,46.7,2207.6,0.4,671,112.6,783.6,36332434.4,1982.7,268.5,5124034.3,203705.8,36.6,36464821.1,11204462.7,47669283.9,24656510,26.67,12,0,38.67,28.29,13.03,0,41.32,161280560,12415502,110685.6,1250859.1,0,0,10440843,0,0,4743119,55789224,30771504,846752.6,0,3532162.8,42146304,3934568.5,42161.6,0,7672383,0,0,73,173.8,0,6134.9,0,0,3231.9,11378.6,9189.6,2042.4,0,1242.7,5351.7,5437.8,30,0,3339.9,0,0,292.1,300,0,0
SRMVc,2030,207672350,231858.4,66038.1,3689172.7,211659425.2,200206519,193412013.8,191063780,127270830,0.0359,0.054,0.183,62760.28,43945.3,0.43,0.62,200.5,11.7,1.56,27.9,1136.7,0.19,201.3,61.8,263.1,150.6,9,1.22,19.2,791.9,0.14,151.2,42.8,194.1,107.8,3.9,0.49,11.3,502.9,0.05,108.1,26.3,134.3,608.5,48.5,6.94,40.9,1966.4,0.36,611.8,99.6,711.4,29314636.9,1705.4,228.3,4086904.8,166580.8,28.4,29427788.6,9058755.2,38486543.8,24656510,24.84,13.18,0,38.01,26.39,14.31,0,40.71,147478140,18247412,195063.6,1124392.2,0,0,9670484,0,0,7006886.5,46114720,26059550,349248.2,0,3296674.5,40779100,1587746.1,53762.3,0,11240525,0,0,113.8,162.7,0,6134.9,0,0,4789.4,11378.6,9189.6,2042.4,0,1242.7,5351.7,4855,30,0,4823.7,0,0,536.5,300,0,0
SRMVc,2035,223553000,11553639,56935.8,4301393.1,239464969.5,215516452.7,201373133.4,215991300,143545220,0.0359,0.054,0.183,174597.4,48209.2,0.61,0.76,-34.7,2.7,0.27,21.8,752.9,0.12,-34.5,44.3,9.7,-26.1,1.8,0.18,14.3,484,0.08,-26,28.7,2.7,0,0,0,0,0,0,0,0,0,174.9,5,0.56,24.4,1044,0.11,175.2,55.5,230.7,-5780099.3,443.5,44.4,3607604.6,124457.7,20,-5754774.5,7321908.4,1567133.9,21516322.8,90.7,34.25,0,124.95,99.68,39.09,0,138.78,166670050,38091836,9800923,1161141.1,12944348,0,0,0,0,9387402,12278067,51899824,3395.2,0,2818562.8,37588310,26.4,45539.3,38063.5,28704436,0,0,4182.8,162.7,1757.4,0,0,0,6548.5,21851.9,9189.6,810.2,0,1259.9,5351.7,1329.6,30,1232.2,12084.6,0,0,39221.3,300,0,428.8
SRMVc,2040,241748690,21681988,58156.4,4616647.6,268105478,233058200.8,204397844.4,236652060,152146690,0.0359,0.0539,0.183,127387.72,53101.9,0.74,0.83,-37.3,1.8,0.18,15.6,498.5,0.09,-37.2,30.5,-6.7,-27.2,1.2,0.12,10.6,332.5,0.06,-27.2,20.5,-6.7,0,0,0,0,0,0,0,0,0,166.6,4,0.43,23.4,984,0.11,166.9,52.8,219.7,-6836073.5,320.9,32.2,2835911.4,90306.3,17.1,-6817731.8,5531703.9,-1286027.9,11306552.8,40.14,24.23,0,64.37,44.92,28.62,0,73.54,183214750,63707636,18418354,1159163.5,12944348,0,0,0,0,9842533,11021743,36247108,22763.5,0,2708250,36919284,15058.4,46805.2,4235.6,53865100,0,0,8136.8,162.7,1757.4,0,0,0,7129.6,23513.8,9189.6,810.2,0,1259.9,5351.7,1329.6,30,1232.2,22621.9,0,0,63827.5,300,0,187.6
SRMVc,2045,258230990,31412848,57170,4833590.1,294534581.3,248948069.3,208866270.8,246603310,161894000,0.0359,0.0539,0.183,128962.37,57242.7,0.79,0.86,-34.9,1.4,0.15,13,407.9,0.08,-34.8,25.2,-9.6,-26.6,1,0.11,9.2,284.9,0.06,-26.6,17.7,-8.8,0,0,0,0,0,0,0,0,0,146.6,6,0.73,20.9,895.2,0.11,147,47.6,194.6,-7323070.2,299.3,30,2689479.4,84316.9,16.4,-7305963.5,5206610.4,-2099353.1,11306552.8,36.79,23.89,0,60.68,41.89,29.01,0,70.91,209470850,85668310,26742704,1098662.9,12944348,0,0,0,0,10074504,9560947,34477300,18805.2,0,2561551.8,36336508,12939.6,45630.5,3131.6,75483370,110436,0,11667.9,154.7,1757.4,0,0,0,7669.5,26013.4,9189.6,810.2,0,1259.9,5351.7,1157.6,30,1232.2,32501.7,0,35.4,88095.9,300,0,198.6
SRMVc,2050,273991500,28528924,56699.3,4836423,307413548.6,264142021.5,209480272.4,247225600,160375410,0.0359,0.0539,0.183,136342.79,60911.1,0.79,0.86,-34.1,1.4,0.14,12.7,406.8,0.08,-34,24.9,-9.2,-25.6,1,0.11,9.1,287.3,0.05,-25.5,17.7,-7.9,0,0,0,0,0,0,0,0,0,134.9,3.7,0.41,19.5,828.9,0.09,135.1,44.2,179.3,-7524453.4,313.8,31.4,2773557.7,88447.6,16.6,-7506531,5413841.4,-2092689.6,11306552.8,43.46,25.68,0,69.15,49.19,30.68,0,79.87,220127580,97933280,24321106,1097129.6,12944348,0,0,0,0,10693840,8100853.5,37351920,17968,0,2444879.5,35863230,0,45177.6,7693.8,85092530,2146909.8,0,10752.5,154.7,1757.4,0,0,0,8459.4,26013.4,9189.6,810.2,0,1259.9,5351.7,32.1,30,1232.2,37751.9,0,671.3,73984.4,300,0,268.9
SRMWc,2024,105655860,0,433043.7,2264109,108353008.2,101857051.8,80044557.4,119116020,149265700,0.0359,0.054,0.183,18618.74,24352.6,0.45,0.47,538.9,60,8.72,20.6,1243.8,0.31,543.1,57.7,600.8,548.2,61.1,8.88,20.3,1261.6,0.31,552.5,58,610.5,239,17.7,2.51,16.5,816.8,0.12,240.2,40.9,281.1,818.3,68.3,9.9,51,2436.3,0.51,823,123.7,946.8,74197429.7,8266.6,1200,2830027.9,171253.2,43.3,74771373.6,7945193.4,82716567,0,29.95,4.12,0,34.07,31.8,4.53,0,36.32,138633580,28308452,0,86427.8,0,0,69348664,0,0,253480,6263123.5,0,467236.6,0,835184.3,32961574,15390.6,347536.2,0,8280643,19774328,0,0,19.2,0,14900.5,0,0,172.4,2125,0,4385.8,0,268.4,4131,520.5,471,0,3678.6,0,6065.7,0,4710,0,0
SRMWc,2026,107446900,11361,632669.6,2563826.9,110654763,103583681.9,47066231.1,135593070,179155400,0.0359,0.054,0.183,45837.48,24785.6,0.63,0.59,358.1,39.9,5.79,14.2,829.1,0.22,360.9,38.9,399.8,421.7,47,6.82,15.9,971.6,0.24,425,45,469.9,205.2,13,1.82,16.1,771.3,0.1,206.1,39.1,245.2,733.3,60.2,8.66,46.5,2265.3,0.43,737.5,114.1,851.6,54834250.5,6103.4,885.9,2169605.3,126940.1,33.7,55257983.8,5961608.3,61219592.1,0,28.78,9.71,0,38.49,30.61,10.66,0,41.28,154318260,63588532,9777.9,84905.2,0,0,51456108,0,0,400653.3,4972230,0,247159,0,834300,32599116,7862.3,518257.9,0,26307608,36880268,0,7.3,19.2,0,13743.5,0,0,271.9,2125,0,4295.5,0,268.4,4131,520.5,471,0,11533.7,0,10700.4,29.2,4710,0,2.3
SRMWc,2028,109767410,3006234.5,797154.6,3534403,117105199.2,105820740.2,-6874908.7,171953090,250106660,0.0359,0.054,0.183,65649,26437.3,0.81,0.73,179.8,20,2.91,7.6,416.5,0.12,181.2,20,201.2,276.5,30.9,4.49,10.7,634.9,0.17,278.6,29.6,308.2,140.8,5.9,0.77,13.8,629.6,0.07,141.1,32.6,173.7,606.6,50.4,7.24,38.6,1883.1,0.36,610.1,94.8,704.8,34785839.6,3878,562.9,1461247.1,80561.2,23.4,35055089.1,3868363.7,38923452.7,0,21.55,13.27,0,34.82,23.27,15,0,38.27,195369070,123980110,2568746,70877.8,0,0,33118032,0,0,689432.8,3001633.8,0,165550.1,0,867711.4,30953280,4686.5,638450.7,0,34321828,88968850,0,2088.1,19.2,0,10876.5,0,0,466.5,2125,0,4261.4,0,289.4,4131,356.1,471,0,15079.5,0,24777.5,8352.2,4710,0,0
SRMWc,2030,112441870,3592391.5,837148.2,4141294.8,121012699.6,108399042.2,-35532670.9,199232080,297836500,0.0359,0.054,0.183,74364.71,27276.6,0.87,0.79,130.2,14.7,2.14,5.5,295.2,0.09,131.2,14.3,145.5,214.8,24.3,3.53,8.2,485.6,0.13,216.4,22.7,239.2,84.8,3.7,0.49,8.2,373.2,0.04,85.1,19.3,104.4,532.9,46.8,6.74,31.5,1586,0.31,536.1,78.9,615,28258036.8,3196.6,464.5,1184882.3,64081.2,20,28480090.6,3099952.1,31580042.7,0,18.46,14.43,0,32.9,20.05,16.39,0,36.43,219771490,156545380,3059034.5,60925.8,0,0,27491524,0,0,1193049,1321562.1,0,93115,0,843720.6,29689286,1781.6,665172,0,39285772,116066540,0,2458.7,19.2,0,9338.5,0,0,808.5,1934,0,4187.8,0,289.4,4131,262.7,471,0,17588.9,0,32160.6,9835.3,4710,0,0
SRMWc,2035,119437416,8262070.5,676659.4,4485056.9,132861202.6,115143116.8,-65413547.7,211223060,317039230,0.0359,0.054,0.183,180833.59,29547.7,0.99,0.97,4.2,0.1,0.01,1.6,24.8,0.03,4.2,2.3,6.6,7.8,0.1,0.01,2.1,44.2,0.03,7.8,3.4,11.2,0,0,0,0,0,0,0,0,0,159.6,3.9,0.43,21.4,905.2,0.1,159.8,48.4,208.2,936787.5,17.7,1.8,361974.7,5524.7,6.1,937795.7,528288.2,1466083.9,0,81.37,33.11,0,114.48,90.21,38.97,0,129.18,238803940,198274750,7042410.5,52481.1,0,0,0,0,0,1811284.4,3567966.5,0,241.2,0,792840.2,28500422,0,538553,34284.9,50553120,145910350,0,5515.1,19.2,0,0,0,0,1268.5,13755.7,0,1617.7,0,289.4,4131,245.6,471,2540.4,23867,0,41379.1,22616.2,4710,0,428.8
SRMWc,2040,127432560,11990378,686199.3,4490858.4,144600007.5,122850858.6,-62266123.8,209994660,315153630,0.0359,0.054,0.183,132651.92,31990.4,0.99,0.98,4.3,0.1,0.01,1.5,24.8,0.02,4.3,2.2,6.5,7.1,0.1,0.01,2,40.6,0.03,7.1,3.2,10.3,0,0,0,0,0,0,0,0,0,157,3.7,0.4,21.5,898,0.1,157.2,48.3,205.5,963562.4,18.2,1.8,358774.6,5647,6,964600.9,528697.9,1493298.8,0,35.03,23.72,0,58.75,39.43,28.49,0,67.92,249996160,206866130,10226534,47353.6,0,0,0,0,0,2191800.2,3728958.8,0,10070.5,0,761617.2,27797242,641.4,557181.3,425.3,51736148,152938180,0,7701.6,19.2,0,0,0,0,1581.8,13755.7,0,1614.2,0,289.4,4131,233.2,471,2540.4,26416.4,0,44846.8,31785,4710,0,187.6
