state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-css_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
SC,2036,538.3,4167.5,3592.6,3742.1,0,180.1,0,0,3639,0,0,3055.5,0,3057,2455.2,0,1366.7,6617.2,0,437,2911.6,0,0,40304.7,0,0,273447,5834285,8012309,10675531,0,275887,0,0,0,1379174,0,3409183,0,57811,0,0,2420546,53348313,0,754342,2578566,0,0,87459599,0,0,176478994,1981276.3,1994894.6,190.5,29.1,2014.1,10728.2,609932.2,783993.2,5722.2,13,0,11.23,11.3,1.08,0.16,11.41,60.79,3.46,4.44,32.42,0.07
SC,2038,591.7,6257.8,3592.6,4187.6,688.7,180.1,0,0,3639,0,0,3108.2,0,3057,2455.2,0,1366.7,6617.2,0,424,3260.4,0,0,48930.9,0,0,319823,9443694,7775933,12371520,2467043,160601,0,0,0,189807,0,4521760,0,0,0,0,2420103,53348313,0,702727,2574105,0,0,101126829,0,0,197422256,693464.2,697062.5,46.6,8.1,1430.4,9449.7,559906.4,647747,2835.6,12.2,0,3.51,3.53,0.24,0.04,7.25,47.87,2.84,3.28,14.36,0.06
SC,2040,591.7,6483.6,4161.6,4705.4,837.6,180.1,0,0,3639,0,0,3159,0,3057,2455.2,0,1366.7,6617.2,0,424,3260.4,0,0,50543.8,0,0,299608,9060135,9067661,13889144,2203326,159744,0,0,0,0,0,4877962,0,445256,0,0,2420121,53345211,0,702622,2171913,0,0,105753892,0,0,204396594,657995,660194.4,27,5.1,1365.6,9386.2,572794.7,672931.8,3248.5,12.2,0,3.22,3.23,0.13,0.02,6.68,45.92,2.8,3.29,15.89,0.06
SC,2042,591.7,6462.9,5124.9,4829.9,930,180.1,0,0,3639,0,0,3205.9,0,3057,2555.9,0,1366.7,6617.2,0,424,3260.4,0,0,52339.2,0,0,317856,8946065,11680093,13799775,2423641,159744,0,0,0,0,0,4950990,0,1706383,0,0,2420121,53345211,0,692531,1921530,0,0,109025784,0,0,211389723,1106753.7,1109414.5,35.3,5.9,1360.8,9341.5,625484.9,796152.9,5613.7,12.4,0,5.24,5.25,0.17,0.03,6.44,44.19,2.96,3.77,26.56,0.06
SC,2044,591.7,9186.3,5671.6,4829.9,930,95.1,0,0,3639,0,0,3257.7,0,3057,2555.9,0,1366.7,6617.2,0,424,3260.4,0,0,52336.7,0,0,245662,13032915,11725715,13677320,2086444,161302,0,0,0,691805,0,5030828,0,1928515,0,0,2420078,53348313,0,692531,1176029,0,0,110161744,0,0,216379201,1902726.8,1911202.5,119.2,18,1615.4,9698.8,657093.8,886877.1,7593.8,12.8,0,8.79,8.83,0.55,0.08,7.47,44.82,3.04,4.1,35.09,0.06
SC,2046,2391.3,8757.1,5541.5,3402.5,930,95.1,0,0,2955,0,0,3311.7,0,3057,4668.4,0,1366.7,6617.2,0,424,3260.4,0,0,52319.9,0,0,1651968,12696350,11712385,9446036,2246693,164533,0,0,0,1379174,0,5114028,0,2874996,0,0,2420546,53348313,0,692531,2037710,0,0,108676045,0,0,214461310,2955963.1,2970498.7,207.5,30.6,1877.3,10105.4,719521.6,1048937.4,10932.6,13.3,0,13.78,13.85,0.97,0.14,8.75,47.12,3.36,4.89,50.98,0.06
SC,2048,2391.3,9453.9,4285.6,3191.6,930,95.1,0,0,2350,0,0,3381.4,0,3057,7631.9,0,1366.7,6617.2,0,424,3260.4,0,0,51992.2,0,0,1522662,13940519,8504297,9243912,2336589,275881,0,0,0,1379174,0,5220854,0,2589329,0,0,2420525,53348313,0,692531,2637784,0,0,107545805,0,0,211658176,2852694.4,2867118.9,205.6,30.4,1928.8,10085.1,711021.6,1024477,10397.3,13.2,0,13.48,13.55,0.97,0.14,9.11,47.65,3.36,4.84,49.12,0.06
SC,2050,2391.3,9784.2,4468.4,1087.8,930,95.1,0,0,2350,0,0,3477.3,0,3057,10537.4,0,1366.7,6617.2,0,424,3260.4,0,0,51250.2,0,0,1625267,15150653,9385487,2944381,2588380,275590,0,0,0,3286296,0,5365055,0,2299910,0,0,2420546,53348313,0,267951,3206078,0,0,104674810,0,0,206838717,4420639.2,4449518.9,416.3,60.3,1843.4,5353.3,711499.4,1114761.2,13409.8,13.4,0,21.37,21.51,2.01,0.29,8.91,25.88,3.44,5.39,64.83,0.06
SD,2022,0.8,0,0,0,0,0,0,0,474,0,0,67.1,0,295,915.2,0,1598,0,0,213.4,0,0,0,1,0,2767.2,31,0,0,0,0,0,0,0,0,3169094,0,52310,0,1886715,1033161,0,5364969,0,0,29898,0,0,0,527,0,9703800,21240506,4698410,4726548.1,409.1,58.4,1212.5,1981.4,266186.2,695409.9,14382.4,2.3,0,221.2,222.53,19.26,2.75,57.08,93.29,12.53,32.74,677.12,0.11
SD,2024,0.8,0,0,0,0,0,0,0,474,0,0,86.5,0,295,813.2,0,1598,0,0,200.6,0,0,0,1,0,2767.2,31,0,0,0,0,0,0,0,0,2134227,0,129777,0,1886715,422803,0,5356995,0,0,2288,0,0,0,2127,0,10741666,20676630,3190339.3,3209273.2,275.6,39.3,763.4,1254.9,181742.2,476068.1,9862.7,1.5,0,154.3,155.21,13.33,1.9,36.92,60.69,8.79,23.02,477,0.07
SD,2026,0.8,0,0,0,0,0,0,0,474,0,0,114.2,0,295,633.2,0,1727,0,0,200,0,0,0,1,0,2767.2,179,0,0,0,0,0,0,0,0,1220965,0,171219,0,1320527,254763,0,5792674,0,0,0,0,0,0,2098,0,10686771,19449195,1907680.6,1918598.2,159.2,22.6,433.7,749.3,113679.3,295013.2,6076.7,0.9,0,98.09,98.65,8.18,1.16,22.3,38.52,5.84,15.17,312.44,0.05
SD,2028,58.5,10.5,0,0,0,0,0,0,474,0,0,157.7,0,295,633.2,0,1727,0,0,14.6,0,0,0,1,0,2783,12900,10860,0,0,0,0,0,0,0,164838,0,236427,0,547601,108648,0,5795712,0,0,0,0,0,0,2068,0,10672670,17551724,435241.8,436907,24.8,3.4,60.1,182.4,36332,88515.5,1749.3,0.2,0,24.8,24.89,1.42,0.19,3.42,10.39,2.07,5.04,99.66,0.01
SD,2030,137.2,10.5,40.9,0,0,0,0,0,474,0,0,226.1,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,4842.5,61451,8224,59104,0,0,0,0,0,0,0,0,324449,0,514011,164144,0,5781754,0,0,0,0,0,0,1723,0,17964148,24879008,283152.1,283456.8,5.3,0.5,2.4,129.5,33442.1,77589.9,1480.3,0.1,0,11.38,11.39,0.21,0.02,0.1,5.2,1.34,3.12,59.5,0
SD,2032,137.2,10.5,40.9,0,0,0,0,0,474,0,0,285.9,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,7331,125743,13231,31357,0,0,0,0,0,0,0,0,346586,0,294164,109429,0,5756127,0,0,0,0,0,0,1699,0,28509384,35187720,171231.8,171416.1,3.2,0.3,1.5,78.3,20224.2,46922.6,895.2,0.1,0,4.87,4.87,0.09,0.01,0.04,2.23,0.57,1.33,25.44,0
SD,2034,136.4,10.5,40.9,0,0,0,0,0,474,0,0,329.9,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,8145,127124,8890,29785,0,0,0,0,0,0,0,0,492805,0,212710,0,0,5764920,0,0,0,0,0,0,1983,0,33174166,39812382,76894.6,76977.3,1.4,0.1,0.7,35.2,9079.3,21065,401.9,0,0,1.93,1.93,0.04,0,0.02,0.88,0.23,0.53,10.09,0
SD,2036,136.4,10.5,40.9,0,0,0,0,0,474,0,0,336.9,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,9685,112893,8579,30399,0,0,0,0,0,0,0,0,503211,0,212710,0,0,5754934,0,0,0,0,0,0,1955,0,39228694,45853375,76894.6,76977.3,1.4,0.1,0.7,35.2,9079.3,21065,401.9,0,0,1.68,1.68,0.03,0,0.01,0.77,0.2,0.46,8.76,0
SD,2038,136.4,10.5,40.9,0,0,0,0,0,474,0,0,343.8,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,10067.8,118629,11487,21620,0,0,0,0,0,0,0,0,513461,0,284519,0,0,5758796,0,0,0,0,0,0,1928,0,41608547,48318987,102853.7,102964.3,1.9,0.2,0.9,47,12144.4,28176.4,537.6,0,0,2.13,2.13,0.04,0,0.02,0.97,0.25,0.58,11.13,0
SD,2040,136.4,10.5,40.9,0,0,0,0,0,474,0,0,351,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,10773.3,106730,9478,34585,0,0,0,0,0,0,0,0,524123,0,141806,0,0,5759963,0,0,0,0,0,0,1901,0,44475929,51054514,51263,51318.2,1,0.1,0.4,23.4,6052.8,14043.3,267.9,0,0,1,1.01,0.02,0,0.01,0.46,0.12,0.28,5.25,0
SD,2042,136.4,10.5,40.9,0,0,0,0,0,474,0,0,358.2,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,11810.1,102714,11165,35547,0,0,0,0,0,0,0,0,534773,0,141806,0,0,5792254,0,0,0,0,0,0,1875,0,48456283,55076417,51263,51318.2,1,0.1,0.4,23.4,6052.8,14043.3,267.9,0,0,0.93,0.93,0.02,0,0.01,0.43,0.11,0.25,4.86,0
SD,2044,78.7,0,40.9,0,0,0,0,0,474,0,0,366.5,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,11803.9,49772,0,55048,0,0,0,0,0,0,0,0,547193,0,106355,0,0,5778205,0,0,0,0,0,0,1848,0,49041322,55579743,38447.3,38488.6,0.7,0.1,0.3,17.6,4539.6,10532.5,200.9,0,0,0.69,0.69,0.01,0,0.01,0.32,0.08,0.19,3.62,0
SD,2046,0,0,0,0,0,0,0,0,474,0,0,373.5,0,295,691.6,0,1727,0,0,7.5,0,0,0,0,0,11626.1,0,0,0,0,0,0,0,0,0,0,0,557620,0,0,0,0,5757190,0,0,5957,0,0,0,0,0,48233141,54553908,4654.5,4673.4,0.2,0,17,31.3,742.8,1088.9,11.5,0,0,0.09,0.09,0,0,0.31,0.57,0.01,0.02,0.21,0
SD,2048,0,0,0,0,0,0,0,0,474,0,0,389,0,295,691.6,0,1727,0,0,7.5,0,0,0,0,0,11586.1,0,22,0,0,0,0,0,0,0,0,0,580472,0,0,7583,0,5800055,0,0,7368,0,0,0,0,0,47851237,54246738,10254.1,10282.5,0.4,0.1,21.1,40.7,1450.2,2579.8,37.7,0,0,0.19,0.19,0.01,0,0.39,0.75,0.03,0.05,0.7,0
SD,2050,0.1,0,0,0,0,0,0,0,0,0,0,404.2,0,295,2198.9,0,1727,0,0,7.5,0,0,0,0,0,10511.6,34,1,0,0,0,0,0,0,0,0,0,603083,0,0,48886,0,5800055,0,0,5828,0,0,0,0,0,43658137,50116025,33543.5,33593.3,0.8,0.1,16.9,43.8,4152.5,9013.4,162.9,0,0,0.67,0.67,0.02,0,0.34,0.87,0.08,0.18,3.25,0
TN,2022,20,0,0,0,0,14.2,0,0,5714,0,0,102.9,0,2455.1,3752.8,0,2608.6,4522.7,0,43.2,1616.3,0,0,582.2,0,29.1,34526,0,0,0,0,56930,0,0,0,24205785,0,149797,0,17984036,1208257,0,9575986,36485297,0,0,1297134,0,0,1063231,0,31565,92092545,32869747.2,33081876.1,3076.6,441.2,14378.2,11775,1977711.2,4812448.1,94912.6,23.2,0,356.92,359.22,33.41,4.79,156.13,127.86,21.48,52.26,1030.62,0.25
TN,2024,20,0,0,0,0,14.2,0,0,4844,0,0,147,0,2455.1,3752.8,0,2608.6,4522.7,0,43.2,1616.3,0,0,1821.8,0,29.1,784,0,0,0,0,56930,0,0,0,17926374,0,147520,0,18842339,1208257,0,9575986,36485297,0,10571,1945522,0,0,3152554,0,20529,89372664,26484507.5,26643329.1,2310.6,329.5,10641,9562.4,1809079.3,4256216.8,81934.9,20.1,0,296.34,298.11,25.85,3.69,119.06,106.99,20.24,47.62,916.78,0.22
TN,2026,20,443.7,0,0,0,14.2,0,0,3091,0,0,215.3,0,4003.7,3511.2,0,2729.6,4522.7,0,43.2,1616.3,0,0,2905,0,29.1,784,737996,0,0,0,56930,0,0,0,9547717,0,177753,0,29869359,1208257,0,10031656,36485297,0,0,1993242,0,0,5627710,0,20624,95757324,21656855.4,21749927.7,1378,190.5,5761.3,7320.8,2001809.8,4491005.4,83370.5,17.4,0,226.16,227.14,14.39,1.99,60.17,76.45,20.91,46.9,870.64,0.18
TN,2028,181.1,1519.6,263,0,0,14.2,0,0,976,0,0,325.1,0,4003.7,3325.6,0,2780.6,4522.7,0,43.2,1616.3,0,0,5650.5,0,29.1,143619,2196929,634633,0,0,56930,0,0,0,453695,0,90729,0,22805774,1208257,0,10213631,36485297,0,0,1416381,0,0,10797426,0,20529,86523829,9559917.5,9573696.1,228.7,25.5,380,2974.3,1407327.8,2878008.2,49245.7,11.6,0,110.49,110.65,2.64,0.29,4.39,34.38,16.27,33.26,569.16,0.13
TN,2030,968.4,2180.9,342.8,0,0,14.2,0,0,976,0,0,506,0,4003.7,2976.5,0,2784.2,4522.7,0,43.2,1616.3,0,0,7572,0,29.1,630265,3155248,334320,0,0,56930,0,0,0,308820,0,221853,0,21582751,2539177,0,10227399,36485297,0,0,1923135,0,0,16550507,0,20529,94036231,9599395.5,9612102.4,213.9,23.2,291.6,2976.2,1426135.7,2917712.1,49946.9,11.6,0,102.08,102.22,2.28,0.25,3.1,31.65,15.17,31.03,531.14,0.12
TN,2032,968.4,3637.9,342.8,0,0,14.2,0,0,0,0,0,691.8,0,4003.7,4219.6,0,2787.9,4522.7,0,43.2,1616.3,0,0,9520.4,0,27,685181,5692124,189433,0,0,56401,0,0,0,0,0,299102,0,19718449,5557410,0,10241168,36485297,0,0,1657241,0,0,21057544,0,19438,101658787,10374957.2,10386122.8,195.5,19.6,108.7,3192.8,1547788.1,3191599.8,55052.5,11.9,0,102.06,102.17,1.92,0.19,1.07,31.41,15.23,31.4,541.54,0.12
TN,2034,968.4,5023.5,342.8,1404.3,0,14.2,0,0,0,0,0,879.4,0,4003.7,4219.6,0,2791.5,4522.7,0,43.2,1616.3,0,0,14952.9,0,27,260182,7220813,115262,4279338,0,56296,0,0,0,0,0,677588,0,8913678,3608692,0,10254936,36485297,0,0,1613403,0,0,32233823,0,19438,105738745,5334641.7,5340383.4,100.5,10.1,65.5,1641.8,952457.4,1810364.5,28700,9.7,0,50.45,50.51,0.95,0.1,0.62,15.53,9.01,17.12,271.42,0.09
TN,2036,968.4,6006.7,1991.7,1404.3,0,14.2,0,0,0,0,0,1080.2,0,4003.7,4618.9,0,2795.2,4522.7,0,43.2,1616.3,0,0,20354.2,0,0,471312,8667406,4890875,3137692,0,56296,0,0,0,0,0,1288691,0,11083645,2419400,0,10268704,36485297,0,0,881812,0,0,44346417,0,0,123997546,5412020.9,5417845.2,102,10.2,66.2,1665.5,961534.5,1831424.5,29101.8,9.7,0,43.65,43.69,0.82,0.08,0.53,13.43,7.75,14.77,234.7,0.08
TN,2038,2018.3,6237.3,1991.7,1404.3,0,14.2,0,0,0,0,0,1289.6,0,4003.7,4618.9,0,2798.8,4522.7,0,43.2,1616.3,0,0,21875.6,0,0,1329374,8487903,3745411,3872571,0,56296,0,0,0,0,0,1387706,0,5545240,2711968,0,10282472,36485297,0,0,469025,0,0,50334191,0,0,124707453,3594212,3598080.6,67.7,6.8,50.7,1106.2,746870.3,1333377.4,19599.5,8.9,0,28.82,28.85,0.54,0.05,0.41,8.87,5.99,10.69,157.16,0.07
TN,2040,2018.3,6237.3,1991.7,1404.3,0,14.2,0,0,0,0,0,1519.4,0,4003.7,5935.1,0,2802.5,4522.7,0,43.2,1616.3,0,0,21875.6,0,0,1291907,8427098,4262702,3667983,0,56296,0,0,0,0,0,2211629,0,21880395,6229846,0,10296240,36291894,0,0,1083133,0,0,50530855,0,0,146229977,11556162.3,11568598.9,217.8,21.8,118.7,3556.3,1685587.3,3513423.3,61223.5,12.4,0,79.03,79.11,1.49,0.15,0.81,24.32,11.53,24.03,418.68,0.08
TN,2042,2212.3,6666.6,3475.8,1404.3,0,14.2,0,0,0,0,0,1775.5,0,4003.7,5935.1,0,2806.2,4522.7,0,43.2,1616.3,0,0,30579.4,0,27,1668010,10129043,8628619,3483523,0,56054,0,0,0,0,0,2580990,0,19312346,7568390,0,10310008,36291894,0,0,1014359,0,0,63596698,0,82404,164722338,11421569.5,11433862,215.3,21.5,117.4,3515.1,1669762.5,3476718.3,60523.3,12.3,0,69.34,69.41,1.31,0.13,0.71,21.34,10.14,21.11,367.43,0.07
TN,2044,2051.2,5996.8,3214.4,1404.3,0,14.2,0,0,0,0,0,2071.7,0,4003.7,7155.9,0,2806.2,4522.7,0,43.2,1616.3,0,0,30555.4,0,27,1556229,8429009,7022950,3756205,0,56296,0,0,0,0,0,3015665,0,22114983,6386230,0,10310008,36291894,0,0,1083133,0,0,70871026,0,86038,170979663,11729200.8,11741823.8,221,22.1,120.2,3609.6,1706045.9,3560889.9,62129.1,12.4,0,68.6,68.67,1.29,0.13,0.7,21.11,9.98,20.83,363.37,0.07
TN,2046,1319.9,5335.5,3134.6,1404.3,0,14.2,0,0,0,0,0,2403.9,0,4003.7,9374.1,0,2806.2,4522.7,0,43.2,1616.3,0,0,30531.4,0,27,778100,8004991,7614537,3909470,0,56296,0,0,0,0,0,3499199,0,24240330,11070877,0,10310008,36485297,0,0,1168802,0,0,69794840,0,85570,177018316,15274165.9,15290604.9,287.9,28.8,150.5,4700.8,2126584.1,4534481.6,80673.4,14,0,86.29,86.38,1.63,0.16,0.85,26.56,12.01,25.62,455.73,0.08
TN,2048,1319.9,4096.7,3134.6,1404.3,0,14.2,0,0,0,0,0,2787,0,4003.7,10710.1,0,2806.2,4522.7,0,43.2,1616.3,0,0,30426.6,0,27,947685,6341769,7585874,3744804,0,56930,0,0,0,0,0,4056837,0,22459132,13560895,0,10310008,36485297,0,0,1195268,0,0,68679198,0,85112,175508809,16108791.9,16126129.9,303.6,30.4,158,4957.8,2225284.7,4763452,85041.6,14.4,0,91.78,91.88,1.73,0.17,0.9,28.25,12.68,27.14,484.54,0.08
TN,2050,1319.9,2972.3,3134.6,0,0,12.4,0,0,0,0,0,3217.4,0,4003.7,15565.9,0,2806.2,4522.7,0,23.4,1616.3,0,0,30422.6,0,27,1075446,4832304,6894363,0,0,56930,0,0,0,0,0,4683286,0,22366289,21266827,0,10310008,36485297,0,0,1557292,0,0,67712811,0,84653,177325506,20643375.9,20665596,389.1,38.9,196.7,6353.9,2761140.5,6006702.5,108761.6,16.4,0,116.42,116.54,2.19,0.22,1.11,35.83,15.57,33.87,613.34,0.09
TX,2022,1580.1,0,0,0,0,260.5,0,0,19341.6,0,0,1085.9,0,38303.3,10301,0,728.8,4980,0,15330.4,5,0,0,15270.4,0,39400.2,2928703,0,0,0,0,755663,0,0,0,87016786,0,1613222,0,139047924,4641238,0,935695,39682952,0,5864846,7528,0,0,35180682,0,124523646,442198885,152914586.3,153716489.5,11684,1662,154552.6,98466.1,10780613.8,26104779.3,513402.1,90.8,0,345.81,347.62,26.42,3.76,349.51,222.67,24.38,59.03,1161.02,0.21
TX,2024,1580.1,1.4,0,0,0,260.5,0,0,17851.6,0,0,2021.3,0,40067.5,9899.2,0,728.8,4980,0,11284.3,5,0,0,37193.5,0,42723.8,979390,3883,0,0,0,520728,0,0,0,41134387,0,2930164,0,130430118,5885582,0,929677,40137207,0,6007394,9417,0,0,92244966,0,151547610,472760522,100431202.5,100840258.1,6017.6,841.5,86720.8,68350.9,8822527.5,20364836,386727.8,65.3,0,212.44,213.3,12.73,1.78,183.43,144.58,18.66,43.08,818.02,0.14
TX,2026,1575.1,813.6,0,0,0,260.5,0,0,17851.6,0,0,3598.6,0,43145.3,9899.2,0,728.8,4980,0,8850.3,5,0,0,39549.8,0,48838.5,1023463,1619748,0,0,0,514200,0,0,0,34247323,0,5160513,0,122938711,5566281,0,930073,40137207,0,4692864,7743,0,0,99128310,0,177000371,492966807,87991043.2,88335244,5080.4,706.2,70858.8,59327.2,7919182,18240234.4,345821,57.1,0,178.49,179.19,10.31,1.43,143.74,120.35,16.06,37,701.51,0.12
TX,2028,1539.1,5187.6,219.7,0,0,260.5,0,0,16196.6,0,0,6026.7,2263.8,40562.5,9899.2,0,728.8,4980,0,8399.3,5,0,0,47603.3,0,76592.9,1652369,13155231,656590,0,0,304858,0,0,0,10273094,0,8483822,17277765,56005810,5494340,0,923975,34741438,0,4304415,10458,0,0,117611265,0,285264998,556160428,38135859.4,38264824.2,1921.9,262.6,34843.1,28540.1,4782190.4,10482053.2,190952.3,34.7,0,68.57,68.8,3.46,0.47,62.65,51.32,8.6,18.85,343.34,0.06
TX,2030,1539.1,8092.1,1783.7,0,0,260.5,0,0,14507.6,0,0,9462.2,2263.8,40410.5,9794.2,0,728.8,4980,0,8203.3,5,0,0,61272.5,0,84912,1042788,15086841,5088439,0,0,291977,0,0,0,6529319,0,12514997,17217416,32745706,5227290,0,929629,34477360,0,4048854,7627,0,0,144873656,0,307777313,587859213,25435574.9,25524647.3,1320.4,182.1,28389.5,20420,3590780.8,7658763,136248.7,28.5,0,43.27,43.42,2.25,0.31,48.29,34.74,6.11,13.03,231.77,0.05
TX,2032,2706.2,8338.4,5777.9,49,0,260.5,0,0,14507.6,0,0,12174.7,2263.8,40091.5,9839.1,0,728.8,4980,0,8081.3,5,0,0,67792.4,0,87428,2454777,13392141,13194059,142106,0,279891,0,0,0,6529319,0,16075319,17217416,24290987,5716625,0,928260,33561267,0,3984731,4362,0,0,157105313,0,313867755,608744328,22615476.2,22701421.9,1266.7,176.6,28050.4,18550.5,3246061.8,6877337.8,121608.2,26.9,0,37.15,37.29,2.08,0.29,46.08,30.47,5.33,11.3,199.77,0.04
TX,2034,3505.7,8594.7,8479.8,335.9,0,260.5,0,0,14507.6,0,0,13878.7,2263.8,40091.5,10466.5,0,728.8,4980,0,7292.3,5,0,0,75157,0,96285.8,3700855,12982185,20251869,946164,0,284923,0,0,0,6529319,0,18648394,17236158,22012402,6965057,0,932834,33566777,0,3832833,2489,0,0,169609572,0,337445425,654947255,22410902.6,22496272.6,1259.4,175.2,27350.4,18237.4,3217868.5,6828225.7,120909.5,26.6,0,34.22,34.35,1.92,0.27,41.76,27.85,4.91,10.43,184.61,0.04
TX,2036,3808.7,9698.1,8809.5,463.1,0,260.5,0,0,14168.6,0,0,14153.2,2263.8,39427.5,11148.8,0,728.8,4980,0,7058.3,5,0,0,77332.9,0,99028,3504457,16486846,15226150,940350,0,345869,0,0,0,6529319,0,20613946,17350552,21505558,6846240,0,931231,33270798,0,3709842,3249,0,0,172638114,0,348904200,668806722,22066055.9,22150876.6,1251.8,174.1,26817.7,17866.2,3176204.6,6746022.9,119552.9,26.2,0,32.99,33.12,1.87,0.26,40.1,26.71,4.75,10.09,178.76,0.04
TX,2038,4805.7,10454.5,10375.6,1317,0,260.5,0,0,12762.6,0,0,14478.5,2263.8,39427.5,12138.2,0,728.8,4980,0,6663.3,5,0,0,91259,0,112478.9,7101546,16796418,20124403,3810428,0,341699,0,0,0,6529319,0,21394704,17353134,20174429,7303952,0,931990,32983725,0,3502230,5122,0,0,200375290,0,372543317,731271706,21695360.5,21779269.8,1239.8,172,25823.6,17371.9,3122799,6648702.2,118084.8,25.6,0,29.67,29.78,1.7,0.24,35.31,23.76,4.27,9.09,161.48,0.03
TX,2040,4805.7,11004.5,10968.5,1508.3,0,260.5,0,0,12422.6,0,0,14863.3,2263.8,38769.9,17544,0,728.8,4980,0,5790.3,5,0,0,93536.6,0,113011.7,4300535,16057414,21887152,2986735,0,429430,0,0,0,6529319,0,22339313,167573,21818020,10206289,0,932027,33573654,0,3043382,5122,0,0,200922012,0,392506533,737704509,22954691.8,23032393.5,1139.5,160.2,23765.9,17847.2,2554886,5370862.9,94287.1,22.8,0,31.12,31.22,1.54,0.22,32.22,24.19,3.46,7.28,127.81,0.03
TX,2042,5508.2,12437.3,11482.5,2154.7,0,260.5,0,0,12422.6,0,0,15306.3,2263.8,38272.9,18743.3,0,728.8,4980,0,5206.5,5,0,0,100660.8,0,123593.4,4714741,20925350,23672613,4857132,0,404136,0,0,0,6529319,0,22845738,167573,21757189,10775768,0,935609,33269865,0,2736536,5122,0,0,215983489,0,422109097,791689275,23017403.7,23094433.8,1133.4,158.4,22329.4,17513,2548595.7,5394235.6,95287.9,22.2,0,29.07,29.17,1.43,0.2,28.2,22.12,3.22,6.81,120.36,0.03
TX,2044,6409.1,12653.4,11743.8,2154.7,0,260.5,0,0,9908.6,0,0,15889.7,2263.8,37966.9,27263.8,0,728.8,4980,0,4680.5,5,0,0,100640.8,0,121764.6,4819084,15913565,25505762,4717447,0,407017,0,0,0,5207960,0,23909408,167573,24249545,16049343,0,932052,33827617,0,2460071,2383,0,0,213102816,0,429421528,800693170,25379791.2,25448795.3,1033.8,139.9,19047.2,18750.5,2948017.9,6310747,112634.9,22.7,0,31.7,31.78,1.29,0.17,23.79,23.42,3.68,7.88,140.67,0.03
TX,2046,6409.1,14992,10179.8,2154.7,0,260.5,0,0,9908.6,0,0,16532.2,2263.8,38293,35736.3,0,728.8,4980,0,3435.5,5,0,0,100238,0,115829.1,3653474,19140624,19556142,5252443,0,428370,0,0,0,5207960,0,25378177,167573,41613099,23715620,0,935695,34245245,0,1805699,2383,0,0,220481141,0,420986446,822570091,35589044.7,35667434.5,1210.5,155,16054.1,24398.5,4136388.3,9135339.9,167511.2,26.1,0,43.27,43.36,1.47,0.19,19.52,29.66,5.03,11.11,203.64,0.03
TX,2048,5693.7,18851.5,6185.7,2105.7,0,260.5,0,0,9908.6,0,0,17346.5,2263.8,38330.5,45105.9,0,728.8,4980,0,1728.5,5,0,0,99090.3,0,111823.5,3318887,24601475,12026960,4911823,0,440904,0,0,0,12555373,0,26889469,1142606,53070895,29388528,0,935695,40137207,0,908500,3394,0,0,223481933,0,402933697,836747344,50327634.5,50474877.2,2234.3,295.5,23420.3,32244.2,5255042.5,11947490.4,224278,32.8,0,60.15,60.32,2.67,0.35,27.99,38.54,6.28,14.28,268.04,0.04
TX,2050,5655.5,20775.3,3592.1,1818.8,0,260.5,0,0,9908.6,0,0,18574.6,2263.8,37882.2,52867.1,0,728.8,4980,0,1528.5,5,0,0,96130,0,106905.1,4178236,28221382,7278487,3963180,0,392475,0,0,0,45372364,0,28930138,1639581,54919902,34807732,0,935633,40137207,0,803380,1958,0,0,223206104,0,393300421,868088177,86222124.9,86630488.7,6005.5,840.3,68050,52876.6,6707478,16116858.8,315290.4,50.3,0,99.32,99.79,6.92,0.97,78.39,60.91,7.73,18.57,363.2,0.06
