state,country,t,co2_gen_mmt,nuclear_MWh,coal_MWh,o-g-s_MWh,gas-cc_MWh,gas-ct_MWh,hydro_MWh,canada_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,battery_MWh,curtailment_MWh,nuclear_MW,coal_MW,o-g-s_MW,gas-cc_MW,gas-ct_MW,hydro_MW,geothermal_MW,biomass_MW,wind-ons_MW,wind-ofs_MW,csp_MW,upv_MW,distpv_MW,battery_MW,nuclear_gen_frac,canada_gen_frac,o-g-s_gen_frac,biomass_gen_frac,gas-ct_gen_frac,wind-ofs_gen_frac,upv_gen_frac,wind-ons_gen_frac,coal_gen_frac,geothermal_gen_frac,distpv_gen_frac,gas-cc_gen_frac,csp_gen_frac,hydro_gen_frac,water_consumption,water_withdrawal,generation_MWh
CT,usa,2012,0.006498034,16.56779198,0,0,16.26533332,0.056737861,0.467647346,0,0,0.85148249,0,0,0,0.000744918,0.016348408,0,0,2.095856,0.383426,2.204522,2.432123,1.462316,0.123654,0,0.186031,0,0,0,0.000402727,0.033272727,0.0294,0.484069134,0,0,0.024878173,0.001657737,0,2.18E-05,0,0,0,0.000477659,0.475232055,0,0.013663477,7.197692972,738.1892884,34.22608633
DE,usa,2012,0.004719862,0,4.19139608,0,1.808182715,0.0177316,0,0,0,0.0366168,0.005255786,0,0,0.021523729,0.010170969,0,-1.15E-06,0,0.579,0.9208,1.13,0.457,0,0,0.008,0.002,0,0,0.0256,0.016,0,0,0,0,0.006011744,0.002911173,0,0.003533765,0.000862895,0.688143204,0,0.001669869,0.29686735,0,0,2.754726886,44.7503825,6.09087768
FL,usa,2012,0.083783658,34.37608499,20.99346443,0,159.1406507,0.37993733,0.1660239,0,0,3.29738456,0,0,0,0.125487483,0.028065198,0,-1.98E-05,4.34863765,10.683,8.1956,26.12229922,11.2607,0.0545,0,0.64652,0,0,0,0.076839909,0.039727273,0,0.157322509,0,0,0.015090515,0.001738787,0,0.000574295,0,0.096076807,0,0.000128441,0.728308836,0,0.00075981,56.18453824,1963.840071,218.5070986
GA,usa,2012,0.039066421,32.10269772,19.93140545,0,51.28454742,0.33698188,2.821172098,0,0,1.334810426,0,0,0,0.008286475,0.012672851,-0.142825644,0,4.06105,12.6557,0.2415,7.954,8.6851,2.27538,0,0.188866,0,0,0,0.009083,0.019545455,1.861502,0.29770872,0,0,0.012378545,0.003125047,0,7.68E-05,0,0.184836591,0,0.000117523,0.475594205,0,0.026162522,45.45881174,151.2936398,107.8325743
IA,usa,2012,0.046004087,4.893209856,44.84517729,0,0.875431241,0.035974334,0.854692692,0,0,0.05126352,12.59243913,0,0,1.23E-05,0,0,-0.005921022,0.619,6.293402,0.66593,1.1046,1.6323,0.145475,0,0.0112,5.136142,0,0,6.36E-06,0,0,0.076279768,0,0,0.000799142,0.0005608,0,1.91E-07,0.196302298,0.699087068,0,0,0.013647012,0,0.01332372,21.48982469,935.8025278,64.14820034
ID,usa,2012,0.000828368,0,0,0,2.180093967,0.042629068,12.24099872,0,0.089352936,0.169211321,2.132068088,0,0,0,0,0,-0.001433539,0,0,0.0054,0.56709,0.543,2.710355,0.012,0.02532,0.966824,0,0,0,0,0,0,0,0,0.010039621,0.002529261,0,0,0.126499543,0,0.005301475,0,0.129349007,0,0.726281093,0.537112084,0.691887605,16.8543541
IL,usa,2012,0.07291804,89.44286894,67.50647399,0,13.9914555,0.532258884,0.125643837,0,0,0.56710269,8.442489788,0,0,0.030806106,0.004605254,0,-0.021757736,11.31468658,14.62109,0.405129,2.9723,10.741713,0.0329,0,0.1287,3.56412,0,0,0.030862727,0.009181818,0,0.495134159,0,0,0.003139344,0.002946457,0,0.000170535,0.046735588,0.373699565,0,2.55E-05,0.077453324,0,0.000695534,84.31255996,2184.336314,180.643705
IN,usa,2012,0.078822931,0,75.84434018,0,9.981459799,0.160960453,0.420502219,0,0,0.246017487,3.931121322,0,0,0.007819242,0,0,-0.00122537,0,18.2385,0.7539,2.4519,3.4156,0.083241,0,0.055,1.5417,0,0,0.0107,0,0,0,0,0,0.002715658,0.001776758,0,8.63E-05,0.043393586,0.837205884,0,0,0.110180098,0,0.004641703,41.65593226,1083.489278,90.5922207
KS,usa,2012,0.014096611,9.2884032,13.29831218,0,0,0.165739192,0.034648678,0,0,0.03249741,5.115817004,0,0,0,0,0,-0.00139669,1.175,5.0222,1.99058,0,2.9208,0.00739,0,0.0071,2.24315,0,0,0,0,0,0.332495591,0,0,0.001163305,0.005932941,0,0,0.183130142,0.476037707,0,0,0,0,0.001240314,13.61128747,173.2804924,27.93541766
KY,usa,2012,0.101045678,0,97.5365532,0,3.207114952,1.489105729,2.661497612,0,0,0.08055696,0,0,0,0.001576421,0,0,-9.53E-07,0,15.0067,0.0119,0.40570591,4.8988,0.82154,0,0.0176,0,0,0,0.002,0,0,0,0,0,0.000767382,0.014185147,0,1.50E-05,0,0.929128344,0,0,0.030550817,0,0.025353294,61.19084117,460.813,104.9764049
LA,usa,2012,0.024507851,16.85983519,0.559635521,0,57.0717067,0.29731512,0.860672014,0,0,1.063689171,0,0,0,0,0.001949024,0,0,2.1328,4.3226,8.91098,7.222863079,2.0577,0.192,0,0.14441,0,0,0,0,0.003009127,0,0.219772907,0,0,0.013865501,0.00387559,0,0,0,0.007295013,0,2.54E-05,0.74394647,0,0.011219113,19.8285069,519.697774,76.71480274
MA,usa,2012,0.008795412,5.356444262,0.886613304,0,19.04236276,0.026483949,1.059512323,0,0,1.176346528,0.214109098,0,0,0.050286194,0.086433012,-0.000908747,0,0.6776,1.338166,2.731921,5.436584,0.682576,0.25585,0,0.246881,0.098779,0,0,0.059911727,0.162181818,1.6641,0.191996943,0,0,0.042165087,0.000949293,0,0.001802464,0.007674549,0.031779859,0,0.003098114,0.682556423,0,0.037977269,5.362568249,274.227514,27.89859143
MD,usa,2012,0.027819984,13.50019999,27.42917858,0,0.379413632,0.100783,2.098637986,0,0,0.582879954,0.248102683,0,0,0.057074165,0.044505917,0,-0.000358184,1.7078,4.652,2.0972,0.23,2.5975,0.59048,0,0.130347,0.12,0,0,0.063729636,0.076181818,0,0.303779574,0,0,0.013115882,0.002267805,0,0.001284275,0.005582771,0.617207464,0,0.001001466,0.008537511,0,0.047223253,14.05749552,1290.86175,44.44077591
ME,usa,2012,0.00246339,0,0,0,6.24142507,0.011708494,3.789961951,0.17802,0,2.764796305,0.334664545,0,0,0,0.00248296,0,0,0,0,0.87248,1.25,0.144904,0.605058,0,0.455107,0.1648,0,0,0,0.005127614,0,0,0.013361796,0,0.207519627,0.000878814,0,0,0.025119196,0,0,0.000186366,0.468467858,0,0.284466342,2.651515721,20.29754348,13.32305932
MI,usa,2012,0.072278166,31.33787874,65.29608923,0,14.9453797,0.142745621,1.347957991,0,0,1.930496546,1.955260722,0,0,0.003726712,0,-0.003533153,0,3.964299,10.856202,2.81431,4.3679,3.7149,0.26097,0,0.372344,0.90325,0,0,0.005488818,0,1.872,0.267937784,0,0,0.016505679,0.00122047,0,3.19E-05,0.016717412,0.558279315,0,0,0.127782482,0,0.011524994,34.76017893,3147.83634,116.9595353
MN,usa,2012,0.03527599,12.05718133,32.38729526,0,4.055186981,0.128196306,0.745061382,6.169770363,0,1.182262234,7.430386456,0,0,0.000788986,0,0,-0.000222973,1.5252555,4.390444583,0.48736,2.066,3.00666,0.17241,0,0.39569,3.022285,0,0,0.0011,0,0,0.187934987,0.096168058,0,0.018427892,0.001998193,0,1.23E-05,0.11581725,0.50481997,0,0,0.063208099,0,0.011613253,24.47706949,714.9110628,64.1561293
MO,usa,2012,0.063046222,9.400267195,60.97440638,0,8.563593349,0.140779611,0.948263745,0,0,0.05080581,1.204539567,0,0,0.000234843,0.005588433,-0.011674084,-0.000461529,1.189151,12.0373,0.39564,1.9006,4.4578,0.5703,0,0.0111,0.458524,0,0,0.000119091,0.009363636,0.667,0.11564083,0,0,0.000625006,0.001731852,0,2.89E-06,0.014818085,0.750098995,0,6.87E-05,0.10534818,0,0.011665414,24.93255639,1963.004446,81.28847894
MS,usa,2012,0.022849095,11.13422785,0.514768187,0,55.12978033,0.104204226,0,0,0,0.478731898,0,0,0,5.42E-06,0,0,0,1.408500195,2.536,2.61859,6.9851,1.688311,0,0,0.0656,0,0,0,2.73E-06,0,0,0.165290141,0,0,0.007106884,0.001546935,0,8.04E-08,0,0.007641851,0,0,0.818414109,0,0,17.94540076,25.35580342,67.3617179
MT,usa,2012,0.013240617,0,11.9945018,0,0,0.019182741,11.7873778,-0.539807632,0,0,1.57690839,0,0,0,0,0,-0.006535009,0,2.4711,0.002,0,0.37335,2.72484,0,0,0.657035,0,0,0,0,0,0,-0.021732993,0,0,0.000772309,0,0,0.063487319,0.482906153,0,0,0,0,0.474567211,7.450263466,41.44159472,24.8381631
NC,usa,2012,0.049326488,40.00049652,41.83588601,0,27.55299832,0.276142091,3.860510947,0,0,2.54228202,1.54E-05,0,0,0.255368182,0.027037038,-0.017508122,-0.000385154,5.060136,11.9526,0.138036364,4.0376,6.256369,1.83184,0,0.365345,6.00E-06,0,0,0.238914,0.042909091,0.086,0.343792379,0,0,0.021850158,0.002373359,0,0.002194814,1.32E-07,0.359567006,0,0.000232375,0.236809832,0,0.033179944,37.67260771,2404.447077,116.3507365
ND,usa,2012,0.032497021,0,29.25536012,0,0,0,2.524794601,1.312249637,0,0,4.47688966,0,0,3.40E-06,0,0,-0.000393729,0,4.1249,0.0163,0,0.0441,0.508,0,0,1.763235,0,0,1.82E-06,0,0,0,0.034928778,0,0,0,0,9.06E-08,0.119163518,0.778703945,0,0,0,0,0.067203668,17.04008117,275.0538331,37.56929742
NE,usa,2012,0.030437524,5.56330293,29.30866893,0,0.080313114,0.038858032,1.434957755,0,0,0.02929344,1.059907426,0,0,0,0,0,-9.77E-05,1.181768,4.0031,0.35563,0.3206,1.4773,0.2836,0,0.0064,0.460012,0,0,0,0,0,0.148294234,0,0,0.00078084,0.001035792,0,0,0.02825267,0.781245723,0,0,0.002140809,0,0.038249933,13.07217291,847.6536039,37.51530163
NH,usa,2012,0.001953186,9.851430629,0,0,4.902519291,0.005969782,1.375897048,0,0,0.280661212,0.299038378,0,0,0,0,0,0,1.246224,0.53382,0.4002,1.184244,0.082177,0.492986,0,0.153965,0.147,0,0,0,0,0,0.58935844,0,0,0.01679046,0.00035714,0,0,0.017889868,0,0,0,0.293291526,0,0.082312566,3.721144337,441.3871073,16.71551634
NJ,usa,2012,0.017653167,32.49043914,7.046395619,0,23.44544886,0.246109856,0.017554292,0,0,0.660855679,0.02281485,0,0,0.336859029,0.417495015,-1.59E-06,0,4.1101,1.978,1.1301,5.7176,5.45454,0.0039,0,0.1338,0.009,0,0,0.349956909,0.742636364,0.4,0.50229505,0,0,0.010216684,0.003804804,0,0.005207767,0.000352713,0.108935728,0,0.006454381,0.362461488,0,0.000271385,28.19380294,372.2829776,64.68397234
NM,usa,2012,0.032113298,0,29.85890999,0,4.315534821,0.068167627,0.216063738,0,0,0.047140854,2.001134078,0,0.000770212,0.233740493,0.020856916,0,-0.001075515,0,4.031002,0.804,1.460951,0.9229,0.0829,0,0.0064,0.78258,0,0.001,0.175263727,0.024636364,0,0,0,0,0.001282314,0.00185428,0,0.006358154,0.054434381,0.812215089,0,0.000567345,0.117390169,2.10E-05,0.005877315,18.37224077,204.7179357,36.76231873
NV,usa,2012,0.01592948,0,9.659445264,0,13.94345081,0.066597502,2.32399895,0,3.49072135,0.01464672,0.3081261,0,0.159287454,0.476578496,0.030865308,0,-0.000301914,0,1.3034,0.4879,5.2985,1.3726,0.831299,0.4688,0.0032,0.15181,0,0.064,0.286463545,0.039909091,0,0,0,0,0.000480634,0.002185408,0,0.015639001,0.010111208,0.316976264,0.114548588,0.00101285,0.457556601,0.005227044,0.076262403,9.189244644,22.063036,30.47371795
NY,usa,2012,0.032250221,41.37402665,8.76756639,2.117456271,52.43127265,0.18789354,26.48799408,13.168,0,2.468935571,4.097875369,0,0,0.035705297,0.062005952,-0.032672164,0,5.233890074,1.8002,10.400341,8.534495704,4.842617,4.440396,0,0.460636,1.640494842,0,0,0.044940909,0.112636364,1.4066,0.273640038,0.087090678,0.014004458,0.016329076,0.001242693,0,0.000236148,0.027102578,0.057987037,0,0.000410096,0.346770585,0,0.175186615,31.49058557,1401.673608,151.1987318
OH,usa,2012,0.115758118,16.86932122,109.6291564,0,23.8544968,0.252847908,0.398301996,0,0,0.328796123,0.878237199,0,0,0.041217012,0.020286532,0,-5.15E-06,2.134,19.345,0.30805,3.9243,6.0943,0.10144,0,0.0861,0.425715,0,0,0.039557273,0.039909091,0,0.11078365,0,0,0.002159259,0.001660494,0,0.000270679,0.00576753,0.719952981,0,0.000133225,0.156656465,0,0.002615716,69.9368978,1885.04021,152.2726612
OK,usa,2012,0.031079919,0,10.33054112,0,48.68136241,0.04685488,1.32421275,0,0,0,7.147472258,0,0,0,0,-0.028150958,-0.002514439,0,5.2405,5.1272,7.095,1.2076,0.8552,0,0,3.133955,0,0,0,0,0.26,0,0,0,0,0.000693833,0,0,0.105840742,0.152976059,0,0,0.720880242,0,0.019609123,16.85409024,72.93676912,67.53044341
OR,usa,2012,0.004336105,0,4.3354116,0,0.17678513,0.007850657,32.82428033,0,0.13179558,0.600598363,7.632441083,0,0,0.008960704,0.022369668,0,-0.005476912,0,0.585,0.0258,2.9027,0.155099,6.641544,0.0177,0.094563,3.151861,0,0,0.008388636,0.048454545,0,0,0,0,0.013130562,0.000171635,0,0.000195903,0.166863988,0.094782791,0.002881376,0.000489056,0.003864959,0,0.71761973,2.682383855,53.47285309,45.74049312
PA,usa,2012,0.113169735,75.19298144,97.50263231,0,43.67187552,0.129086552,2.738182478,0,0,2.035480132,3.17987538,0,0,0.044961415,0.084460654,-0.000481872,-0.000214265,9.512049734,16.2329,2.579358,8.750978397,3.1428,0.79412,0,0.43274,1.3371,0,0,0.047537273,0.158727273,1.491,0.33481671,0,0,0.009063516,0.000574792,0,0.000200203,0.014159239,0.434156353,0,0.000376083,0.194460619,0,0.012192484,111.413712,1497.764054,224.5795359
RI,usa,2012,0.002587588,0,0,0,6.145776821,0,0.01531371,0,0,0.060284984,0.014493118,0,0,0,0,0,0,0,0,0.00571,1.72524,0,0.003782,0,0.013171,0.00684,0,0,0,0,0,0,0,0,0.009667456,0,0,0,0.002324154,0,0,0,0.985552644,0,0.002455746,1.033497371,25.35257844,6.235868634
SC,usa,2012,0.01717897,51.82691835,12.12968953,0,13.56063166,0.095812751,1.490678015,0,0,1.320832897,0,0,0,0.003296302,0,-0.098482819,0,6.5562,6.014,0.3231,2.2957,3.37966,1.33624,0,0.1965,0,0,0,0.003624091,0,2.716,0.644390124,0,0,0.016422579,0.001191288,0,4.10E-05,0,0.150814526,0,0,0.168606149,0,0.018534349,26.38931089,2063.734102,80.4278595
SD,usa,2012,0.003846385,0,3.520206,0,0.412038057,0.000877151,6.27677258,0,0,0,1.6384633,0,0,0,0,0,-0.000146262,0,0.4966,0.03633,0.29,0.851,1.594,0,0,0.64125,0,0,0,0,0,0,0,0,0,7.40E-05,0,0,0.138286117,0.297104989,0,0,0.034775965,0,0.529758897,2.509126973,3.649154384,11.84835709
TN,usa,2012,0.008883466,26.88261512,4.332648,0,11.20932403,0.429388442,8.922074833,0,0,0.058113945,0.0756864,0,0,0.00939997,0.019410072,-0.310217003,0,3.4007,8.013,0.0396,1.418,4.0994,2.56513,0,0.0116,0.0288,0,0,0.009860909,0.032545455,1.6163,0.51758391,0,0,0.001118896,0.008267222,0,0.000180982,0.001457227,0.083418554,0,0.000373711,0.215818503,0,0.171780995,20.73417423,267.1832464,51.93866081
TX,usa,2012,0.224534805,39.37492454,136.3077746,8.889825946,186.1811292,0.722814503,0.574427652,0,0,0.820172444,29.93358252,0,0,0.085078094,0.024827037,0,-0.004770212,4.981,23.60216863,18.593673,36.97590413,10.62540091,0.6851,0,0.2107,11.833555,0,0,0.074243909,0.036181818,0.001,0.097725247,0,0.022063799,0.002035599,0.001793965,0,0.000211157,0.074292631,0.338304418,0,6.16E-05,0.462085884,0,0.001425681,143.8009228,1479.786116,402.9145566
UT,usa,2012,0.038064974,0,35.42338382,0,4.624976414,0.040708962,1.017048214,0,0.312735274,0.063016549,0.788401978,0,0,0.00283304,0,0,0,0,4.826001,0.258306,1.227,0.54125,0.2675,0.042,0.01194,0.326,0,0,0.002315,0,0.0001,0,0,0,0.001490701,0.000962999,0,6.70E-05,0.018650203,0.837965048,0.007397973,0,0.109407069,0,0.024058991,25.14810679,36.59626523,42.27310425
VA,usa,2012,0.032963553,28.20512322,20.55753487,0,30.15697395,0.493216795,1.127338939,0,0,1.603531337,0,0,0,1.45E-05,0,-0.098840292,0,3.567999695,5.6884,2.066839,3.9629,4.4651,0.861465,0,0.299769,0,0,0,7.27E-06,0,3.241,0.343363054,0,0,0.019521043,0.006004314,0,1.76E-07,0,0.250262972,0,0,0.367124461,0,0.01372398,22.52106334,1639.478336,82.14373359
VT,usa,2012,0.001604472,4.896545776,0,0,4.378299554,0.00668876,1.339651251,23.955,0,0.290698182,0.227218299,0,0,0.008186577,0.003387725,0,-0.265963564,0.619422,0,0.013767,0.663804362,0.0852,0.28128,0,0.0752,0.1192,0,0,0.012871091,0.008090909,0,0.139480173,0.682368285,0,0.00828066,0.000190532,0,0.000233198,0.006472409,0,0,9.65E-05,0.124717711,0,0.038160531,2.369242388,218.5228021,35.10567612
WA,usa,2012,0.006666424,8.988008683,5.594316703,0,0.275686108,0.01724204,98.77486044,2.734587632,0,0.844555114,7.002870609,0,0,0.000944202,0.006050874,0,-0.003718208,1.136999544,1.34,0.05471,3.0987,0.7258,21.585612,0,0.1696,2.807761,0,0,0.000454545,0.014636364,0.258248,0.072344432,0.022010681,0,0.006797819,0.000138781,0,7.60E-06,0.056366066,0.045028624,0,4.87E-05,0.002218996,0,0.795038298,10.33640568,16.16195248,124.2391224
WI,usa,2012,0.045548613,13.9065164,39.74776931,0,16.17527895,0.184792429,1.867697531,0,0,0.751712546,1.598069167,0,0,0.00020589,0.00671134,0,-0.000362938,1.75919977,7.917633085,0.2663,2.6624,3.83991,0.333695,0,0.17619,0.64841,0,0,0.000110909,0.012909091,0,0.187321523,0,0,0.010125608,0.002489164,0,2.77E-06,0.021526078,0.535404589,0,9.04E-05,0.217881877,0,0.025157986,23.61721024,1320.286801,74.23875356
WV,usa,2012,0.074025392,0,77.95676106,0,0,0.0407012,1.440083457,0,0,0.01464672,1.427928904,0,0,0,0,0,-0.019077533,0,14.19230923,0,0,1.049,0.195802,0,0.0032,0.5833,0,0,0,0,0,0,0,0,0.000181092,0.000503229,0,0,0.017654881,0.963855639,0,0,0,0,0.017805159,48.46841055,400.6166785,80.88012134
WY,usa,2012,0.040244568,0,37.23382968,0,0,0.009227995,1.064017716,0,0,0,3.731223889,0,0,0,0,0,-0.003479471,0,6.4019,0.0047,0,0.113,0.3079,0,0,1.42112,0,0,0,0,0,0,0,0,0,0.000219514,0,0,0.088757727,0.885712084,0,0,0,0,0.025310675,22.86653001,145.8129824,42.03829928
AL,usa,2014,0.042015076,40.05001359,17.24570969,0,63.25582549,0.113134981,10.60331521,0,0,1.737749842,7.29E-05,0,0,0,0.001121397,0,-1.12E-05,5.0664,10.8025,0.0266,9.265,2.5414,3.04256,0,0.23774,3.20E-05,0,0,0,0.001728182,0,0.301112203,0,0,0.013065106,0.000850595,0,0,5.48E-07,0.129660221,0,8.43E-06,0.475582883,0,0.079720013,37.29763293,1614.009866,133.0069431
AR,usa,2014,0.016708125,14.38398167,13.95723852,0,6.798599773,0.045215555,2.56821216,0,0,0.069741514,0,0,0,0,0.003222655,0,0,1.8196,5.122401,1.1032,4.8755,0.7436,1.3549,0,0.0128,0,0,0,0,0.005237273,0.028,0.380264927,0,0,0.001843735,0.00119535,0,0,0,0.368983248,0,8.52E-05,0.179732504,0,0.06789504,18.14277637,71.35809942,37.82621185
AZ,usa,2014,0.053099171,31.12207949,45.71627006,0,15.701461,0.013524004,6.028629359,0,0,0.237006092,0.623618654,0,1.14199754,2.500879762,0.44353061,-0.000507851,-0.000306841,3.937,6.17,1.11,9.8649,2.441129,2.170496,0,0.03844,0.2373,0,0.3039,1.195473364,0.550621818,0.2163,0.300612201,0,0,0.002289273,0.00013063,0,0.024156322,0.006023613,0.441579379,0,0.00428412,0.151662447,0.011030702,0.058231313,54.86365494,113.9657228,103.5289966
CA,usa,2014,0.056951387,18.1815552,0,0,140.1735702,0.410684922,20.75597155,0,15.61219167,5.704513417,14.38367962,0,1.951639593,7.800392679,2.099639774,-0.000739256,0,2.3,0.033,12.00776,19.99672919,10.394481,10.214125,2.0967,0.920424,5.48259,0,1.383187,5.142889,3.044017273,3.866,0.080068912,0,0,0.025121843,0.001808596,0,0.034351789,0.063343623,0,0.068753811,0.009246507,0.617303918,0.008594736,0.091406265,34.78757998,1071.671574,227.0738386
CO,usa,2014,0.040052863,0,37.70079272,0,2.552027812,0.050814527,1.472239033,0,0,0.086831152,6.898216743,0,0.074980395,0.357889343,0.20269655,0,-0.000179001,0,5.275,0.2257,2.72724,2.881,0.671715,0,0.013,2.5918,0,0.031,0.146197091,0.265745455,0.5625,0,0,0,0.001757841,0.001028707,0,0.007245239,0.139649942,0.763228198,0,0.004103461,0.051664155,0.00151793,0.029804528,24.60317055,74.56977032,49.39648827
CT,usa,2014,0.01013488,16.56779198,2.841554749,0,17.74907484,0.056663171,0.44515823,0,0,0.935424189,0,0,0,0.010155153,0.051298758,0,0,2.095856,0.383426,1.871772,2.432123,1.460391,0.123654,0,0.222731,0,0,0,0.012429727,0.10471,0.0294,0.428583183,0,0,0.024197979,0.001465789,0,0.000262698,0,0.073506631,0,0.00132702,0.459141145,0,0.011515556,7.823971643,841.3907826,38.65712107
DE,usa,2014,0.003152873,0,3.0384936,0,0.88360133,0.0160244,0,0,0,0.0366168,0.005255842,0,0,0.05154663,0.015826657,0,-5.79E-06,0,0.41,0.9457,1.192,0.413,0,0,0.010102,0.002,0,0,0.0295,0.025055455,0,0,0,0,0.009047071,0.003959218,0,0.012735848,0.001298584,0.750733725,0,0.00391036,0.218315194,0,0,2.268651846,3.279072877,4.04736526
FL,usa,2014,0.092274653,28.23675344,38.86688417,0,139.2080347,0.252815153,0.232857872,0,0,3.48834277,0,0,0,0.162166067,0.058730896,0,0,3.572000975,10.683,6.936855,28.56127787,11.1992,0.0545,0,0.69022,0,0,0,0.079073909,0.083258182,0,0.13413715,0,0,0.016571181,0.001200985,0,0.000770361,0,0.184635004,0,0.000278998,0.661300143,0,0.001106179,56.93701233,2066.021479,210.5065851
GA,usa,2014,0.057438098,32.10269772,39.45327747,0,49.85067733,0.295362111,3.976509385,0,0,1.594309982,0,0,0,0.081675502,0.017299209,-0.008957967,0,4.06105,12.3307,0.2415,7.954,8.6571,2.27538,0,0.248166,0,0,0,0.079778,0.026872727,1.861502,0.25203927,0,0,0.012516977,0.002318897,0,0.000641237,0,0.309748899,0,0.000135817,0.391379206,0,0.031219698,56.4909596,350.1455036,127.3718087
IA,usa,2014,0.044610857,4.893209856,43.95059137,0,0.326263619,0.01210172,0.824082345,0,0,0.0732336,15.10914185,0,0,0.001961717,0.010458082,0,-0.003368421,0.619,6.199602,0.67093,1.1046,1.6323,0.145475,0,0.017,5.685992,0,0,0.002406364,0.01891,0,0.075048029,0,0,0.001123197,0.000185606,0,3.01E-05,0.231731593,0.67407803,0,0.000160397,0.005003963,0,0.012639097,21.11566032,908.1438649,65.20104416
ID,usa,2014,0.001140671,0,0,0,2.982284656,0.042629068,8.802551672,0,0.089352936,0.169211321,2.540338452,0,0,0,0.003818578,0,-0.000476273,0,0,0.0054,0.56709,0.543,2.710355,0.012,0.02532,0.966824,0,0,0,0.006843636,0,0,0,0,0.011565903,0.002913775,0,0,0.173636776,0,0.006107436,0.000261007,0.203844607,0,0.601670496,0.698126548,0.893011604,14.63018668
IL,usa,2014,0.079825225,91.41448489,77.55226049,0,1.743378784,0.441061182,0.126327354,0,0,0.56710269,9.364787941,0,0,0.054425505,0.008105091,0,-0.008141294,11.5640996,14.62109,0.407629,2.9723,10.612213,0.0329,0,0.1287,3.56672,0,0,0.031162727,0.015760909,0,0.504294752,0,0,0.003128464,0.002433147,0,0.000300242,0.051661544,0.427822768,0,4.47E-05,0.009617478,0,0.000696894,86.08954706,2499.935445,181.2719339
IN,usa,2014,0.096954575,0,97.4985604,0,0.996124678,0.116576142,0.379133098,0,0,0.246017487,4.560241853,0,0,0.093390789,0.003029154,0,-0.000600256,0,18.8435,0.6189,2.4519,3.3986,0.083241,0,0.069312,1.7417,0,0,0.111829,0.005689091,0,0,0,0,0.002367987,0.001122078,0,0.000898913,0.043893608,0.938451015,0,2.92E-05,0.00958798,0,0.003649263,47.16258521,1525.669573,103.8930736
KS,usa,2014,0.011271842,9.2884032,10.66061188,0,0,0.11439986,0.037465531,0,0,0.0411939,8.505610538,0,0,0,0.020635628,0,-0.00238845,1.175,5.0222,1.94648,0,3.0288,0.00739,0,0.009,3.09655,0,0,0,0.032066364,0,0.323995373,0,0,0.001436914,0.003990463,0,0,0.296690227,0.371860356,0,0.000719806,0,0,0.001306862,12.13270468,144.2755027,28.66832053
KY,usa,2014,0.099745189,0,97.24399877,0,3.202054801,0.315104774,4.387117601,0,0,0.08788032,0,0,0,0.003620098,0.006147471,0,0,0,14.9357,0.0119,0.40570591,4.8988,1.08254,0,0.0192,0,0,0,0.002,0.010945455,0,0,0,0,0.000835,0.002993986,0,3.44E-05,0,0.923969264,0,5.84E-05,0.030424502,0,0.041684442,60.90721262,467.164364,105.2459238
LA,usa,2014,0.028230409,16.85983519,6.410944462,0,51.84041802,0.154625945,1.067560237,0,0,1.063689171,0,0,0,0.001701333,0.018204054,0,0,2.1328,4.3226,8.890242,7.783863079,2.0577,0.192,0,0.14441,0,0,0,0.0018,0.027875455,0,0.217779556,0,0,0.01373974,0.001997313,0,2.20E-05,0,0.082810575,0,0.000235143,0.669625954,0,0.013789743,21.55353565,652.5042341,77.41697841
MA,usa,2014,0.010092109,5.356444262,7.656436806,0,6.44017972,0.026483949,0.976509566,0,0,1.256725981,0.278524144,0,0,0.376917228,0.329398967,0,0,0.6776,1.044747,2.276689,5.436584,0.682576,0.25585,0,0.246881,0.107939,0,0,0.413432727,0.619622727,1.6641,0.235991444,0,0,0.055368182,0.001166816,0,0.016606024,0.012271072,0.337323323,0,0.014512489,0.283738099,0,0.043022552,4.759033276,518.7721686,22.69762062
MD,usa,2014,0.017324075,13.50019999,17.60520165,0,0.250862072,0.096321,1.671679785,0,0,0.582879954,0.409420766,0,0,0.128199463,0.106194275,0,-0.016305455,1.7078,4.652,2.1018,0.254,2.4825,0.59048,0,0.130347,0.16,0,0,0.077742636,0.183329091,0,0.393007951,0,0,0.016968375,0.002804027,0,0.003732049,0.011918758,0.512509758,0,0.00309145,0.007302913,0,0.04866472,9.415571411,1108.309229,34.35095895
ME,usa,2014,0.001130012,0,0,0,2.852178106,0.011708494,3.526960359,1.8781,0,3.231869641,0.46053872,0,0,0.000926158,0.003940917,0,0,0,0,0.87058,1.25,0.144904,0.605058,0,0.455107,0.17335,0,0,0.0012,0.008181818,0,0,0.156950117,0,0.270082699,0.000978462,0,7.74E-05,0.038486559,0,0,0.000329337,0.238352423,0,0.294743006,2.215212735,19.84369092,11.9662224
