state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-css_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
OR,2046,0.8,4667.5,320.4,2259.8,0,65.7,0,0,0,0,0,1331.7,0,2043.3,729,142,8731.4,0,0,0,0,0,0,9991.5,0,3632.4,142,3898157,208049,2371445,0,178199,0,0,0,0,0,1788428,0,1337014,234259,1057448,36720019,0,0,0,0,0,0,22782454,0,12797019,83372633,622246.2,622915.7,11.7,1.2,96.4,542.4,79649.8,176885.7,3260.2,0.3,0,7.46,7.47,0.14,0.01,1.16,6.51,0.96,2.12,39.1,0
OR,2048,0.8,5800.4,838.1,2261.6,0,65.7,0,0,0,0,0,1375.3,0,2043.3,729,142,8740.2,0,0,0,0,0,0,11637.4,0,12141.4,108,4893783,1375155,2491563,0,160759,0,0,0,0,0,1848467,0,0,0,1057448,35633291,0,0,0,0,0,0,26341827,0,40464883,114267285,0,0,0,0,82.5,0,5587,5793.4,6.7,0,0,0,0,0,0,0.72,0,0.05,0.05,0.06,0
OR,2050,0.8,5252.1,2580.7,5223.7,0,65.7,0,0,0,0,0,1430,0,2043.3,9.8,198,8754,0,0,0,0,0,0,19011.9,0,14438.2,359,2693735,3871730,10318662,0,170244,0,0,0,0,0,1922725,0,0,0,1474847,36985515,0,0,0,0,0,0,41002326,0,46450777,144890919,0,0,0,0,86.8,0,5878,6095.1,7,0,0,0,0,0,0,0.6,0,0.04,0.04,0.05,0
PA,2022,30.4,0.4,0,0,0,319.1,0,0,9051.9,0,0,965.5,0,18532.9,1974.2,0,900.9,9093.2,0,5553.7,1572,0,0,257.6,0,2771.1,1192,1516,0,0,0,1418805,0,0,0,27882591,0,1309264,0,116108353,834169,0,2891526,73430586,0,4999085,618060,0,0,450171,0,7957291,237902609,76886235.1,77180225.9,4334.9,603.7,34891.3,32179.5,7453733.4,16554031.7,304832.8,59.6,0,323.18,324.42,18.22,2.54,146.66,135.26,31.33,69.58,1281.33,0.25
PA,2024,52,0.4,0,0,0,319.1,0,0,9051.9,0,0,1556.5,0,18532.9,1974.2,0,942.7,9093.2,0,5064.7,1572,0,0,307.6,0,2771.1,2039,15,0,0,0,1397827,0,0,0,20177616,0,2112090,0,123072774,701211,0,3045293,73430586,0,4615366,1598107,0,0,564124,0,9647569,240364619,71106222.5,71335722.3,3419.8,467.4,25377.3,26814.2,7479189.5,16455084.7,300692.4,55.9,0,295.83,296.78,14.23,1.94,105.58,111.56,31.12,68.46,1250.98,0.23
PA,2026,67.5,0.4,0,0,0,319.1,0,0,9051.9,0,0,2431.4,0,18532.9,1804.6,0,942.7,9093.2,0,5064.7,1572,0,0,307.6,0,2771.1,12501,15,0,0,0,1393636,0,0,0,17285760,0,3300651,0,115633154,973659,0,3045334,73430586,0,5170790,1551285,0,0,585125,0,9607451,231989948,65547536.4,65751275.9,3034.5,415.1,21942.8,24858.3,7107970.8,15456773.8,279663.4,54.3,0,282.54,283.42,13.08,1.79,94.58,107.15,30.64,66.63,1205.5,0.23
PA,2028,95.3,0.4,0,0,0,319.1,0,0,9051.9,0,0,3694,0,18389.9,1754.5,0,942.7,9093.2,0,5064.7,1572,0,0,307.6,0,2771.1,20677,15,0,0,0,1390642,0,0,0,10218199,0,5015727,0,117793732,1313385,0,3045272,73430586,0,5217113,1626556,0,0,576973,0,9567787,229216665,59531826.5,59679843.3,2236,298.1,13804.7,20396.5,7020295.7,15074179.1,269794,51.4,0,259.72,260.36,9.76,1.3,60.23,88.98,30.63,65.76,1177.03,0.22
PA,2030,93.3,18.5,0,0,0,319.1,0,0,9051.9,0,0,5451.5,0,18288.9,1797.1,0,942.7,9093.2,0,4191.6,1572,0,0,307.6,0,2771.1,48829,19268,0,0,0,1394370,0,0,0,9184774,0,7403102,0,105950751,2038854,0,3045268,73430586,0,4204493,1379939,0,0,568935,0,9528227,218197397,53327420.3,53458945.7,1993,264.2,12406.3,17842.6,6344285.6,13594750,242876.3,46.7,0,244.4,245,9.13,1.21,56.86,81.77,29.08,62.3,1113.1,0.21
PA,2032,64.9,173.1,0.2,0,0,319.1,0,0,9020.5,0,0,5887.5,0,18288.9,2163.2,0,942.7,9093.2,0,4191.6,1572,0,0,308.2,0,3107.3,42506,307303,390,0,0,1395664,0,0,0,6581414,0,7996587,0,102414247,4748786,0,3045271,73430586,0,4188255,1377755,0,0,562418,0,10398812,216489995,50917021.8,51027939.3,1697.3,221,9437.3,16148.4,6285494.3,13396729.4,238215.5,45.5,0,235.19,235.71,7.84,1.02,43.59,74.59,29.03,61.88,1100.35,0.21
PA,2034,64.9,207.1,32,0,0,319.1,0,0,8964.2,0,0,6047.3,0,18288.9,2163.2,0,942.7,9093.2,0,4191.6,1572,0,0,308.2,0,3107.3,43553,251403,85780,0,0,1394284,0,0,0,9580144,0,8214140,0,94635139,3914470,0,3045334,73430586,0,3780179,1165026,0,0,554561,0,10699311,210793910,49962102.9,50091683.4,1957.2,261,12760.9,17039.3,5898063.7,12616834.5,225054.7,44.5,0,237.02,237.63,9.28,1.24,60.54,80.83,27.98,59.85,1067.65,0.21
PA,2036,64.9,227.9,209.5,0,0,319.1,0,0,8850.2,0,0,6068.9,0,18288.9,2258.8,0,942.7,9093.2,0,3885.6,1572,0,0,308.2,0,3348.3,40739,340639,420054,0,0,1395371,0,0,0,9061436,0,8243522,0,88474231,3580519,0,3045334,73430586,0,3619345,911688,0,0,546816,0,11476372,204586654,46645293.6,46767230.9,1839.9,245.8,12110.4,16029.6,5546262.7,11807681.2,209723.9,42.7,0,228,228.59,8.99,1.2,59.19,78.35,27.11,57.71,1025.11,0.21
PA,2038,64.9,1425,209.5,0,0,319.1,0,0,8850.2,0,0,6095.5,0,18288.9,2619.6,0,942.7,9093.2,0,3885.6,1572,0,0,308.2,0,4488.1,39119,2179631,292422,0,0,1393408,0,0,0,8083501,0,8279638,0,87211964,4543499,0,3045334,73430586,0,3617768,624615,0,0,539184,0,15112900,208393571,45786700.9,45900931.1,1729.4,229.6,10990.5,15403.8,5530084.1,11746497.5,208217.6,42.2,0,219.71,220.26,8.3,1.1,52.74,73.92,26.54,56.37,999.16,0.2
PA,2040,43.2,2555.5,209.5,87.7,0,319.1,0,0,8850.2,0,0,6126.5,0,18288.9,2715.6,0,942.7,9093.2,0,3392.6,1572,0,0,955.6,0,7283.9,24705,4227582,362131,285250,0,1393480,0,0,0,7255514,0,8321653,0,86252471,5035821,0,3045271,73430586,0,3336257,569503,0,0,1907148,0,25243062,220690435,44646732.4,44753319.5,1621.6,213.4,10001.4,14543.7,5457741.2,11590314.1,205414,41.2,0,202.3,202.79,7.35,0.97,45.32,65.9,24.73,52.52,930.78,0.19
PA,2042,27.8,2583.5,209.5,87.7,0,319.1,0,0,8018.7,0,0,6162.5,0,18288.9,3383.2,0,942.7,9093.2,0,3392.6,1572,0,0,927.5,0,6691,12749,3366574,342637,144356,0,1393480,0,0,0,11384043,0,8370389,0,87172926,7357982,0,3045334,73430586,0,3204752,456182,0,0,1835995,0,24863658,226381644,50365435.5,50506216.5,2120.5,284.2,14680,17418.3,5771916.5,12433981.1,223159.3,43.7,0,222.48,223.1,9.37,1.26,64.85,76.94,25.5,54.92,985.77,0.19
PA,2044,0,4088.9,209.5,87.7,0,319.1,0,0,5985.5,0,0,6212.3,0,18288.9,5425.4,0,942.7,9093.2,0,2650.6,1572,0,0,940.9,0,7234.6,0,4974721,132890,68857,0,1394324,0,0,0,8462400,0,8438061,0,89356891,7556987,0,3045271,73430586,0,2810762,228841,0,0,1841364,0,26470768,228212724,48041182.9,48158076.6,1782.8,233.6,11241.1,15266.9,5744636.2,12336094.2,220806.6,41.8,0,210.51,211.02,7.81,1.02,49.26,66.9,25.17,54.06,967.55,0.18
PA,2046,0,4078.8,209.5,87.7,0,319.1,0,0,4399.5,0,0,6270.6,0,21091.5,7288.4,0,942.7,9093.2,0,2650.6,1572,0,0,959.1,0,7197.7,0,5571136,303750,154707,0,1451432,0,0,0,0,0,8516589,0,84037052,8728111,0,3045334,73430586,0,2730503,529913,0,0,1856057,0,26780747,217135916,37593373.6,37640688.4,775.8,88.6,1637.1,9284.6,5242095.8,10971841,191937.7,36.6,0,173.13,173.35,3.57,0.41,7.54,42.76,24.14,50.53,883.95,0.17
PA,2048,0.5,4200.4,649.6,846.2,0,319.1,0,0,2895.5,0,0,6335.8,0,21091.5,8723,0,942.7,9093.2,0,2594,1572,0,0,3179.9,0,12232.1,336,5763857,1742144,2862568,0,1443901,0,0,0,0,0,8605810,0,51301817,7754310,0,3045334,73069626,0,1920275,60365,0,0,6696524,0,41570936,205837804,24574576.5,24605847.6,510.5,58.8,1399.1,6195.3,3672983,7428056.2,125740.2,29.4,0,119.39,119.54,2.48,0.29,6.8,30.1,17.84,36.09,610.87,0.14
PA,2050,0.5,4166.4,1431.3,1367,941.9,319.1,0,0,0,0,0,6436.6,0,22633,8723,0,949.7,9093.2,0,0,1572,0,0,5677.3,0,15230.2,251,5822939,2482282,2844398,2721945,1439260,0,0,0,0,0,8742917,0,25653346,6572125,0,3059027,72281001,0,0,0,0,0,12133359,0,53595388,197348238,13029916.1,13043941.7,245.6,24.6,1006.6,2339.6,2235809.3,4321644.5,69806.2,20.5,0,66.02,66.1,1.24,0.12,5.1,11.85,11.33,21.9,353.72,0.1
RI,2022,3,0,0,0,0,40.1,0,0,0,0,0,154.3,0,1730.2,0,0,2.7,0,0,8.9,0,0,0,268.5,30,21,5885,0,0,0,0,182885,0,0,0,0,0,213834,0,1552650,0,0,6608,0,0,9503,0,0,0,494413,61484,71005,2598268,667134.5,667874.9,12.8,1.3,85.2,468.9,83452.8,187061.5,3473.8,0.3,0,256.76,257.05,4.92,0.51,32.81,180.47,32.12,71.99,1336.97,0.13
RI,2024,3,0,0,0,0,40.1,0,0,0,0,0,208.5,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,734,21,1666,0,0,0,0,175481,0,0,0,0,0,289060,0,1966105,0,0,6608,0,0,4912,0,0,0,528652,2751624,70619,5794727,828580.5,829484,15.7,1.6,75.5,462.1,102136.2,231208.8,4327.7,0.4,0,142.99,143.14,2.71,0.27,13.03,79.75,17.63,39.9,746.84,0.07
RI,2026,3,0,0,0,0,40.1,0,0,0,0,0,252.8,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,1538,21,1784,0,0,0,0,170582,0,0,0,0,0,350426,0,1797087,0,0,6608,0,0,4912,0,0,0,521281,5613208,70241,8536129,761598.9,762430.3,14.5,1.5,72.5,431.8,94060.2,212680,3977.3,0.4,0,89.22,89.32,1.7,0.17,8.49,50.58,11.02,24.92,465.93,0.04
RI,2028,3,0,0,0,0,40.1,0,0,0,0,0,288.8,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,1538,21,1793,0,0,0,0,170258,0,0,0,0,0,400324,0,1916416,0,0,6608,0,0,4912,0,0,0,514022,5815436,69862,8899632,813548.2,814435.5,15.4,1.6,72.8,455.3,100188,226911.2,4249,0.4,0,91.41,91.51,1.74,0.18,8.18,51.16,11.26,25.5,477.43,0.04
RI,2030,3,1,0,0,0,40.1,0,0,0,0,0,375,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,1538,21,1324,1300,0,0,0,170494,0,0,0,0,0,519779,0,1210409,0,0,6608,0,0,1658,0,0,0,506861,5784204,69484,8272122,486674.9,487202.7,9.2,0.9,64.7,249.8,61476.2,137432.7,2546.7,0.2,0,58.83,58.9,1.11,0.11,7.82,30.2,7.43,16.61,307.87,0.03
RI,2032,3,1.7,0,0,0,40.1,0,0,0,0,0,412,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,1538,21,1697,1885,0,0,0,170916,0,0,0,0,0,571064,0,1212676,0,0,6608,0,0,1658,0,0,0,499785,5753133,69113,8288535,487583.9,488112.7,9.2,0.9,64.9,250.2,61597.6,137696.5,2551.5,0.2,0,58.83,58.89,1.11,0.11,7.83,30.19,7.43,16.61,307.84,0.03
RI,2034,3,6,7.4,0,0,40.1,0,0,0,0,0,412.1,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,1538,21,1795,7343,11527,0,0,169481,0,0,0,0,0,571190,0,677752,0,0,6608,0,0,1658,0,0,0,492795,5721530,68741,7730421,273079.6,273377.5,5.2,0.5,62.4,153,36202.9,78838.6,1429.5,0.1,0,35.33,35.36,0.67,0.07,8.07,19.79,4.68,10.2,184.91,0.02
RI,2036,3,16.7,7.4,0,0,40.1,0,0,0,0,0,413,0,1730.2,0,0,2.7,0,0,4.6,0,0,0,273,1538,21,1470,23814,11922,0,0,169481,0,0,0,0,0,572450,0,608480,0,0,6608,0,0,0,0,0,0,485917,5678175,62336,7620654,244000.7,244263.4,4.6,0.5,59.4,110.6,32713,70918.8,1280.9,0.1,0,32.02,32.05,0.6,0.06,7.79,14.51,4.29,9.31,168.09,0.02
RI,2038,26.6,16.7,29.5,0,0,40.1,0,0,0,0,0,414.3,0,1730.2,5.9,0,2.7,0,0,4.6,0,0,0,273,1538,21,13794,19837,42636,0,0,169481,0,0,0,0,0,574214,0,608480,4835,0,6608,0,0,0,0,0,0,479137,5653259,61055,7633337,246867.8,247133.6,4.7,0.5,59.4,111.9,33051.8,71704.9,1295.9,0.1,0,32.34,32.38,0.61,0.06,7.78,14.66,4.33,9.39,169.77,0.02
RI,2040,26.6,62.5,29.5,0,0,40.1,0,0,0,0,0,416.2,0,1730.2,70.3,0,2.7,0,0,4.6,0,0,0,273,1538,21,10111,71088,42048,0,0,169481,0,0,0,0,0,576860,0,386483,24734,0,6608,0,0,0,0,0,0,472447,5621435,63380,7444676,169646.8,169829.5,3.2,0.3,58.8,76.9,23926.9,50534.1,892,0.1,0,22.79,22.81,0.43,0.04,7.89,10.33,3.21,6.79,119.82,0.01
RI,2042,26.6,104.8,29.5,0,0,40.1,0,0,0,0,0,417.7,0,1730.2,243.6,0,2.7,0,0,4.6,0,0,0,273,1538,21,14341,124458,45398,0,0,169481,0,0,0,0,0,579002,0,386483,0,0,6608,0,0,0,0,0,0,465862,5591268,63039,7445940,154979.6,155146.5,2.9,0.3,58.6,70.2,22193.7,46512.8,815.3,0.1,0,20.81,20.84,0.39,0.04,7.87,9.43,2.98,6.25,109.5,0.01
RI,2044,26.6,137.2,29.5,0,0,40.1,0,0,0,0,0,421.5,0,1730.2,753.7,0,2.7,0,0,4.6,0,0,0,264.8,1538,21,13186,177903,43668,0,0,169481,0,0,0,0,0,584295,0,779346,175106,0,6608,0,0,10466,0,0,0,446016,5566050,62698,8034821,424564.9,425046.6,8.2,0.9,78.3,377,54389.1,120091.6,2202.8,0.2,0,52.84,52.9,1.03,0.11,9.75,46.92,6.77,14.95,274.15,0.03
RI,2046,26.6,151.6,29.5,0,0,40.1,0,0,0,0,0,427.4,0,1293,1486.9,0,2.7,0,0,4.6,0,0,0,262.8,1538,21,12249,204546,50044,0,0,169481,0,0,0,0,0,592359,0,0,551732,0,6608,0,0,20541,0,0,0,436535,5554213,62147,7660457,343289.5,343707.4,6.9,0.8,94.3,517.9,45112.3,97491.5,1755.8,0.2,0,44.81,44.87,0.91,0.1,12.31,67.6,5.89,12.73,229.21,0.03
RI,2048,32.9,159.1,29.5,0,0,40.1,0,0,0,0,0,436.6,0,1293,1764.1,0,2.7,0,0,4.6,0,0,0,247.6,1567.3,21,20506,229988,22996,0,0,179330,0,0,0,0,0,605212,0,0,1327222,0,6608,0,0,22274,0,0,0,415977,5636908,55280,8522301,804514.4,805432.9,15.7,1.7,106,757.5,99997.5,224227.6,4165,0.4,0,94.4,94.51,1.84,0.19,12.43,88.88,11.73,26.31,488.72,0.05
RI,2050,32.9,488.8,24.6,4.6,5.6,40.1,0,0,0,0,0,446.3,0,1083.7,1764.1,0,2.7,0,0,0,0,0,0,121.7,1566.6,0,4956,235632,17184,10392,13967,178036,0,0,0,0,0,618569,0,585511,0,0,6608,0,0,0,0,0,0,216726,5623885,161,7511628,208442.1,208666.4,3.9,0.4,63.3,94.4,28789,61450.5,1095,0.1,0,27.75,27.78,0.52,0.05,8.42,12.57,3.83,8.18,145.78,0.01
SC,2022,0,0,0,0,0,180.1,0,0,4769,0,0,523.7,0,3185,2620.2,0,1355.7,6617.2,0,1151.3,2796,0,0,1381.7,0,0,0,0,0,0,0,541011,0,0,0,23616238,0,808229,0,11752076,1966001,0,2401822,53348313,0,869723,2154790,0,0,2785603,0,0,100243807,31694935.3,31904958.6,3034.8,438,10931.1,25289.5,2065792.1,4714026,88613.8,27.6,0,316.18,318.27,30.27,4.37,109.05,252.28,20.61,47.03,883.98,0.28
SC,2024,0.2,0,0,0,0,180.1,0,0,4769,0,0,860.8,0,3185,2555.2,0,1355.7,6617.2,0,809.6,2796,0,0,2325.6,0,0,465,0,0,0,0,333039,0,0,0,11488648,0,1120924,0,14190049,592765,0,2401826,53348313,0,710087,2596505,0,0,4971120,0,0,91753741,18453985.3,18558507.3,1518.4,217.1,5886.9,16596.6,1634201.6,3418710.6,59692.8,20.7,0,201.13,202.26,16.55,2.37,64.16,180.88,17.81,37.26,650.58,0.23
SC,2026,0.2,30,0,0,0,180.1,0,0,4769,0,0,1119.3,0,3185,2495.2,0,1355.7,6617.2,0,788.6,2796,0,0,2409,0,0,9,43871,0,0,0,214145,0,0,0,10366023,0,1723728,0,12940434,305185,0,2401824,53348313,0,708073,2357190,0,0,5141837,0,0,89550633,16585717.7,16680205.2,1371.6,196.4,5397,15877.2,1510514.3,3108718.3,53449.2,19.8,0,185.21,186.27,15.32,2.19,60.27,177.3,16.87,34.71,596.86,0.22
SC,2028,6.2,425.3,184.8,0,0,180.1,0,0,3639,0,0,1537.8,0,3185,2455.2,0,1355.7,6617.2,0,788.6,2796,0,0,10213.5,0,0,7334,758700,507505,0,0,165437,0,0,0,2861615,0,1552913,0,10732504,95376,0,2401828,53348313,0,202882,4292588,0,0,21829293,0,0,98756287,7370367.3,7399308.1,429.1,59.2,1631.3,5025.6,1092285.7,1998144.1,30264.9,14.5,0,74.63,74.92,4.35,0.6,16.52,50.89,11.06,20.23,306.46,0.15
SC,2030,6.2,3254.9,1092.7,0,0,180.1,0,0,3639,0,0,2196,0,3057,2455.2,0,1366.7,6617.2,0,687,2796,0,0,24359.7,0,0,4535,6001230,2461407,0,0,164409,0,0,0,149635,0,2143242,0,4980306,43746,0,2420474,53348313,0,0,4666923,0,0,55163274,0,0,131547492,2027425.1,2030679.1,53.1,6.1,190.5,442,700569.4,1040689.5,11306.3,11.7,0,15.41,15.44,0.4,0.05,1.45,3.36,5.33,7.91,85.95,0.09
SC,2032,6.2,4272.1,2057.4,0,0,180.1,0,0,3639,0,0,2724.1,0,3057,2455.2,0,1366.7,6617.2,0,687,2796,0,0,26128.8,0,0,4642,6520201,4608640,0,0,164409,0,0,0,0,0,2929785,0,4420351,18054,0,2420254,53348313,0,0,4386149,0,0,59285476,0,0,138106275,1608679.2,1610409.8,30.3,3,128.2,316.2,664593.6,953438.8,9587.5,11.5,0,11.65,11.66,0.22,0.02,0.93,2.29,4.81,6.9,69.42,0.08
SC,2034,6.2,4540.1,2471.2,81.9,0,180.1,0,0,3639,0,0,3003.5,0,3057,2455.2,0,1366.7,6617.2,0,437,2796,0,0,26422.9,0,0,4642,6688714,5401042,246707,0,161754,0,0,0,0,0,3265880,0,3167981,15869,0,2420254,53348313,0,405470,4309873,0,0,59572593,0,0,139009092,1441479.3,1443890.7,35.6,4.9,853.6,5625.3,656665.3,896065,7922.9,12.1,0,10.37,10.39,0.26,0.04,6.14,40.47,4.72,6.45,57,0.09
SC,2036,6.2,4540.1,2724.4,1646.5,0,180.1,0,0,3639,0,0,3055.5,0,3057,2455.2,0,1366.7,6617.2,0,437,2796,0,0,30252.9,0,0,4535,6718386,5982314,5069769,0,181723,0,0,0,0,0,3382835,0,2674934,11589,0,2420254,53348313,0,846284,3370047,0,0,66743293,0,0,150754276,1572542.8,1576031.1,47.3,7.6,1663.3,11458.7,685771.7,920207.5,7749.4,12.8,0,10.43,10.45,0.31,0.05,11.03,76.01,4.55,6.1,51.4,0.09
SC,2038,6.2,4648.3,5130.7,4406.1,0,180.1,0,0,3639,0,0,3108.2,0,3057,2455.2,0,1366.7,6617.2,0,424,2796,0,0,44863.1,0,0,4535,6895320,12257788,13486256,0,160036,0,0,0,0,0,3736369,0,469425,0,0,2420142,53345211,0,704267,2684006,0,0,94196291,0,0,190359645,667895.6,670109.2,27.3,5.1,1369,9409.8,574021.7,675607.6,3297,12.2,0,3.51,3.52,0.14,0.03,7.19,49.43,3.02,3.55,17.32,0.06
SC,2040,6,4851.1,5918.5,4490.9,0,180.1,0,0,3639,0,0,3159,0,3057,2455.2,0,1366.7,6617.2,0,424,2796,0,0,45188.7,0,0,1831,6688193,12615742,12977918,0,158721,0,0,0,0,0,4878508,0,377830,0,0,2420142,53345211,0,704162,2523448,0,0,93735088,0,0,190426794,634709.6,636887.2,26.6,5.1,1367.2,9401.9,570056.6,666474.2,3123.8,12.2,0,3.33,3.34,0.14,0.03,7.18,49.37,2.99,3.5,16.4,0.06
SC,2042,6,4907.9,5996.9,4984.8,0,180.1,0,0,3639,0,0,3205.9,0,3057,2455.2,0,1366.7,6617.2,0,424,2796,0,0,45295.6,0,0,730,6648730,12465296,14603596,0,157213,0,0,0,0,0,4321932,0,133932,0,0,2420092,53345211,0,694070,2141997,0,0,94896368,0,0,191829167,539401.5,541455.3,24.6,4.8,1345.3,9250.3,558451.2,640592.8,2645.2,12.1,0,2.81,2.82,0.13,0.03,7.01,48.22,2.91,3.34,13.79,0.06
SC,2044,0,5971.1,6962.1,4984.8,0,95.1,0,0,3639,0,0,3257.7,0,3057,2889.5,0,1366.7,6400.2,0,424,2796,0,0,45293.1,0,0,0,8052995,14390045,14166083,0,155374,0,0,0,0,0,4042557,0,0,0,0,2420092,51593810,0,694070,1356353,0,0,95377284,0,0,192248663,490985.2,492986.8,23.7,4.7,1342.9,9240.7,537269,610617.4,2353.6,11.8,0,2.55,2.56,0.12,0.02,6.99,48.07,2.79,3.18,12.24,0.06
SC,2046,190.4,6479.3,7144,4984.8,0,95.1,0,0,2955,0,0,3311.7,0,3057,3226.6,0,1366.7,6400.2,0,424,2796,0,0,46703.5,0,0,140332,9018948,14589582,13482469,0,162312,0,0,0,0,0,5114028,0,0,0,0,2420052,51593810,0,694070,1358525,0,0,97755616,0,0,196329744,490985.2,492986.8,23.7,4.7,1346.4,9240.7,537504.4,610861.6,2353.9,11.8,0,2.5,2.51,0.12,0.02,6.86,47.07,2.74,3.11,11.99,0.06
SC,2048,190.4,7004.5,6763.1,4984.8,52.1,95.1,0,0,2350,0,0,3381.4,0,3057,3226.6,0,1366.7,6400.2,0,424,2796,0,0,47182.5,0,413.4,145238,10123785,13821018,13850480,180981,484176,0,0,0,0,0,5147237,0,0,0,0,2420426,50317850,0,694070,2105712,0,0,98486679,0,749820,198527473,490985.2,492986.8,23.7,4.7,1503.4,9240.7,536907.5,609750.6,2338.5,11.6,0,2.47,2.48,0.12,0.02,7.57,46.55,2.7,3.07,11.78,0.06
SC,2050,190.4,6736.5,8702.9,4903,727.9,95.1,0,0,0,0,0,3477.3,0,6972.2,1417.8,0,1373.7,6400.2,0,0,2796,0,0,48999.8,0,924.3,137645,9133421,16802165,13760792,2532880,249817,0,0,0,0,0,5369390,0,0,0,0,2443880,45549097,0,0,1868787,0,0,103037188,0,2185273,203070336,0,0,0,0,120.7,0,408803.2,441461.2,1011.3,9.2,0,0,0,0,0,0.59,0,2.01,2.17,4.98,0.05
SD,2022,0.8,0,0,0,0,0,0,0,474,0,0,67.1,0,295,915.2,0,1598,0,0,213.4,0,0,0,1,0,2767.2,31,0,0,0,0,0,0,0,0,3169094,0,51767,0,1886715,1013321,0,5363977,0,0,29898,0,0,0,527,0,9713403,21228734,4686644.7,4714770.1,408.9,58.4,1212.4,1976,264795.9,692184.2,14320.8,2.3,0,220.77,222.09,19.26,2.75,57.11,93.08,12.47,32.61,674.6,0.11
SD,2024,0.8,0,0,0,0,0,0,0,474,0,0,86.5,0,295,813.2,0,1598,0,0,200.6,0,0,0,1,0,2767.2,31,0,0,0,0,0,0,0,0,2345769,0,129777,0,1886715,493319,0,5360027,0,0,2288,0,0,0,2127,0,10741666,20961721,3457354.7,3478111.8,302,43.1,838,1355.7,193940,509785.1,10583.6,1.7,0,164.94,165.93,14.41,2.05,39.98,64.67,9.25,24.32,504.9,0.08
SD,2026,0.8,0,0,0,0,0,0,0,474,0,0,114.2,0,295,633.2,0,1727,0,0,200,0,0,0,1,0,2767.2,179,0,0,0,0,0,0,0,0,1014274,0,171219,0,1483904,268652,0,5788464,0,0,0,0,0,0,2098,0,10686771,19415560,1758656,1767912.5,135.5,19.1,361.8,701.9,114972.7,292721.5,5957.1,0.8,0,90.58,91.06,6.98,0.98,18.63,36.15,5.92,15.08,306.82,0.04
SD,2028,0.8,0,0,0,0,0,0,0,474,0,0,157.7,0,295,633.2,0,1727,0,0,14.6,0,0,0,1,0,3362.2,146,0,0,0,0,0,0,0,0,164838,0,236427,0,837248,108648,0,5796522,0,0,0,0,0,0,2068,0,12627462,19773359,539949.1,541726.9,26.8,3.6,61,230.3,48695.2,117199.6,2296.6,0.2,0,27.31,27.4,1.36,0.18,3.08,11.65,2.46,5.93,116.14,0.01
SD,2030,0.8,0,0,0,0,0,0,0,474,0,0,226.1,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,5916.2,31,0,0,0,0,0,0,0,0,0,0,338431,0,212710,138268,0,5775516,0,0,0,0,0,0,2039,0,22658770,29125765,158887.5,159058.5,3,0.3,1.4,72.7,18768.3,43544.7,830.8,0.1,0,5.46,5.46,0.1,0.01,0.05,2.49,0.64,1.5,28.52,0
SD,2032,0.8,34.4,0,0,0,0,0,0,474,0,0,285.9,0,295,613.5,0,1727,0,0,7.5,0,0,0,1,0,6532.3,31,22807,0,0,0,0,0,0,0,0,0,427392,0,212710,164144,0,5770050,0,0,0,0,0,0,2011,0,25587678,32186822,174231.8,174419.3,3.3,0.3,1.5,79.7,20581.5,47751.5,911.1,0.1,0,5.41,5.42,0.1,0.01,0.05,2.48,0.64,1.48,28.31,0
