state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_offshore_MWh,wind_onshore_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
MA,2030,54.8,923.6,0,0,0,275.2,0,0,0,0,0,3602.9,0,4718.6,933.1,0,266.8,0,0,1277.9,1768,0,0,941.3,4092,120.2,18096,1567241,0,0,0,1192690,0,0,0,0,0,4949088,0,6431283,624921,0,965577,0,0,1068522,1783680,0,0,1684134,15696984,278430,36260646,3668618.6,3675130.5,94.3,13.6,2352.9,6933.8,521166.7,1025293.3,16882.5,3.8,0,101.17,101.35,2.6,0.37,64.89,191.22,14.37,28.28,465.59,0.1
MA,2032,54.8,1284,299.9,0,0,275.2,0,0,0,0,0,3830.3,0,4622.5,933.1,0,266.8,0,0,1147.3,1768,0,0,941.3,4892,120.2,33196,1781671,882493,0,0,1192690,0,0,0,0,0,5261403,0,5669919,493026,0,965577,0,0,999878,1132436,0,0,1660594,18760881,217727,39051490,3232762.2,3238640.3,84.5,12.3,2249,6444.7,467409.5,908057.5,14755.2,3.5,0,82.78,82.93,2.16,0.32,57.59,165.03,11.97,23.25,377.84,0.09
MA,2034,50.8,1440.5,744.6,0,0,275.2,0,0,0,0,0,3965,0,4622.5,933.1,0,266.8,0,0,1147.3,1768,0,0,941.3,5692,120.2,37898,2102756,1742416,0,0,1192690,0,0,0,0,0,5446469,0,3191765,387679,0,965577,0,0,999878,1081753,0,0,1637424,21339148,170416,40295869,2193804.9,2198564.9,64.9,10.4,2235.6,6218.2,344689.6,623332.2,9323,3,0,54.44,54.56,1.61,0.26,55.48,154.31,8.55,15.47,231.36,0.07
MA,2036,30.9,1932.8,1067.4,0,0,275.2,0,0,0,0,0,3978.2,0,4317.4,933.1,0,266.8,0,0,1147.3,1768,0,0,941.3,6492,120.2,15140,2778089,2066462,0,0,1192690,0,0,0,0,0,5464576,0,3221199,265117,0,965577,0,0,999878,529006,0,0,1614580,25174571,297566,44584451,2122120.2,2126803,63.5,10.2,2234.7,6202.6,336218.4,603678.1,8948,3,0,47.6,47.7,1.43,0.23,50.12,139.12,7.54,13.54,200.7,0.07
MA,2038,90.2,1933,1067.8,0,0,260.3,0,0,0,0,0,3994.5,0,4317.4,930.7,0,266.8,0,0,1147.3,1768,0,0,941.3,6492,120.2,48193,2428680,1983163,0,0,1192690,0,0,0,0,0,5486929,0,3088598,243163,0,965577,0,0,999878,327189,0,0,1592081,25351462,358093,44065696,2061192.3,2065809.5,62.4,10.1,2233.9,6189.3,329021.9,586981.3,8629.4,2.9,0,46.78,46.88,1.42,0.23,50.7,140.46,7.47,13.32,195.83,0.07
MA,2040,90.2,1963.1,1068.7,0,0,260.3,0,0,0,0,0,4017.9,0,4317.4,929.5,0,266.8,0,0,1147.3,1768,0,0,937.9,6492,115.5,44220,2561416,1994147,0,0,1192690,0,0,0,0,0,5519147,0,3859032,0,0,965577,0,0,999878,519150,0,0,1564448,25215053,345793,44780551,2217002.6,2221787.5,65.3,10.4,2235.9,6223.3,347425.1,629679,9444.1,3,0,49.51,49.62,1.46,0.23,49.93,138.97,7.76,14.06,210.9,0.07
MA,2042,90.2,2371.7,1068.7,0,0,260.3,0,0,0,0,0,4048.3,0,4317.4,928.3,0,266.8,0,0,1147.3,1768,0,0,879.9,6492,56.6,45692,2888065,1823960,0,0,1192690,0,0,0,0,0,5560856,0,2718288,0,0,965577,0,0,999878,347098,0,0,1451508,25079299,191240,43264151,1782963.9,1787281.8,57.1,9.6,2230.4,6128.7,296164.7,510748.7,7175,2.8,0,41.21,41.31,1.32,0.22,51.55,141.66,6.85,11.81,165.84,0.07
MA,2044,90.2,2816.7,1068.7,0,0,260.3,0,0,0,0,0,4092.3,0,4317.4,1115,0,266.8,0,0,587.3,1768,0,0,695.4,6492,120.2,41308,3660934,1906114,0,0,1192690,0,0,0,0,0,5621296,0,2924771,105648,0,965577,0,0,694006,169363,0,0,1187408,24926383,403118,43798614,1685840.4,1689351.9,48.4,7.6,1809.9,4427.9,275022.5,493610.4,7314.6,2.2,0,38.49,38.57,1.11,0.17,41.32,101.1,6.28,11.27,167,0.05
MA,2046,90.2,3364.1,1068.7,0,0,260.3,0,0,0,0,0,4145.8,0,3902,1085,0,266.8,0,0,587.3,1768,0,0,556.5,6492,112.3,61335,3959258,2139375,0,0,1192690,0,0,0,0,0,5694848,0,3463741,0,0,965577,0,0,705542,99537,0,0,975352,24809347,396069,44462671,1827582.8,1831275.4,51.4,7.9,1828.9,4527.3,292149.9,532044.8,8028.8,2.3,0,41.1,41.19,1.16,0.18,41.13,101.82,6.57,11.97,180.57,0.05
MA,2048,90.2,3656.6,978.7,0,0,260.3,0,0,0,0,0,4205.6,0,3373.1,1558.4,0,266.8,0,0,587.3,1768,0,0,565,6492,120.2,39348,4330693,2011400,0,0,1192690,0,0,0,0,0,5777016,0,4904910,0,0,965577,0,0,705542,56578,0,0,1180395,24630249,412169,46206568,2364610.6,2368881,61.5,8.9,1835.7,4644.4,355567.6,679181.6,10836,2.6,0,51.17,51.27,1.33,0.19,39.73,100.51,7.7,14.7,234.51,0.06
MA,2050,90.2,4027,551.3,0,0,260.3,0,0,0,0,0,4263.5,0,3373.1,1973.3,0,266.8,0,0,587.3,1768,0,0,588,6492,117,33210,5182017,1068535,0,0,1192690,0,0,0,0,0,5856437,0,5417360,0,0,965495,0,0,392360,66674,0,0,1297236,24529750,407028,46408791,2311813.5,2315260.7,53,6.8,1377.6,2800,338738.1,674958.5,11264.5,2,0,49.81,49.89,1.14,0.15,29.68,60.33,7.3,14.54,242.72,0.04
MD,2022,7,0,0,0,0,130.8,0,0,1758,0,0,1103.2,0,2696.4,1720.9,0,590,1725.8,0,2293.7,0,0,0,8210.3,0,190,3688,0,0,0,0,583420,0,0,0,916848,0,1581159,0,17262081,101763,0,2073812,13891177,0,976,0,0,0,13186335,0,617188,50218447,7402256,7417659,242.9,29.9,1261,1537.1,931035.8,1998352.8,35759,6.2,0,147.4,147.71,4.84,0.6,25.11,30.61,18.54,39.79,712.07,0.12
MD,2024,7,0,0,0,0,130.8,0,0,1758,0,0,1373.8,0,2696.4,1720.9,0,590,1725.8,0,2064.5,0,0,0,8210.3,248,190,2706,0,0,0,0,569071,0,0,0,376608,0,1969180,0,18189608,100959,0,2073812,13891177,0,976,0,0,0,17117295,629765,613870,55535027,7089029.6,7099696.6,175.8,19.9,809,1361.1,948853.5,2024913.3,36054,6,0,127.65,127.84,3.17,0.36,14.57,24.51,17.09,36.46,649.21,0.11
MD,2026,416.9,0,0,0,0,130.8,0,0,1758,0,0,1692.8,0,2696.4,1720.9,0,590,1725.8,0,2064.5,0,0,0,8210.3,2022,190,827856,0,0,0,0,565132,0,0,0,278461,0,2426467,0,18066811,100959,0,2073812,13891177,0,0,0,0,0,16879396,3530514,610566,59251150,6915830.5,6925513.7,161.5,17.8,720.9,1302.1,938158.4,1997671.1,35499.5,6,0,116.72,116.88,2.73,0.3,12.17,21.98,15.83,33.72,599.14,0.1
MD,2028,417.2,1.6,0,0,0,130.8,0,0,1758,0,0,1911.5,0,2696.4,1720.9,0,643,1725.8,0,2052.1,0,0,0,8210.3,2022,190,291263,2228,0,0,0,554439,0,0,0,215864,0,2739939,0,14609598,100959,0,2263762,13891177,0,0,0,0,0,16643467,7236225,607269,59156189,5592853.4,5600605.9,129.5,14.3,642.1,1050.9,787582.5,1647492.3,28806.8,5.4,0,94.54,94.67,2.19,0.24,10.85,17.76,13.31,27.85,486.96,0.09
MD,2030,417.2,2.7,0,0,0,130.8,0,0,1758,0,0,2277,0,2696.4,1720.9,0,643,1725.8,0,1896.8,0,0,0,8210.3,2022,190,314015,3925,0,0,0,552457,0,0,0,168613,0,3263891,0,12787959,101466,0,2263762,13891177,0,0,0,0,0,16412503,7197014,604000,57560781,4879815.9,4886421.4,110.8,12.1,592.9,912.6,708028.8,1461764.5,25246.8,5.1,0,84.78,84.89,1.92,0.21,10.3,15.85,12.3,25.4,438.61,0.09
MD,2032,412.2,18.8,0,0,0,130.8,0,0,1758,0,0,2553.8,0,2696.4,1720.9,0,643,1725.8,0,1770.8,0,0,0,8210.3,2022,190,295569,23482,0,0,0,549722,0,0,0,178298,0,3660713,0,10990875,36632,0,2263762,13891177,0,0,0,0,0,16183345,7158428,600745,55832748,4202199.9,4208154.3,99.1,11,589,793.1,626837.8,1273923.5,21670.6,4.8,0,75.26,75.37,1.77,0.2,10.55,14.2,11.23,22.82,388.13,0.09
MD,2034,410.2,48.9,0,0,0,130.8,0,0,1758,0,0,2691,0,2696.4,1720.9,0,643,1725.8,0,1770.8,0,0,0,8210.3,2022,190,292724,46741,0,0,0,549091,0,0,0,126158,0,3857386,0,9994030,570,0,2263762,13891177,0,0,0,0,0,15957647,7119843,597504,54696632,3759536.1,3764595,84.9,9.3,540.7,702.2,579801.5,1163374.2,19541.1,4.6,0,68.73,68.83,1.55,0.17,9.89,12.84,10.6,21.27,357.26,0.08
MD,2036,523.2,49.3,0,0,0,130.8,0,0,1758,0,0,2691.7,0,2696.4,1723.4,0,643,1725.8,0,1770.8,0,0,0,8211,2022,190,332652,51090,0,0,0,549091,0,0,0,169506,0,3858422,0,9476495,5460,0,2263762,13891177,0,0,0,0,0,15735538,7081099,594273,54008565,3625634.7,3630898.2,87.3,9.8,573.9,687.7,559603.7,1117742.3,18688.1,4.5,0,67.13,67.23,1.62,0.18,10.63,12.73,10.36,20.7,346.02,0.08
MD,2038,1152.9,49.3,0,0,0,130.8,0,0,1758,0,0,2694.8,0,2696.4,1723.4,0,643,1725.8,0,1770.8,0,0,0,8211,2022,190,534009,35861,0,0,0,549091,0,0,0,169506,0,3862845,0,9994030,1687,0,2263762,13891177,0,0,0,0,0,15516741,7043487,591065,54453262,3810486,3815948.3,90.7,10.1,576.2,720.9,581429.6,1168381.1,19654.2,4.6,0,69.98,70.08,1.67,0.19,10.58,13.24,10.68,21.46,360.94,0.08
MD,2040,1152.9,609.7,0,0,0,130.8,0,0,1758,0,0,2700,0,2696.4,1723.4,0,643,1725.8,0,1755.7,0,0,0,8209.6,2022,120,806049,840167,0,0,0,549091,0,0,0,169506,0,3870255,0,14261652,1687,0,2263762,13891177,0,0,0,0,0,15297293,7004271,370479,59325388,5353231.5,5360353.4,119.8,13,596,997.7,763587.8,1591010.4,27717.6,5.3,0,90.24,90.36,2.02,0.22,10.05,16.82,12.87,26.82,467.21,0.09
MD,2042,1592.3,609.7,0,0,0,130.8,0,0,1453,0,0,2707.2,0,2696.4,1723.4,0,643,1725.8,0,1755.7,0,0,0,8180.5,2022,110,1074522,570024,0,0,0,549091,0,0,0,0,0,3880529,0,13746032,1687,0,2263762,13891177,0,0,0,0,0,15035234,6967772,247912,58227742,4970190.9,4975537.6,93.6,9.4,454.9,891.9,735518.4,1521078.8,26314.5,5.1,0,85.36,85.45,1.61,0.16,7.81,15.32,12.63,26.12,451.92,0.09
MD,2044,1592,3086.3,0,0,0,130.8,0,0,1453,0,0,2718.1,0,2696.4,1723.4,0,643,1725.8,0,1754.1,0,0,0,8154.7,2022,88.8,751593,3262827,0,0,0,549091,0,0,0,0,0,3896138,0,13423410,1687,0,2263762,13891177,0,0,0,0,0,14787522,6925907,268911,60022024,4853563.2,4858784.5,91.4,9.1,453.4,870.9,721747.7,1489129.1,25704.9,5,0,80.86,80.95,1.52,0.15,7.55,14.51,12.02,24.81,428.26,0.08
MD,2046,1592,3086,0,0,0,130.8,0,0,1453,0,0,2733.7,0,2696.4,3013.2,0,643,1725.8,0,1748.1,0,0,0,8047.4,2022,58.8,1031730,4438424,0,0,0,549091,0,0,0,0,0,3918532,0,10988330,0,0,2263762,13891177,0,0,0,0,0,14401313,6892873,227856,58603088,3972281.3,3976554.5,74.8,7.5,442.1,712.8,617691.1,1247705,21098.8,4.7,0,67.78,67.86,1.28,0.13,7.54,12.16,10.54,21.29,360.03,0.08
MD,2048,1592,4411.2,0,33.2,0,130.8,0,0,1453,0,0,2753.8,0,2696.4,2719.2,0,643,1725.8,0,1198.1,0,0,0,8040.7,2022,190,782733,5485680,0,101190,0,549091,0,0,0,0,0,3886582,0,14044804,34449,0,2263762,13891177,0,0,0,0,0,14186334,6832323,654061,62712185,5097624.7,5103108.6,96,9.6,456.5,914.7,750566.9,1555993.1,26980.6,5.1,0,81.29,81.37,1.53,0.15,7.28,14.59,11.97,24.81,430.23,0.08
MD,2050,1592,4564.4,72.1,33.2,0,130.8,0,0,1453,0,0,2800.9,0,2696.4,3126.9,0,643,1725.8,0,600.9,0,0,0,8048.4,2022,190,774433,6115709,114012,41835,0,549091,0,0,0,0,0,4014840,0,12397734,422066,0,2263762,13891177,0,0,0,0,0,14135771,6763354,737796,62221578,4732065.9,4737156.7,89.1,8.9,451.8,849.2,707425.7,1455900.2,25070.9,5,0,76.05,76.13,1.43,0.14,7.26,13.65,11.37,23.4,402.93,0.08
ME,2022,46.3,0,0,0,0,240,0,0,0,0,0,83.6,0,1282.8,178,0,728,0,0,866.9,0,0,0,236.5,0,1009.5,37724,0,0,0,0,109434,0,1195520,0,0,0,112475,0,1369774,0,0,3457032,0,0,281710,0,0,0,437495,0,3147396,10148561,825206.8,826842.9,22.9,3.5,1156.5,700,112450.3,221026.5,3634.9,0.9,0,81.31,81.47,2.26,0.34,113.96,68.97,11.08,21.78,358.17,0.09
ME,2024,61.3,0,0,0,0,240,0,0,0,0,0,114.6,0,1282.8,178,0,728,0,0,24,0,0,0,391.5,12,1009.5,48098,0,0,0,0,92693,0,1211810,0,0,0,154165,0,1369774,0,0,3457032,0,0,25627,0,0,0,724362,25638,3193453,10302652,595833,596534.2,11.8,1.3,150.8,162.3,75287.6,166789.2,3067.6,0.3,0,57.83,57.9,1.15,0.12,14.64,15.75,7.31,16.19,297.75,0.03
ME,2026,61.3,0,0,0,0,240,0,0,0,0,0,153.7,0,1282.8,178,0,728,0,0,24,0,0,0,391.5,12,1009.5,34158,0,0,0,0,69722,0,1266510,0,0,0,206735,0,1369774,0,0,3457032,0,0,10251,0,0,0,714259,46141,3219310,10393890,583927.2,584579.8,11.2,1.2,87.8,134.4,72626.4,163215,3037.3,0.3,0,56.18,56.24,1.08,0.11,8.45,12.93,6.99,15.7,292.22,0.03
ME,2028,61.3,1,0,0,0,240,0,0,0,0,0,202.8,0,1282.8,178,0,728,0,0,24,0,0,0,391.5,12,1009.5,32724,1680,0,0,0,126492,0,1191990,0,0,0,272753,0,1228708,0,0,3457032,0,0,18647,0,0,0,704306,45890,3204663,10284885,531110.3,531725.5,10.4,1.1,143.4,137.7,68535,150420.3,2745.2,0.3,0,51.64,51.7,1.02,0.11,13.94,13.39,6.66,14.63,266.92,0.03
ME,2030,61.3,343,0,0,0,240,0,0,0,0,0,263.1,0,1282.8,178,0,728,0,0,24,0,0,0,391.5,156,1009.5,20002,422721,0,0,0,131631,0,1436540,0,0,0,353808,0,252638,0,0,3457032,0,0,0,0,0,0,694493,475444,3173528,10417838,106234.2,106348.6,2,0.2,79.6,21.4,17887.9,34661.6,562.2,0.1,0,10.2,10.21,0.19,0.02,7.64,2.05,1.72,3.33,53.97,0.01
ME,2032,45.1,344.2,0,0,0,199.4,0,0,0,0,0,330.8,0,1282.8,178,0,728,0,0,24,0,0,0,391.5,156,1009.5,16009,415280,0,0,0,140358,0,1449510,0,0,0,444889,0,0,0,0,3457032,0,0,0,0,0,0,684821,540246,3175516,10323660,0,0,0,0,83,0,5620.3,5827.9,6.7,0,0,0,0,0,0,8.04,0,0.54,0.56,0.65,0
ME,2034,45.1,345.4,0,0,0,153.3,0,0,0,0,0,379,0,1282.8,183.4,0,728,0,0,24,0,0,0,391.5,156,1009.5,3511,388153,0,0,0,129907,0,1462010,0,0,0,509685,0,0,6251,0,3457032,0,0,0,0,0,0,675260,537313,3160983,10330105,3707,3711,0.1,0,77.9,0.7,5711.7,6484.8,25.7,0,0,0.36,0.36,0.01,0,7.54,0.07,0.55,0.63,2.49,0
ME,2036,19.9,346,0,0,0,68.3,0,0,0,0,0,414.7,0,1282.8,263.5,0,728,0,0,24,0,0,0,391.5,156,1009.5,2216,346726,0,0,0,67280,0,1491410,0,0,0,557731,0,0,98889,0,3457032,0,0,0,0,0,0,665819,534435,3146623,10368161,58641.3,58704.4,1.1,0.1,47.7,11.8,10125.9,19391.9,310.6,0,0,5.66,5.66,0.11,0.01,4.6,1.14,0.98,1.87,29.95,0
ME,2038,15,346,3.5,0,0,30.3,0,0,0,0,0,452.3,0,1282.8,263.5,0,728,0,0,24,0,0,0,391.5,156,998.6,3393,339362,11233,0,0,67280,0,1680680,0,0,0,608223,0,0,40837,0,3457032,0,0,0,0,0,0,656519,531506,3110166,10506230,24216.2,24242.2,0.5,0,47.4,4.9,6058,9953.7,130.5,0,0,2.3,2.31,0.04,0,4.51,0.46,0.58,0.95,12.42,0
ME,2040,0,346,84,0,0,30.3,0,0,0,0,0,489.6,0,1282.8,263.5,0,728,0,0,24,0,0,0,391.5,156,918,0,401319,242288,0,0,67280,0,1533410,0,0,0,658470,0,0,0,0,3457032,0,0,0,0,0,0,647363,528679,2966170,10502010,0,0,0,0,47.2,0,3196.4,3314.4,3.8,0,0,0,0,0,0,4.5,0,0.3,0.32,0.36,0
ME,2042,0,389.3,84,0,0,30.3,0,0,0,0,0,526.1,0,1282.8,263.5,0,728,0,0,24,0,0,0,391.5,156,835.8,0,455959,130967,0,0,67280,0,1533410,0,0,0,707494,0,0,0,0,3457032,0,0,0,0,0,0,638323,520939,2784928,10296332,0,0,0,0,47.2,0,3196.4,3314.4,3.8,0,0,0,0,0,0,4.58,0,0.31,0.32,0.37,0
ME,2044,0,389.7,84,0,0,30.3,0,0,0,0,0,562.1,0,1282.8,263.5,0,728,0,0,24,0,0,0,391.5,156,1001,0,457318,162428,0,0,67280,0,1533410,0,0,0,755908,0,0,24387,0,3457032,0,0,11537,0,0,0,629428,513531,3256289,10868547,23394.3,23446.3,0.7,0.1,86.2,23.8,6330.3,9368.1,101.5,0,0,2.15,2.16,0.06,0.01,7.93,2.19,0.58,0.86,9.34,0
ME,2046,0,53.4,84.8,0,0,30.3,0,0,0,0,0,592.1,0,1282.8,832.5,0,728,0,0,24,0,0,0,396.6,156,549.8,0,56724,162246,0,0,67280,0,1533410,0,0,0,796252,0,0,312567,0,3457032,0,0,0,0,0,0,631550,520203,2066587,9603851,185352.5,185552.1,3.5,0.3,48.8,37.2,25099.2,54131.8,973.4,0.1,0,19.3,19.32,0.36,0.04,5.08,3.88,2.61,5.64,101.35,0.01
ME,2048,0,52.1,248.2,0,0,30.3,0,0,0,0,0,621.3,0,1282.8,832.5,0,728,0,0,24,0,0,0,522.4,156,986.7,0,66926,632334,0,0,67280,0,1533410,0,0,0,830957,0,0,230313,0,3457032,0,0,0,0,0,0,898669,395529,3815036,11927485,136575.5,136722.6,2.6,0.3,48.4,27.4,19335.3,40758.8,718.2,0.1,0,11.45,11.46,0.22,0.02,4.06,2.3,1.62,3.42,60.22,0.01
ME,2050,0,51.8,270.9,0,0,30.3,0,0,0,0,0,655.6,0,1282.8,832.5,0,728,0,0,24,0,0,0,512.9,156,936.9,0,53928,505497,0,0,67280,0,1533410,0,0,0,881709,0,0,230313,0,3457032,0,0,0,0,0,0,901452,514605,3733319,11878544,136575.5,136722.6,2.6,0.3,48.4,27.4,19335.3,40758.8,718.2,0.1,0,11.5,11.51,0.22,0.02,4.07,2.31,1.63,3.43,60.46,0.01
MI,2022,1,0,0,0,0,333.3,0,0,6427.5,0,0,114.3,0,6810.4,4164,0,279.6,3318,0,2449.8,2235,0,0,684.9,0,3240.6,375,0,0,0,0,788497,0,1189215,0,34214722,0,146069,0,31734520,2113683,0,1116524,26834841,0,1862642,1351156,0,0,1104033,0,9751812,112208089,51052610.5,51362918.4,4499,645.6,45715.7,40654.1,3158719.3,7747875.7,153701.9,32.4,0,454.98,457.75,40.09,5.75,407.42,362.31,28.15,69.05,1369.79,0.29
MI,2024,1,0,0,0,0,333.3,0,0,5941.5,0,0,215.3,0,8579.1,4145,0,279.6,3318,0,2411.4,2235,0,0,684.9,0,3240.6,419,0,0,0,0,712394,0,1682625,0,23117188,0,283111,0,49663183,2726524,0,1116524,26834841,0,1714152,1840359,0,0,1410350,0,10511711,121613381,46162608.6,46384764,3256,458.3,32599.8,41286.4,3613530,8531542.3,164766,29.2,0,379.58,381.41,26.77,3.77,268.06,339.49,29.71,70.15,1354.83,0.24
MI,2026,92,0.2,0,0,0,333.3,0,0,4396,0,0,415.4,0,10164.7,4090,0,279.6,3318,0,2391.9,2235,0,0,685.8,0,3240.6,7396,290,0,0,0,713937,0,586210,0,19164016,0,545793,0,58316536,3033217,0,1116524,26834841,0,2070342,1947979,0,0,1392460,0,10457954,126187495,45099788.1,45292648.9,2841.5,396.3,29659.4,43810.8,3862489.4,8972599.2,171213.6,29.1,0,357.4,358.93,22.52,3.14,235.04,347.19,30.61,71.11,1356.82,0.23
MI,2028,92,244,0,0,0,333.3,0,0,4396,0,0,821.2,4173.9,7809.6,4064,0,279.6,3318,0,2391.9,2235,0,0,685.8,0,3240.6,30247,165816,0,0,0,938917,0,3224400,0,4308933,0,1080089,32033742,57183770,3830253,0,1116524,26834841,0,2639326,2158000,0,0,1373013,0,10404448,147322319,30258848,30339945.7,1268.6,158.6,15226.8,37829.3,4832129.7,10770583.9,199024.6,27.5,0,205.39,205.94,8.61,1.08,103.36,256.78,32.8,73.11,1350.95,0.19
MI,2030,92,429.7,16.9,0,0,315.6,0,0,3126,0,0,1504.3,4173.9,9887.6,3971.8,0,279.6,3318,0,2063.1,2235,0,0,766.4,0,3554.6,42985,749508,42294,0,0,903927,0,3144250,0,2554702,0,1915177,32033742,74268337,4787125,0,1116524,26834841,0,2999579,1255927,0,0,1528836,0,11309252,165487007,35328047.4,35402455.9,1192,142.4,14950.2,45727.9,5603816.3,12480947.2,230499.3,30.2,0,213.48,213.93,7.2,0.86,90.34,276.32,33.86,75.42,1392.85,0.18
MI,2032,92,431,33.1,0,0,297.9,0,0,3126,0,0,2319.2,4173.9,11777.4,4682.2,0,279.6,3318,0,2048.5,2235,0,0,797.8,0,3558.6,54371,567260,55384,0,0,891510,0,3150720,0,1066232,0,3039583,32033742,86747276,5710735,0,1116524,26834841,0,2574924,1175601,0,0,1577296,0,11552989,178148989,38322704.2,38388493.8,1087.8,122.2,11707.6,48052.5,6081078.7,13594183.6,251836.3,30.7,0,215.12,215.49,6.11,0.69,65.72,269.73,34.13,76.31,1413.63,0.17
MI,2034,91.2,431,35.1,0,0,265.3,0,0,3126,0,0,3111.9,4173.9,16083.2,4739.9,0,279.6,3318,0,2046.3,2235,0,0,797.8,0,3558.6,69527,573619,55229,0,0,872435,0,3972205,0,0,0,4093317,32033742,119342872,6127977,0,1116524,26834841,0,2138266,1411084,0,0,1564658,0,11490875,211697173,48685436.8,48753596.7,1165.1,122.5,9184,57988.7,7389255.9,16647645.8,310369,34.4,0,229.98,230.3,5.5,0.58,43.38,273.92,34.9,78.64,1466.1,0.16
MI,2036,91.2,465.4,49.2,0,0,265.3,0,0,3126,0,0,3363.5,4173.9,16083.2,5958.3,0,279.6,3318,0,2014.3,2235,0,0,939.5,0,3690.9,53111,630093,78012,0,0,701156,0,3547440,0,0,0,4281692,32033742,120200812,12260121,0,1116524,26834841,0,2239904,1439397,0,0,1866898,0,11924910,219208653,52698217.5,52770928.1,1243,130.7,9691.4,62714.2,7860939.9,17738825.2,331140.1,36.3,0,240.4,240.73,5.67,0.6,44.21,286.09,35.86,80.92,1510.62,0.17
MI,2038,91.2,678.3,49.2,0,0,227.3,0,0,3126,0,0,3545.4,4173.9,16410.3,6785.4,0,279.6,3318,0,2010.1,2235,0,0,1085,0,4092.2,60495,1069660,56992,0,0,722388,0,3547440,0,0,0,4511141,32033742,122532639,14863323,0,1116524,26834841,0,2422919,1366019,0,0,2180199,0,13430531,226748853,55211309.4,55287140.6,1294.4,136.5,10565.1,66165.6,8164341.6,18422989,343904.4,37.7,0,243.49,243.83,5.71,0.6,46.59,291.8,36.01,81.25,1516.68,0.17
MI,2040,91.2,769.7,107.1,0,0,192.3,0,0,3126,0,0,3695.9,4173.9,20623.7,6775.2,0,279.6,2177,0,2003.6,2235,0,0,1372.1,0,4226.6,45304,1132092,195310,0,0,664349,0,3190335,0,0,0,4681948,4876772,158279351,15319872,0,1116524,17668382,0,2866601,1497309,0,0,2754274,0,13884430,228172855,67533499,67613381.2,1357.6,144.4,12940.8,82048,8429894,19095768.6,357568.6,37.8,0,295.98,296.33,5.95,0.63,56.71,359.59,36.95,83.69,1567.1,0.17
MI,2042,0.6,769.5,270.8,2.5,0,192.3,0,0,3126,0,0,3895.7,4173.9,21570.8,6775.2,0,279.6,2177,0,2003.6,2235,0,0,1676,0,4312.4,556,1032375,658063,8463,0,664349,0,3190335,0,0,0,4842814,6122816,165325613,14431634,0,1116524,17668382,0,2744971,1906094,0,0,3380778,0,15098747,238192514,69430666.7,69512783.9,1398.9,148.1,12517.5,83544.2,8701676.1,19738871.9,370021.6,38.7,0,291.49,291.83,5.87,0.62,52.55,350.74,36.53,82.87,1553.46,0.16
MI,2044,0.6,1074.7,270.8,2.5,0,192.3,0,0,3126,0,0,4115.1,4173.9,23462.8,7040.9,0,279.6,498.1,0,2002.6,2235,0,0,1990,0,4571.3,335,2263325,475868,2023,0,664349,0,3190335,0,0,0,5256170,5317893,179468572,15895301,0,1116524,4042283,0,2720373,2445654,0,0,4122858,0,15717623,242699487,75370043.8,75458195.3,1505,158.6,12671.1,89840.2,9249484.8,21160926.1,399361.7,38.3,0,310.55,310.91,6.2,0.65,52.21,370.17,38.11,87.19,1645.5,0.16
MI,2046,0.6,1164,253.9,98.7,0,192.3,0,0,2368,0,0,4270.5,4173.9,24528.2,7172.4,0,279.6,0,0,2001.3,2235,0,0,2714.9,0,5035.2,211,2378146,390877,271628,0,663952,0,3190335,0,0,0,5451120,5925803,186735832,16232944,0,1116524,0,0,2458157,2762961,0,0,5546298,0,17882846,251007636,77991626,78082233.1,1552.6,162.4,11699.1,91553.7,9540501.9,21907227.7,414640,38.3,0,310.71,311.08,6.19,0.65,46.61,364.74,38.01,87.28,1651.9,0.15
