gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
SPNOc,2024,78595780,1607,224086.3,1425510.5,80246980.1,75769988,37802345.2,73734344,76075416,0.0359,0.0539,0.16,6147.3,19672.7,0.63,0.7,352.3,38.5,5.58,13.7,836.8,0.2,354.9,38.7,393.7,296.3,31.9,4.62,12,718.7,0.17,298.5,33.5,332,331.7,28.4,4.07,19.6,1006.3,0.18,333.6,49.6,383.3,681.2,57,8.24,42.3,2041.8,0.42,685.1,103.2,788.4,28839611.2,3150.2,456.7,1124345.6,68489.6,16,29058162,3169710.5,32227872.5,0,24.07,1.28,0,25.36,25.62,1.4,0,27.02,82670184,42444636,1371.9,51568.3,0,0,26113422,0,0,303115.9,4265764,0,26087.6,0,577914.5,9010384,348.1,178686.6,0,6098369.5,36043148,0,2.2,13.6,0,7400.3,0,0,199.4,1607.2,0,3200.1,0,291.5,1225,494.7,186,0,2343,0,9868.4,4.4,1860,0,0
SPNOc,2026,80800130,279165.1,292305.4,1688333.7,83059931,77895032.7,5394642.8,73673470,99430030,0.0359,0.0539,0.16,51127.61,19063.4,0.8,0.8,189.1,20.6,2.98,7.6,452.3,0.11,190.6,21.1,211.7,194.6,21,3.04,8.1,471.9,0.11,196,22.2,218.2,221,17.3,2.46,14.4,724.3,0.12,222.2,36.1,258.2,574.2,48.8,7.02,34.7,1726.4,0.33,577.6,86.2,663.8,20354704.9,2215,321,821499.2,48656,11.8,20508352.4,2274662.6,22783015,0,19.77,9.87,0,29.64,21.13,10.81,0,31.94,109056020,77665290,238218.2,44249.2,0,0,18455750,0,0,387603,3258459.2,0,7500.4,0,511892.6,8640279,0,234383,0,15161134,62116550,0,180.2,13.6,0,7400.3,0,0,266.9,1607.2,0,3007.6,0,291.5,1225,373.1,186,0,5975,0,17114.3,716.3,1860,0,0
SPNOc,2028,84065976,1549935.2,298789.8,2134085.5,88048790.4,81043427,-43997308.6,72328140,139766860,0.0359,0.054,0.16,65624.44,19998.7,0.91,0.9,80.3,8.7,1.26,3.5,194.3,0.05,80.9,9.3,90.2,100.1,10.7,1.55,4.4,245.1,0.06,100.9,11.8,112.6,98.2,4.7,0.63,9.1,418.9,0.05,98.5,21.6,120,451.8,36.1,5.17,29.6,1432.1,0.27,454.2,72.3,526.6,12297264.5,1329.3,192.6,532844.8,29746.7,7.8,12389453,1421413.8,13810866.8,0,15.43,10.67,0,26.1,16.68,11.81,0,28.48,155917020,132046100,1327170.5,38102.5,0,0,11175992,0,0,553513.2,2228382.5,0,6142.8,0,436171.8,8422103,53.6,236803.2,0,27113300,104379290,0,953.9,13.6,0,7400.3,0,0,385.8,1607.2,0,2918.4,0,291.5,1225,270.4,186,0,11178.7,0,30362.9,3813.2,1860,0,0
SPNOc,2030,87358480,3499465.5,289256.5,2151676.3,93298879.5,84217498.7,-51370174.7,71390010,145061440,0.0359,0.054,0.16,71416.08,20871.5,0.93,0.92,62.5,6.9,0.99,2.7,148.2,0.04,63,7.1,70.1,79.6,8.7,1.26,3.5,189.3,0.05,80.2,9.1,89.4,105.5,5.4,0.73,9.4,438.6,0.05,105.8,22.5,128.3,407.3,33.8,4.85,25.6,1255.6,0.24,409.7,63.1,472.8,10247940.9,1124.9,163.1,439646.7,24275.5,6.7,10325997.6,1164892.4,11490890,0,13.52,11.21,0,24.74,14.77,12.62,0,27.39,167495540,144669060,2987148,34580,0,0,9469413,0,0,814960,1443218.6,0,3137.6,0,389254.1,8269894.5,0,229836.4,0,26189482,117664616,0,1946.4,13.6,0,7400.3,0,0,577.2,1607.2,0,2443.3,0,291.5,1225,100.1,186,0,11658.3,0,36774.9,9149.6,1860,0,0
SPNOc,2035,97673190,6133058.5,305646.6,2404019.9,106515914,94161192.2,-50666803.9,83694664,158099310,0.0359,0.054,0.16,90777,23768.7,0.94,0.93,54.6,6,0.87,2.3,128.3,0.04,55,6.2,61.2,68.6,7.6,1.1,2.9,160.9,0.05,69.1,7.7,76.8,109.4,6.5,0.9,8.9,427,0.05,109.8,21.7,131.5,379,31.6,4.52,23.5,1182,0.21,381.2,58.7,440,9654799.6,1066.1,154.7,411915.2,22678.7,6.4,9728793.9,1089492.6,10818286.4,0,12.51,14.12,0,26.63,13.86,16.19,0,30.05,181477330,157182720,5215686,32711.2,0,0,9052523,0,0,1514365.5,1204620.6,0,881,0,362493,8182669,0,243025.4,0,29484852,126183500,0,2952.7,13.6,0,7289,0,0,1086.3,1607.2,0,2294.9,0,291.5,1225,94,186,0,13437.5,0,38812.6,16937.6,1860,0,0
SPNOc,2040,109192060,11710210,317996.2,2586312.7,123806582.2,105265664.2,-50338459.9,90810900,167885100,0.0359,0.054,0.16,90442.5,26929.3,0.96,0.95,40.9,4.5,0.65,1.8,97.8,0.03,41.2,4.8,46,49.7,5.4,0.79,2.2,119,0.03,50.1,5.8,55.9,132.9,7.9,1.09,11.1,522.3,0.07,133.4,26.6,160.1,325.2,25.3,3.6,21.9,1068.6,0.18,327,53.8,380.8,8002185.4,874.4,126.8,360915.7,19117.9,5.6,8062847.1,932150.8,8994997.9,0,10.77,13.32,0,24.1,12.26,15.87,0,28.13,201417230,174145040,9964966,29332.7,0,0,7426933,0,0,2158205.8,1231088.4,0,1109.7,0,326801.2,8035859,0,256103.8,0,40807948,131178900,0,5624.3,13.6,0,7289,0,0,1601.4,1607.2,0,2094.4,0,291.5,1225,45.3,186,0,19296.4,0,40117.4,27623.7,1860,0,0
SPNOc,2045,119329130,14851117,337461.6,2630274.6,137147978.4,115038044.9,-49862820,97199280,166516720,0.0359,0.054,0.16,88805.48,29716.8,0.97,0.96,29.7,3.1,0.45,1.2,74,0.01,29.9,3.4,33.3,35.2,3.7,0.53,1.4,88.4,0.02,35.4,4.1,39.5,118.4,6.4,0.87,10.7,486.1,0.07,118.8,25.2,144,286.9,20.7,2.92,20.6,1001.4,0.15,288.3,50.5,338.8,5930731.6,624.9,90.4,235973.1,14769.2,2.9,5974028.2,676887.6,6650915.8,0,9.58,13.03,0,22.61,11.07,15.71,0,26.78,207005310,187010800,12595331,26688.8,0,0,5307762,0,0,2848114.2,1494622.6,0,4077.3,0,295870.7,0,0,270155.9,0,47278892,136883790,0,6884.1,13.6,0,6533.3,0,0,2162,1607.2,0,2355.1,0,291.5,0,36.5,186,0,23279.4,0,45189.5,33017.7,1860,0,0
SPNOc,2050,128651750,16586957,348024.4,2809252.7,148395980.2,124025410.4,-47648155.6,106377790,174322350,0.0359,0.054,0.16,86622.37,32473.3,0.97,0.97,23.5,2.4,0.34,1,61.3,0.01,23.6,2.8,26.5,27.2,2.7,0.39,1.2,72.7,0.01,27.4,3.4,30.8,132.4,7,0.95,12.3,550.3,0.08,132.9,28.7,161.6,258.4,16.5,2.3,20.5,970.7,0.13,259.6,49.4,309,4887623.8,496.4,71.6,211403.9,12760,2.4,4921968.3,592302.2,5514270.5,0,9.44,12.77,0,22.21,10.94,15.47,0,26.41,216828370,196044130,14205635,25268.8,0,0,4284811.5,0,0,3588797.5,1671357.2,0,31668.9,0,280822.5,0,0,284646.2,0,53418824,139036510,0,7906.1,13.6,0,5348,0,0,2781,1607.2,0,2174.8,0,291.5,0,29.3,186,0,27159.8,0,44323.7,35411.3,1860,0,0
SPSOc,2024,111906960,11729.5,450157.9,2025142.6,114393992.8,107883579.6,-22265418.3,76419050,129469360,0.0359,0.054,0.16,6529.58,25099.2,0.83,0.8,95.8,5.8,0.8,7.7,372,0.05,96.2,18.8,115,121.6,8.1,1.13,9.2,449.5,0.06,122.1,22.6,144.7,340.7,22.4,3.2,26.7,1200.1,0.21,342.2,62.5,404.7,573.9,46,6.62,37.3,1792.9,0.34,577.1,90.8,667.9,15895676.6,966.3,133.2,1277432.7,61749.4,7.5,15960830.2,3119621.2,19080451.4,0,20.57,1.33,0,21.9,21.9,1.45,0,23.35,167807650,136659410,10072.9,37051.9,0,0,6232406.5,0,0,531440.6,21634824,0,263671.5,0,2506832.8,0,100901.3,362475.9,0,30040372,106087600,0,10,9.6,0,6834,0,0,371.3,9539.7,0,2112.9,0,1231,0,620,258,0,12382.6,0,31042.5,20,2580,0,0
SPSOc,2026,114918230,739743.8,429705.2,2251228.7,118338907,110786576.7,-39483864.1,79874080,143026930,0.0359,0.054,0.16,53256.56,26966,0.89,0.86,63.9,3.8,0.52,5.2,251.7,0.03,64.1,12.7,76.9,86.4,5.7,0.79,6.6,322.7,0.04,86.8,16.2,103.1,244.1,12.9,1.78,21.9,973,0.14,245,50.9,295.9,496.4,39.8,5.7,32,1574.3,0.28,499.2,79,578.2,11494236.6,682,93.6,937638.5,45287.9,5.4,11540110.8,2288682.2,13828793,0,17.73,10.07,0,27.8,18.99,11.03,0,30.02,181904830,157822770,625172.7,31860.5,0,0,4373628.5,0,0,1083453.9,16118109,0,192612.8,0,2367942.2,0,31787.5,340949.9,0,33164164,123575150,0,402.2,9.6,0,6365,0,0,728.5,9539.7,0,2112.9,0,1231,0,547.4,258,0,13946.5,0,37745.7,1415.1,2580,0,0
SPSOc,2028,119408910,1630556.2,399113.4,2956890.7,124395475.7,115115836.5,-70204628.9,91126450,179276110,0.0359,0.054,0.16,64537.73,28083.3,0.93,0.91,33.9,1.6,0.21,3.2,147.7,0.02,34,7.6,41.6,53.3,3.2,0.43,4.4,210.2,0.03,53.5,10.7,64.2,152.3,5.3,0.66,15.9,716.1,0.07,152.6,37.3,189.9,412.5,30.9,4.41,28.8,1376.1,0.24,414.6,69.8,484.4,7122455.9,328.7,43.5,666436.9,31029,3.3,7144127.4,1591994.5,8736121.9,0,14.71,10.37,0,25.07,15.81,11.41,0,27.22,213140220,194600110,1376775.6,27896,0,0,1864167.8,0,0,1836738.4,12431117,0,133848,0,2360076.5,0,22348.7,323888,0,38608004,154155360,0,947.7,9.6,0,5365,0,0,1250.5,9383.7,0,2112.9,0,1270,0,547.4,258,0,16945.9,0,47662.6,3596.8,2580,0,0
SPSOc,2030,123953010,3791406.5,384901,3519345.1,131648658.8,119496582.6,-79195068.5,108872550,203118220,0.0359,0.054,0.16,68835.31,29283.3,0.96,0.94,22,1.1,0.15,2,92.7,0.01,22.1,4.7,26.8,38.5,2.6,0.36,3,142.7,0.02,38.7,7.2,45.9,128.5,5,0.64,12.9,587,0.06,128.8,30.4,159.3,364.8,28.3,4.04,24.7,1187,0.21,366.7,60.2,426.9,4901482.2,249.3,33.5,437709.7,20632.6,2.3,4918053,1053176.5,5971229.5,0,12.97,10.72,0,23.69,14.05,11.98,0,26.04,226502860,210843730,3244786.5,25621.5,0,0,1518395.6,0,0,2937241.5,8183437,0,64543.9,0,2307042.2,0,11849.2,303460.8,0,44927104,162979380,0,1943.2,9.6,0,5365,0,0,1999,9017.9,0,2112.9,0,1270,0,547.4,258,0,19971,0,50736.3,9512.2,2580,0,0
SPSOc,2035,138428720,8549618,404382.9,4060471.7,151443195.6,133451979.5,-86694474,126625020,230176340,0.0359,0.054,0.16,88279.48,33406.1,0.97,0.95,15.4,0.8,0.11,1.4,64.3,0.01,15.5,3.3,18.7,28.9,2.1,0.29,2.1,103.1,0.02,29,5.2,34.2,122.3,6,0.81,11.1,518.5,0.06,122.7,26.6,149.3,330.3,25.5,3.63,22.3,1095.4,0.18,332,55,387,3852741.5,200.9,27.1,339392.4,16076.9,1.8,3866120.4,818965.8,4685086.2,0,11.8,13.5,0,25.29,13.05,15.52,0,28.57,255664690,238137650,7271333.5,24121.3,0,0,1256895.2,0,0,4867383,6228595.5,0,167641.6,0,2257611.2,0,3020.4,317823.1,0,51214748,182055540,0,3552.2,9.6,0,5365,0,0,3487.8,8735.9,0,3850,0,1278,0,547.4,258,0,24037.1,0,56133.3,22060,2580,0,0
SPSOc,2040,154794140,11624387,422032.6,4572434.2,171413002.2,149229123.8,-98488630.7,139881520,257051100,0.0359,0.0539,0.16,88277.13,37829.2,0.98,0.96,11.8,0.5,0.07,1.1,51.6,0.01,11.8,2.6,14.5,21.7,1.4,0.2,1.7,80.7,0.01,21.8,4.1,25.9,146.6,7.8,1.05,12.9,606.7,0.07,147.1,31,178.2,272.2,19,2.68,20.3,962.8,0.15,273.5,49.1,322.5,3311337.5,150.8,19.9,311547.9,14508.2,1.5,3321264.8,744301.8,4065566.6,0,10.12,13.16,0,23.28,11.34,15.28,0,26.62,289339230,269901630,9869557,21822.6,0,0,880304.6,0,0,5635121.5,5990713.5,0,164267.6,0,2164708,0,3085,343151,0,68768620,195497890,0,4713.1,9.6,0,3280,0,0,4294,8735.9,0,4124.6,0,1278,0,547.4,258,0,34548.1,0,60489.7,27364.6,2580,0,0
SPSOc,2045,169175340,16447566,440388.1,4501511.2,190564809.1,163093378.2,-86378660.4,141312930,251553820,0.0359,0.0539,0.16,86616.15,41740.3,0.97,0.96,13.3,0.6,0.08,1.3,58.6,0.01,13.3,3,16.3,20.6,1.2,0.16,1.7,82.3,0.01,20.7,4.2,24.8,127.1,6.2,0.82,11.9,545,0.07,127.5,28.2,155.7,241.2,15.3,2.12,19.3,910.2,0.13,242.2,46.5,288.7,3874304.3,172.4,22.6,368138.4,17107,1.8,3885622.8,878407.8,4764030.6,0,9.19,12.79,0,21.97,10.48,15.11,0,25.59,301586240,276943460,13959918,21491.5,0,0,989381.4,0,0,6430158.5,6900865.5,0,316556,0,2096868.2,0,2755.4,354919.3,0,72498744,198014560,0,6660.9,9.6,0,3280,0,0,4943.2,8615.9,0,4947.5,0,1278,0,354,258,0,37940.9,0,60720.3,36328.5,2580,0,0
SPSOc,2050,182478110,25343966,450680.8,4846604.7,213119359.8,175918067.6,-88269445.6,152331920,273213060,0.0359,0.0539,0.16,83914.57,45584.4,0.97,0.96,16.3,1,0.14,1.3,63.1,0.01,16.3,3.2,19.5,22,1.5,0.21,1.6,81.2,0.01,22.1,4.1,26.2,135.4,6.2,0.83,13.1,591.1,0.07,135.8,30.8,166.6,209.4,12,1.65,17.8,830.1,0.11,210.2,42.6,252.8,5254987.6,323.5,44.5,417691.1,20374.1,2.4,5276788.9,1025501.7,6302290.7,0,8.23,12.04,0,20.27,9.69,14.74,0,24.43,334918500,301388800,21474512,20162.8,0,0,2206805.2,0,0,7248790.5,7075395,0,346384.1,0,2038954,0,0,367461.6,0,78548240,215591780,0,9731.7,9.6,0,3280,0,0,5866.6,8571.8,0,4947.5,0,1278,0,0,258,0,44653.7,0,66627.3,57457,2580,0,0
SRMVc,2024,193439400,0,18428.3,1508075.7,194965901.5,186484944.5,189950373.8,76900570,60937240,0.0359,0.054,0.183,4126.15,40139.4,0.29,0.34,362.8,17.2,2.39,37.2,1475.7,0.28,363.9,81.2,445.1,365.7,19.2,2.69,35.3,1436.3,0.27,367,78.2,445.2,428.7,21.6,3.16,41.4,1581,0.36,430.2,88.6,518.8,771.4,59.2,8.54,52.9,2450.1,0.48,775.5,126,901.5,64535156.4,3050.8,425.1,6611543.9,262444,50.6,64742117.1,14446194.6,79188311.7,0,30.9,0.89,0,31.79,32.72,0.96,0,33.68,178889820,5015528,0,1257300.9,0,0,17528374,0,0,1963266.8,100205784,0,1281594.2,0,3562629.2,42740030,7283627,14950.9,0,3052261,0,0,0,173.8,0,7775.3,0,0,1333.2,19197.7,0,1473,0,1242.7,5351.7,6352,30,0,1350,0,0,0,300,0,0
SRMVc,2026,198664580,3795.4,21982.2,1898132.4,200588486.3,191522267.8,193456288.1,98070820,75104470,0.0359,0.054,0.183,45990.76,41689.9,0.31,0.39,330.3,14.5,1.95,34.6,1418.6,0.24,331.2,76.9,408.2,309.2,14.7,2,31.1,1296.1,0.21,310.2,69.8,380,396.6,14.8,2.07,42.4,1676.3,0.29,397.6,92.4,490.1,724.3,55,7.88,49.7,2360.5,0.43,728,120.1,848.2,58265788.5,2550.8,344.7,6105498.2,250253,41.6,58435903.2,13574406.9,72010310.2,0,29.16,9.82,0,38.98,30.88,10.64,0,41.52,177490270,7132198.5,3183.1,1257250.8,0,0,14321178,0,0,3219074.5,103739960,0,897424,0,3564753.5,42701030,3855924.8,17357.1,0,3913123.5,0,0,2.8,173.8,0,6957.6,0,0,2186.9,21363.9,0,1473,0,1242.7,5351.7,5002.3,30,0,1735.1,0,0,11.2,300,0,0
SRMVc,2028,206572910,279771,57717.7,3098674.7,210009076.4,199146336.2,197375701.5,162012740,112407540,0.0359,0.054,0.183,62560.19,42997.5,0.37,0.54,273.7,9.5,1.23,31.4,1265.1,0.2,274.3,69.1,343.4,215.1,8.1,1.06,23.8,974.7,0.15,215.7,52.9,268.6,322.2,6.6,0.69,37.7,1664.9,0.14,322.6,87.3,409.9,609.4,41.7,5.91,46.3,2143.5,0.36,612.2,110.3,722.6,43518109.3,1513.7,195.1,4990718.3,201212.2,31.7,43616485,10995498.4,54611983.4,0,25.2,13.14,0,38.34,26.74,14.28,0,41.02,160206930,12633375,234415.4,1245230.9,0,0,6793961.5,0,0,4743119,91226230,0,461377,0,3502943.5,41864016,2197798.5,47576.6,0,7890256,0,0,171.6,173.8,0,6134.9,0,0,3231.9,22194.4,0,1473,0,1242.7,5351.7,5002.3,30,0,3397.8,0,0,686.4,300,0,0
SRMVc,2030,214924640,1410639.6,64596.4,4043917.3,220443800.6,207197868.5,197377429.7,211692220,139503580,0.0359,0.054,0.183,68843.51,45107.2,0.47,0.65,227.5,8.1,1.03,26.3,1061.9,0.17,228,58,286,157.9,6.1,0.79,17.6,721.7,0.11,158.3,39.2,197.5,325.8,11,1.37,34.2,1547.2,0.15,326.5,80.3,406.8,541.3,37.4,5.3,41,1899.4,0.32,543.9,97.7,641.6,33363645.1,1181.9,150.6,3859309.8,155836.4,24.6,33439974.7,8509949.3,41949924,0,22.61,13.74,0,36.35,24.06,15,0,39.06,147920900,23066370,1197212.9,1092910.9,0,0,5629069,0,0,7006886.5,71921870,0,223064.6,0,3278718.2,40624884,835712,51079.7,0,16059485,0,0,645.5,162.7,0,6134.9,0,0,4789.4,21881.7,0,1473,0,1242.7,5351.7,4458.3,30,0,6774.5,0,0,3490.5,300,0,0
SRMVc,2035,241592580,14935626,70163.8,4452035.8,261050393.8,232907300.6,206988723.8,236653730,149536210,0.0359,0.054,0.183,88084.99,52194.8,0.64,0.75,157.1,6.2,0.8,17.9,721.9,0.12,157.5,39.4,196.9,116.2,5,0.65,12.7,520.5,0.08,116.5,28.2,144.7,281.1,12.6,1.66,26.7,1235.7,0.13,281.9,63.6,345.5,487.9,33.6,4.73,36.6,1748.2,0.26,490.2,88.8,579,26955646.3,1059.7,136.4,3072249.6,123979.4,20.5,27024473.6,6772432.6,33796906.2,0,20.26,16.84,0,37.09,22.18,19.38,0,41.56,173532420,54061670,12665022,990128,0,0,5799760.5,0,0,9389525,55952950,0,768278.8,0,3140601.5,39924956,172278.9,56769.1,0,44672144,0,0,6689.9,162.7,0,6134.9,0,0,6548.5,21881.7,0,5758.9,0,1242.7,5351.7,2478.2,30,0,18617.5,0,0,37594.8,300,0,0
SRMVc,2040,271583740,23643848,75518.5,4963607,300266724.2,261820493.3,229782126.9,267617500,160157090,0.0359,0.0539,0.183,86293.83,59753.2,0.7,0.8,129.4,4.6,0.58,15.3,610.8,0.1,129.7,33.5,163.2,92.2,3.5,0.45,10.6,427.5,0.07,92.4,23.3,115.7,269.5,14.2,1.91,23.8,1119.3,0.13,270.5,57.2,327.7,425.3,26.5,3.7,34.6,1608.6,0.23,427.1,82.6,509.7,24525731.8,868.2,109.3,2907652.9,115941.1,19.1,24581436.1,6367919.6,30949355.7,0,17.87,16.31,0,34.19,19.92,19.23,0,39.15,192388600,70484600,20159294,925344.6,0,0,4306628,0,0,9925722,53173664,0,1001353.2,0,2973965.2,39162256,141331.4,60178.3,0,60558870,0,0,10384.8,162.7,0,6134.9,0,0,7129.6,21881.7,0,8706.9,0,1242.7,5351.7,2478.2,30,0,25564.2,0,0,59132.4,300,0,0
SRMVc,2045,300044350,48573932,82085,4893640.8,353594020.8,289258128.5,236072953.6,259646540,165859950,0.0359,0.0539,0.183,83318.81,68302.2,0.78,0.82,92.9,3,0.37,11.3,449.4,0.07,93.1,24.7,117.8,76.9,2.5,0.31,9.2,369.9,0.06,77.1,20.2,97.3,197,9.2,1.23,20,857,0.13,197.6,45.5,243.1,372,21.1,2.9,32.2,1478.8,0.2,373.5,76.3,449.8,23692835.3,755.5,92.6,2883425,114752.8,18.5,23740630.7,6308105.1,30048735.7,0,15.29,14.58,0,29.86,17.88,18.33,0,36.21,259462220,117521064,41416844,809066.2,0,0,3406848.8,0,0,10251037,53640796,0,1021920,0,2868219.8,38617500,92822.7,67143.8,0,107270030,0,0,18766.7,154.7,0,6134.9,0,0,7669.5,21881.7,0,9282.2,0,1242.7,5351.7,2270.8,30,0,44904.1,0,0,124189.7,300,0,0
SRMVc,2050,328780130,69464040,79838.4,5022241,403346251.2,316961128.6,226535724.4,259272200,173542100,0.0359,0.0539,0.183,82391.72,76239.8,0.81,0.83,82.4,2.9,0.37,9,387.7,0.05,82.6,20.6,103.2,75.2,2.7,0.34,8.1,352.3,0.04,75.4,18.6,94,188.3,8.1,1.07,20.6,843.2,0.14,188.8,45.7,234.5,349.7,19,2.6,30.9,1419.8,0.18,351,73.3,424.2,25682286.9,914.8,115,2809845.9,120983.6,14.8,25740934,6419210,32160144.1,0,14.46,13.92,0,28.38,17.52,18.22,0,35.74,317176130,176810530,59163930,760590.7,0,0,4780085.5,0,0,10376816,55508172,0,1051081.9,0,2780283.5,16235117,23354.4,62976.7,0,166187090,246627.2,0,27290.4,154.7,0,5719.6,0,0,8459.4,21881.7,0,10914.2,0,1242.7,2277,622.6,30,0,70679.9,0,78.1,174254.9,300,0,0
SRMWc,2024,106465464,0,526340,2305029.4,109296833.7,102637484.5,85451761.2,123684340,149161020,0.0359,0.054,0.183,24584.55,25218.1,0.43,0.46,557.9,62.1,9.02,21.3,1289.3,0.33,562.3,59.8,622.1,554.3,61.7,8.96,20.7,1278.7,0.31,558.6,58.8,617.5,376.1,27.3,3.86,26.5,1299.9,0.2,378,65.2,443.2,816.4,67.8,9.8,51,2458.5,0.5,821.1,124.4,945.4,74751050.8,8322,1208,2854761.9,172723.5,43.6,75328825.5,8013818.8,83342644.3,0,29.93,5.4,0,35.33,31.77,5.94,0,37.71,134897580,23845072,0,86645.1,0,0,69774920,0,0,253480,6451250.5,0,481749,0,834767.5,32969702,16204.4,437276,0,3817264.5,19774328,0,0,19.2,0,14900.5,0,0,172.4,2125,0,4385.8,0,268.4,4131,520.5,471,0,1699.8,0,6065.7,0,4710,0,0
SRMWc,2026,109113230,2379.2,381982.4,2480537.8,111978122.6,105189997.7,88096097.1,141363700,152965010,0.0359,0.054,0.183,53885.96,24932.2,0.47,0.52,521.3,58.3,8.46,20,1197.1,0.31,525.3,55.8,581.1,488.1,54.5,7.91,18.2,1121.9,0.28,491.9,51.7,543.7,286.1,17.2,2.38,23.3,1104.9,0.14,287.2,56.3,343.5,782.1,65.2,9.37,48.1,2388.5,0.45,786.6,119.4,906,63986152.3,7156.2,1039,2455599.7,146935.5,38.3,64483063.4,6844721,71327784.4,0,28.67,11.82,0,40.49,30.42,12.93,0,43.34,123622530,23882026,2043.1,85961.5,0,0,60251316,0,0,400653.3,5030907.5,0,224275.6,0,892796.3,32942124,8265.9,302811.1,0,3774928,19706444,0,1.7,19.2,0,13743.5,0,0,271.9,2125,0,4295.5,0,289.4,4131,520.5,471,0,1704.5,0,6075.7,6.8,4710,0,0
SRMWc,2028,113120744,2271105.5,779142.6,3782566.3,119953546.5,109053382.7,18692092.5,203199490,251667920,0.0359,0.054,0.183,68622.59,27019.6,0.8,0.75,190.8,21.4,3.1,8,439.1,0.13,192.3,21.2,213.5,250.8,28.1,4.07,9.7,575.5,0.15,252.7,26.9,279.6,204.1,7.4,0.94,21,953.1,0.09,204.6,49.4,254,578.6,46.9,6.72,37.5,1821.5,0.34,581.8,91.9,673.7,31807219.9,3562.7,517.3,1342349,73187.5,21.9,32054621.9,3529319.5,35583941.4,0,20.59,13.89,0,34.48,22.19,15.6,0,37.79,168447540,101261460,1940689.8,68758,0,0,30446100,0,0,689300,2388547.2,0,109226.4,0,864338.9,30741350,3026.3,624042,0,22119188,78452970,0,1550.4,19.2,0,10876.5,0,0,466.5,2125,0,4261.4,0,289.4,4131,356.1,471,0,9518.4,0,21891.4,6201.8,4710,0,0
SRMWc,2030,117294950,3088436,792995,4520518.8,125696897.6,113077464.9,-22672733,227059020,310805470,0.0359,0.054,0.183,75997.4,28185.5,0.87,0.82,129.1,14.6,2.13,5.5,292.3,0.09,130.2,14.2,144.3,188.2,21.3,3.09,7.3,425.8,0.12,189.6,20,209.7,192.3,12.1,1.67,15.2,736.1,0.09,193.1,37.1,230.2,518.1,43.4,6.22,32.3,1592.3,0.31,521.1,79.9,600.9,26722528.3,3028.1,440,1130760.8,60474,19.2,26932887.2,2938133.7,29871021,0,17.83,14.54,0,32.37,19.28,16.45,0,35.73,209529500,148369630,2635608,61614.5,0,0,25987496,0,0,1190741.8,1151604.6,0,71483.2,0,846102.6,29770394,1202.6,634363,0,44115028,103063860,0,2003.9,19.2,0,9338.5,0,0,808.5,1934,0,4187.8,0,289.4,4131,262.7,471,0,18673.9,0,28559,8014.8,4710,0,0
