gea,t,busbar_load,busbar_load_for_enduse,enduse_load,dac_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_dac,co2_captured_ccs,total_net_co2_c,total_net_co2,total_net_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,beccs_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,beccs_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,dac_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
SRMVc,2046,268270353.1,264076350.6,254582697.2,0,1202136.4,242642927.5,1176155.5,25980.8,2991866.1,0.0359,0.054,0.143,80399.37,58228.6,295.4,10.7,1.36,32,1380.9,0.17,296,70.7,366.7,281,11.7,1.52,28.9,1267.6,0.16,281.7,64.5,346.2,328.2,12.3,1.57,33.3,1515.3,0.15,329,75.8,404.8,623.2,42.9,6.01,45.8,2245,0.31,626,108.7,734.7,71137003.9,2582.8,326.8,7702427.8,332715.8,41.1,71295936,17029366.9,88325302.9,0,0,71137003.9,78839431.7,88325302.9,28.83,15.95,0,44.78,30.55,17.35,0,47.9,242758480,21433424,42745996,13180774,0,375870,159788450,0,219302.6,2857645,0,1135792.5,0,0,0,0,16500685,4932738,20672.6,1000553.2,0,711,0,154.5,3986.7,0,0,3581.5,35684.7,0,3599.8,0,897,5351.7,3542,28,7522.3,0,0,0,4041.4,280,0,0,0,0,0,0
SRMVc,2048,275611940.8,269870340.7,260168391.5,0,2644380.8,245924624.2,2621277.5,23103.4,3097219.3,0.0359,0.054,0.143,80667.6,59507.1,298.3,11.3,1.45,31.7,1380.3,0.17,299,70.4,369.4,280.8,11.6,1.51,28.9,1269.7,0.16,281.5,64.5,346,311.7,12.8,1.66,30.7,1406.5,0.14,312.5,70.1,382.6,603.2,38.9,5.41,46.6,2261.8,0.3,605.8,110,715.8,74756181.3,2839.6,362.4,7947521.5,346030.8,42.5,74931714,17647653.6,92579367.6,0,0,74756181.3,82703702.8,92579367.6,29.61,15.83,0,45.43,31.4,17.29,0,48.69,252610080,23945716,42745996,14986690,0,227617.2,164223580,0,281009.9,2858895.8,0,1076866.6,0,0,0,0,18613600,5332116.5,18705.4,2244996.8,0,1548.1,0,146.5,3986.7,0,0,3894.8,36396.7,0,3896.2,0,897,5351.7,1915.8,28,8931.4,0,0,0,10701,280,0,0,0,0,0,0
SRMVc,2050,282207745.8,276242598.8,266311564.9,0,2591693.2,250433545.3,2565721,25972.3,3373453.8,0.0359,0.054,0.143,81098,60913.2,291.1,10.6,1.34,31.4,1362.6,0.17,291.8,69.6,361.3,265.1,10.4,1.33,27.8,1218,0.15,265.8,61.9,327.7,303.6,11.8,1.52,30.4,1390.4,0.14,304.3,69.4,373.7,591.4,37.8,5.24,45.9,2238.2,0.28,593.8,108.6,702.4,72714235.7,2650.8,334.9,7838146.5,340516.2,41.3,72877193.3,17383535.3,90260728.6,0,0,72714235.7,80552382.2,90260728.6,28.97,15.96,0,44.93,30.73,17.46,0,48.18,251865340,25809054,42745996,13490846,0,60280.8,163137420,0,500383.3,2831403,0,1076373.9,0,947678,0,0,19072856,5788519,21040.2,2192549.8,0,1577.8,0,146.5,3986.7,0,0,4249.9,36675.8,0,5255.6,0,897,5351.7,1063.9,28,9200.5,0,270.8,0,11552.9,280,0,0,0,0,0,0
SRMWc,2022,106319281.3,103837039.5,100103869,0,451861.9,85565673.1,3841.2,448020.7,2030379.9,0.0359,0.054,0.15,41673.68,24730.2,627.2,69.4,10.07,23.9,1461.6,0.35,631.8,64.9,696.7,656.7,73.2,10.63,24.3,1512.3,0.37,661.6,66.8,728.3,601.4,50.7,7.27,36,1845.5,0.32,604.8,87.8,692.5,801.7,69.1,9.96,47.1,2380.9,0.45,806.3,113.8,920.1,91100834.9,10081.4,1462.8,3466557.8,212284,51.5,91770747.3,9424168.3,101194915.6,0,0,91100834.9,94567392.7,101194915.6,34.26,9.11,0,43.37,36.36,10,0,46.37,146135500,18271366,32540538,83236730,0,11916.4,10634560,0,443217.8,604683.9,0,29293.4,0,17291800,0,0,825038.3,154528.4,359919.8,3278.6,0,8,0,6.4,15642.4,0,0,105,3147,0,4776.2,0,267,4074,599.9,471,366,0,5371.6,0,16,4710,0,0,0.13,0,0,0
SRMWc,2024,108026348.2,105868969.4,102062745.9,0,463461.6,87684062.6,4128.4,459333.3,1693917.1,0.0359,0.054,0.15,41673.85,25213.7,547,58.4,8.46,23.2,1342.6,0.32,550.9,60.9,611.8,584,63,9.13,23.9,1411.8,0.34,588.2,63.6,651.8,520.9,41.2,5.88,33.6,1686.3,0.28,523.6,80.9,604.5,815.2,68.9,9.92,49.1,2462.2,0.46,819.8,118.2,937.9,70273495.5,7505.7,1086.6,2986037.5,172448.4,41.1,70771602.3,7825490,78597092.3,0,0,70273495.5,73259533,78597092.3,32.36,9.14,0,41.5,34.33,10.01,0,44.34,129302680,18184906,32540538,62399610,0,26252.3,13960227,0,1177719,605274,0,29293.4,0,17198552,0,0,817269.8,169085.5,375316.2,3541,0,8,0,6.4,12637.2,0,0,116,3147,0,4181.7,0,267,4074,408.5,471,367.6,0,5371.6,0,16,4710,0,0,0.14,0,0,0
SRMWc,2026,110361117,108047001,104162472.1,0,448430.2,89933824.1,4029.7,444400.5,1865685.8,0.0359,0.054,0.15,41688.3,25733,511.9,54,7.81,22.7,1278.4,0.31,515.5,58.5,574,531.8,56.8,8.22,22.5,1305,0.31,535.6,59.1,594.8,385.3,27.7,3.91,27.3,1344,0.2,387.1,65,452.1,792.2,65.6,9.42,48.9,2444.9,0.44,796.6,117.5,914,61759778.3,6514.8,942.4,2733346.6,154211.4,36.9,62191920.5,7061044.1,69252964.6,0,0,61759778.3,64493124.9,69252964.6,32.2,9.14,0,41.34,34.16,10,0,44.16,121433360,18113176,32540538,54416250,0,29624.6,14038256,0,1296572.2,607241.8,0,29293.4,0,17105810,0,0,805868.2,201498.8,358967.4,3427.5,0,8,0,6.4,10764.2,0,0,138.8,3147,0,4181.7,0,267,4074,408.5,471,367.6,0,5371.6,0,16,4710,0,0,0.16,0,0,0
SRMWc,2028,112408536.5,109423239,105489230.6,0,548001.8,79541905.5,23317.9,524683.9,2437295.8,0.0359,0.054,0.15,45646.93,26060.4,465.8,49.9,7.22,20,1140.4,0.28,469.1,52,521.1,479.2,52.2,7.57,19.3,1142.3,0.28,482.7,51.3,534,324.4,21.7,3.04,24.4,1182.8,0.16,325.8,57.6,383.4,788.3,66.7,9.58,47.2,2398.9,0.43,792.7,114.5,907.2,60376036.9,6464.2,935.9,2591776.2,147781,36.3,60805058.6,6739253.7,67544312.3,0,0,60376036.9,62967813.2,67544312.3,32.1,9.4,0,41.5,34.09,10.31,0,44.4,130450970,29881334,32540538,54024824,0,18425.4,12115518,0,785834.1,606372,0,29246.6,0,17012112,0,0,12612754,256467,428870.7,20014.2,0,34.5,0,6.4,10742,0,0,176.6,3147,0,4181.7,0,267,4074,293.9,471,5343.8,0,5371.6,0,122,4710,0,0,0.16,0,0,0
SRMWc,2030,114022950.7,110660362,106681875.8,0,875710.9,80923311,356980,518730.8,2486877.7,0.0359,0.054,0.15,59443.27,26354.7,466.9,50.6,7.33,19.5,1124.1,0.28,470.3,51.1,521.4,473.6,52.2,7.56,18.6,1112.6,0.27,477.1,49.8,526.9,309.5,17,2.31,26.6,1255.1,0.15,310.6,61.8,372.5,783.3,66.5,9.58,47,2356.2,0.45,787.7,113.1,900.8,60140315.2,6517.4,944.4,2511190.4,144755.1,36.2,60573059.3,6573920,67146979.3,0,0,60140315.2,62651505.6,67146979.3,31.15,12.23,0,43.38,33.08,13.43,0,46.51,129622220,29737052,32540538,54867770,0,4584.4,10715146,0,402625.4,604411.2,0,29243.3,0,16921722,0,0,12436820,378508.4,416634.8,304212,0,374.4,0,6.4,10742,0,0,258.8,3147,0,4167.4,0,267,4074,115.4,471,5343.8,0,5371.6,0,1340,4710,0,0,0.16,0,0,0
SRMWc,2032,115203522.7,111886583,107864011,0,889260.9,81538250.8,451177.5,438083.4,2427678.8,0.0359,0.054,0.15,69341.73,26646.8,459.2,50,7.25,19,1097.1,0.28,462.6,49.8,512.3,464.5,51.3,7.45,18.1,1085.7,0.27,467.9,48.6,516.5,258.1,8.6,1.07,27.1,1226.8,0.12,258.7,61.5,320.2,778.6,66.4,9.56,46.3,2340.5,0.44,783,111.9,894.9,58369140.3,6360.4,921.9,2413927.8,139413.1,35.3,58791546.4,6326852.8,65118399.1,0,0,58369140.3,60783068.1,65118399.1,30.36,14.27,0,44.63,32.23,15.67,0,47.9,127937980,30348332,32540538,53643812,0,1665.6,9785516,0,240238.3,605119.3,0,29243.3,0,17498538,0,0,12314633,535159.9,357681.5,385839.8,0,411,0,6.4,10742,0,0,364.7,3147,0,4167.4,0,267,4074,115.4,471,5374.4,0,5538.4,0,1547.3,4710,0,0,0.16,0,0,0
SRMWc,2034,116739881.7,113314720.6,109240803.3,0,907270.1,79679400.9,467881,439389,2517891,0.0359,0.054,0.15,72123.19,26986.8,436.2,47.7,6.91,18,1038.4,0.27,439.4,47.2,486.6,436.6,48.3,7.01,17,1017.7,0.26,439.8,45.6,485.4,257.1,6.8,0.8,28.6,1279.6,0.11,257.5,64.5,322,774.6,67.5,9.69,44.2,2321.9,0.41,779,109.3,888.4,55435431.9,6057,878.1,2292305.2,131927.6,33.9,55837728.8,5995256.5,61832985.3,0,0,55435431.9,57727737.1,61832985.3,29.74,14.81,0,44.55,31.59,16.26,0,47.85,127962344,33635320,32540538,51183560,0,1212.7,9027116,0,187745.8,603774.6,0,29042.6,0,20685410,0,0,12162068,787841.2,355774.5,398260.8,0,417,0,6.4,10742,0,0,535.7,3147,0,4167.4,0,267,4074,115.4,471,5386.5,0,6357.2,0,1595.8,4710,0,0,0.16,0,0,0
SRMWc,2036,119852742.1,114803702.2,110676252.5,0,2327036,80808109.7,1898327,428708.9,2722004,0.0359,0.054,0.15,73393.82,27341,424,46.4,6.73,17.5,1006.2,0.26,427.1,45.8,472.8,413.5,45.8,6.65,16.1,962.1,0.24,416.5,43.1,459.6,257.6,8.7,1.09,27,1222.7,0.12,258.1,61.2,319.4,764.6,66.9,9.59,43.4,2291.7,0.4,769.1,107.7,876.7,53511354.7,5859.8,849.6,2210924,126961.5,32.9,53900586.7,5774576.1,59675162.8,0,0,53511354.7,55722278.7,59675162.8,29.06,14.9,0,43.96,30.91,16.56,0,47.47,127114024,33995590,32540538,49406116,0,895.8,8425083,0,135509.6,603175.1,0,29046,0,20787490,0,0,12008137,1199966.1,353408.1,1624663.2,0,1668.9,0,6.4,10742,0,0,815,3147,0,4167.4,0,267,4074,115.4,471,5396.2,0,6397.2,0,6622.5,4710,0,0,0.16,0,0,0
SRMWc,2038,121462383.1,116478573.8,112290908.4,0,2227980.8,83610862.1,1844354.2,383626.7,2755828.5,0.0359,0.054,0.15,76056.08,27740.1,416.7,45.5,6.59,17.5,994.6,0.26,419.8,45.4,465.2,394.6,43.6,6.32,15.6,924.2,0.24,397.5,41.6,439.1,297.3,13.3,1.75,28.2,1309.4,0.14,298.1,64.9,363,751.4,64.9,9.3,43.3,2280.5,0.39,755.7,107.2,862.9,51201507.2,5586.1,809.8,2146731.9,122169.9,31.8,51572506.7,5575913.4,57148420.1,0,0,51201507.2,53348239.1,57148420.1,28.46,15.46,0,43.92,30.26,17.17,0,47.43,123782290,32867712,32540538,47037628,0,679.3,8710771,0,107448.3,603623.4,0,29002.5,0,19314810,0,0,11841315,1711587.6,309793.6,1575084.4,0,1686.6,0,6.4,10742,0,0,1162.7,3147,0,4167.4,0,267,4074,115.4,471,5395.5,0,5853.6,0,6655.9,4710,0,0,0.16,0,0,0
SRMWc,2040,123499807.3,118113100.1,113866669.4,0,2430576,76177158.1,2023277.4,407298.7,2956131.1,0.0359,0.054,0.15,77440.29,28129.5,364.5,39.7,5.76,15.5,871.4,0.23,367.1,40,407.1,356.5,39.3,5.71,14.3,835.3,0.22,359.1,37.7,396.8,275,12.9,1.71,25.5,1192.2,0.13,275.8,58.9,334.8,740.4,64.2,9.2,42.4,2239.2,0.38,744.7,105.2,849.9,46234584.2,5039.9,730.5,1970338.2,110525.3,29.3,46569296.1,5072823.8,51642119.9,0,0,46234584.2,48204922.4,51642119.9,27.58,15.65,0,43.23,29.36,17.42,0,46.78,127880370,41935944,32540538,42571196,0,506.6,8059367,0,72380.4,602593.3,0,28414,0,27594330,0,0,12206722,2134889.5,335076.4,1734361.8,0,1888.6,0,6.4,10742,0,0,1462.1,3147,0,4167.4,0,267,4074,72.7,471,5609.4,0,7945.2,0,7462.1,4710,0,0,0.16,0,0,0
SRMWc,2042,125241100.5,120064244.2,115747665.1,0,2318018.2,81595497.1,1931676.4,386342,2858838,0.0359,0.054,0.15,78537.82,28593.2,349.2,37.8,5.48,15.4,843.8,0.23,351.7,39,390.7,332.9,36.5,5.29,13.7,788.6,0.2,335.4,35.8,371.2,249.6,12,1.6,22.9,1072.7,0.11,250.3,53,303.3,729.1,61.9,8.85,43,2251.7,0.37,733.1,106.1,839.3,41602936.1,4503.7,652.5,1830233.3,100518,27,41901957.6,4651906.5,46553864.1,0,0,41602936.1,43433169.4,46553864.1,27.75,15.93,0,43.68,29.51,17.69,0,47.2,120105460,38468748,32540538,38377240,0,199.1,8073933,0,51001.2,606219,0,28708.2,0,23949072,0,0,12192871,2326803.8,308312,1650562.6,0,1894.3,0,6.4,9780.4,0,0,1604.1,3147,0,4167.4,0,267,4074,72.7,471,5664,0,6674.4,0,7495.9,4710,0,0,0.16,0,0,0
SRMWc,2044,128255056,122195501,117802298.1,0,2860733,70654336.7,2475345.5,385387.6,3198822,0.0359,0.054,0.15,82673.76,29101.9,282.6,30.6,4.43,12.8,684.3,0.19,284.7,32,316.6,285.8,31.3,4.53,12,679.5,0.18,287.9,31.1,319,251,13.6,1.84,21.7,1031.4,0.12,251.9,50.6,302.5,704.2,59.2,8.45,42,2199.2,0.36,708.1,103.7,811.8,35679055.2,3859.8,559.2,1612885,86387.9,24.1,35935323.5,4038142.4,39973465.9,0,0,35679055.2,37291940.2,39973465.9,27.12,16.54,0,43.66,28.9,18.47,0,47.37,127309970,51541164,32540538,32993184,0,192.8,7081321.5,0,34984.8,653045.9,0,27059.6,0,35234468,0,0,13751541,2555153.5,315432,2123036,0,2442.6,0,6.4,9143.5,0,0,1776.8,3147,0,4167.4,0,288,4074,72.7,471,6401.6,0,9625.1,0,9990.3,4710,0,0,0.16,0,0,0
SRMWc,2046,130452449.2,124263630,119796072.8,0,2809538.2,72387293.7,2415327,394211.3,3379280.9,0.0359,0.054,0.15,85607.58,29593.8,248.1,26.7,3.87,11.7,606.1,0.18,249.8,28.7,278.6,245.3,26.6,3.86,10.8,590.8,0.16,247,27.4,274.4,266.4,16.1,2.21,21.5,1041,0.12,267.4,50.7,318.1,668.4,54.6,7.76,41.2,2147.2,0.33,672,101.4,773.4,29867036.5,3214,465.5,1412490,72973,21.3,30080383.4,3461369.9,33541753.3,0,0,29867036.5,31279526.5,33541753.3,26.46,17.01,0,43.47,28.24,18.98,0,47.21,121466260,51876336,32540538,27615332,0,97.3,6309098,0,61149.7,652594.4,0,26283.8,0,35488484,0,0,13605728,2782126,319857.8,2064962.4,0,2353.4,0,6.4,8206.7,0,0,1949.9,3147,0,6795.1,0,288,4074,66.1,471,6434.3,0,9665.5,0,9892.9,4710,0,0,0.16,0,0,0
SRMWc,2048,133940063.3,126474041.2,121927014.4,0,3770578,69210230.4,3396142.5,374435.4,3695444.2,0.0359,0.054,0.15,85601.5,30120.8,176.7,18.3,2.64,9.7,456.5,0.14,177.9,22.6,200.5,195.1,20.5,2.96,9.6,493,0.14,196.4,23.4,219.8,244.9,15.2,2.1,19.3,942.9,0.11,245.8,45.8,291.6,633.3,47.7,6.73,42.6,2166.2,0.31,636.4,103.3,739.7,20801768.8,2156,311.5,1145950.1,53654.7,16.8,20944674.1,2652723.3,23597397.5,0,0,20801768.8,21947718.9,23597397.5,27.05,16.87,0,43.92,28.94,18.96,0,47.9,118916970,57263816,32540538,18458216,0,41.4,6598784.5,0,149446.2,652636.8,0,25491.3,0,40768324,0,0,13476442,3019043.8,310946.4,2917061,0,3122.7,0,6.4,5419.3,0,0,2126.6,3147,0,9815.7,0,288,4074,66.1,471,6461,0,10834.4,0,13788.8,4710,0,0,0.16,0,0,0
SRMWc,2050,137879043.7,129075752.4,124435187.9,0,5050889.5,58001218.3,4662261.5,388628.4,3752401.6,0.0359,0.054,0.15,84521.97,30738.6,139.1,14.2,2.05,8.2,366.9,0.12,140,18.5,158.5,165.1,17.2,2.48,8.4,422.2,0.12,166.3,20.3,186.6,201.1,11,1.49,17.2,821.8,0.09,201.8,40.3,242.1,590.9,43.6,6.14,40.6,2050.4,0.29,593.8,98.1,691.8,18010376.5,1839.7,265.5,1055215.6,47403.5,15.4,18132250.1,2386589.6,20518839.7,0,0,18010376.5,19065592,20518839.7,25.54,16.44,0,41.98,27.47,18.64,0,46.11,131086056,71074536,32540538,15778998,0,24.3,6598168,0,109595.1,652322.4,0,24772.4,0,53156340,0,0,14665347,3252848,314433.8,3992661.5,0,4114.7,0,6.4,4310.3,0,0,2305,3147,0,8505.5,0,288,4074,66.1,471,7184.3,0,13772.5,0,21620.5,4710,0,0,0.16,0,0,0
SRSOc,2022,253340655.2,249131540.2,240174095.5,0,2469703.5,241051544.2,233271.6,2236432,1739411.4,0.0359,0.054,0.15,29657.91,56628.3,396.3,35.3,5.05,25,1196,0.27,398.6,58.6,457.2,405.7,36.1,5.16,25.9,1226,0.28,408.1,60.3,468.4,591,42,5.97,42.9,2030.6,0.33,593.8,99.8,693.6,768.9,61.3,8.81,50.1,2415.3,0.45,773,117.8,890.8,102793183.1,9158.6,1309.3,6495883.6,310241.7,69.1,103396580.4,15200950.3,118597530.7,0,0,102793183.1,109289066.7,118597530.7,36.76,6.36,0,43.11,38.98,6.95,0,45.93,261133020,8079996,94142320,72233224,0,339451.7,70290710,0,384116.6,11601803,0,2066866.8,0,0,0,0,7817246.5,262749.3,1791437.4,203110.3,0,246.2,0,305.1,13886.8,0,0,177.1,18272.6,0,9749.5,0,5318,11786.4,2713.8,1863.4,3574.6,0,0,0,1654.8,18634,0,0,0,0,0,0
SRSOc,2024,260901729.5,255935657.8,246733572.5,0,2906248,247838845.6,266086.7,2640161.2,2059823.8,0.0359,0.054,0.15,29659.12,58174.3,339.7,24.4,3.42,27.2,1209.9,0.23,341.3,61.2,402.5,347.7,24.5,3.43,28.5,1251.1,0.24,349.3,63.6,412.9,562.3,38.4,5.42,42.2,1992,0.31,564.8,98,662.8,763.2,57.5,8.28,53.2,2459.9,0.48,767,122.2,889.2,91112532.7,6525.8,915.8,7312952,324700.6,63,91537940.3,16421268.7,107959209,0,0,91112532.7,98425484.7,107959209,33.88,6.34,0,40.22,35.95,6.95,0,42.9,270095070,8096812,94142320,48246124,0,689367.7,101836130,0,1031813.4,11602437,0,2066866.8,0,0,0,0,7708190.5,388621.9,2148766.5,234449.6,0,246.2,0,305.1,13886.8,0,0,262.4,18272.6,0,9749.5,0,5318,11786.4,2443.8,1863.4,3574.6,0,0,0,1654.8,18634,0,0,0,0,0,0
SRSOc,2026,266476652.4,261320329.3,251924639.9,0,3008813.2,253106846.7,270671.2,2738142,2147509.9,0.0359,0.054,0.15,39803.57,59400.4,345.4,25.4,3.57,27.1,1209.5,0.24,347,61,408,353.2,25.6,3.59,28.2,1248.9,0.25,354.9,63.3,418.1,465.7,29.2,4.07,37,1753.1,0.24,467.6,86.1,553.7,765.7,57.9,8.3,52.7,2501.8,0.45,769.5,122.8,892.4,92651951.5,6806.3,957.7,7266660.6,324660.6,63.9,93096306.3,16374091.6,109470397.9,0,0,92651951.5,99918612.1,109470397.9,34.35,8.5,0,42.85,36.45,9.33,0,45.78,270161250,8213482.5,94142320,50677628,0,741582.7,98772970,0,1227598.2,11874030,0,2066866.8,0,0,0,0,7600653.5,612829.2,2207070.2,237717.8,0,246.2,0,305.1,13886.8,0,0,413.6,18272.6,0,9737.5,0,5403,11786.4,2443.8,1863.4,3574.6,0,0,0,1654.8,18634,0,0,0,0,0,0
SRSOc,2028,269593528.1,264697825.6,255180699.7,0,2929756.2,256243581.9,269965,2659791.2,1965946.1,0.0359,0.054,0.15,46261.69,60168,377.5,30.8,4.37,26.5,1226.1,0.25,379.5,60.9,440.4,385,31.1,4.42,27.5,1258.8,0.26,387,62.8,449.8,396.8,24,3.34,32.4,1513.9,0.21,398.3,74.9,473.2,771.7,60.1,8.6,51.3,2490,0.44,775.7,121.1,896.8,102282866.6,8339.5,1184.3,7181287.5,332343.2,68.9,102830218.3,16505164.2,119335382.5,0,0,102282866.6,109464154.1,119335382.5,35.42,9.89,0,45.31,37.58,10.84,0,48.42,272854880,8454244,94142320,64130388,0,698919.8,87879896,0,1232281.5,11857354,0,2059543.4,0,0,0,0,7503133,951111.2,2162248,237686,0,246.2,0,303.5,13886.8,0,0,642,18272.6,0,9737.5,0,5403,11786.4,2443.8,1863.4,3578.2,0,0,0,1654.8,18634,0,0,0,0,0,0
SRSOc,2030,273280421.2,268055675.4,258417819.3,0,3019321.2,248378364.5,451479.6,2567841.8,2205424.6,0.0359,0.054,0.15,55357.46,60929.9,357.5,29.9,4.25,24.6,1141.3,0.24,359.4,56.6,416,361.9,29.8,4.23,25.5,1169.9,0.25,363.8,58.3,422.1,358.7,16.2,2.15,34.2,1553.9,0.18,359.8,77.7,437.5,755.4,58.1,8.34,51.1,2430.9,0.45,759.2,119.3,878.5,97433159.5,8136.1,1157.2,6699222.3,311184.7,66.2,97967615.3,15429945.5,113397560.9,0,0,97433159.5,104132381.8,113397560.9,34.08,11.69,0,45.77,36.15,12.8,0,48.95,274579230,19677310,94142320,63087988,0,421464.6,80331540,0,544886.2,11868785,0,2059467.4,0,0,0,0,18192330,1484980.6,2055891.2,389584.5,0,318.1,0,303.5,13886.8,0,0,1002.3,18272.6,0,9737.5,0,5403,11786.4,2388.2,1863.4,8132.2,0,0,0,2230.5,18634,0,0,0,0,0,0
SRSOc,2032,278452951.5,272133646.7,262349168.9,0,3889652,245028431.2,1471867,2417785,2429652.8,0.0359,0.054,0.15,65305.82,61859,337.9,28.3,4.02,23.3,1079.5,0.23,339.8,53.6,393.4,344.1,28.3,4.01,24.4,1115.6,0.24,345.9,55.7,401.6,345.2,10.4,1.27,37.4,1669.4,0.16,345.8,84.2,430,742.7,56.9,8.14,50.2,2423.6,0.42,746.5,118.2,864.7,92460756.4,7728.3,1098.9,6393405.7,295476.7,63.7,92968358.6,14683628.3,107651986.8,0,0,92460756.4,98854162.2,107651986.8,33.4,13.56,0,46.97,35.45,14.89,0,50.34,275693100,27105216,94142320,60017228,0,274436.8,76555864,0,403321.3,11909994,0,2059467.4,0,0,0,0,25124624,1980590.8,1960322,1264938.5,0,751.5,0,303.5,13886.8,0,0,1342.2,18272.6,0,9737.5,0,5419,11786.4,2388.2,1863.4,11221.6,0,0,0,5667,18634,0,0,0,0,0,0
SRSOc,2034,283681677.5,276218680,266287326.5,0,4906419.5,247548338.5,2588186.5,2318233,2556577.9,0.0359,0.054,0.15,67516.22,62786.9,332.8,28.1,3.99,22.8,1055.9,0.23,334.6,52.4,387.1,337.5,28,3.97,23.8,1087.1,0.24,339.3,54.3,393.6,384,7.6,0.78,45.1,1995.4,0.17,384.4,101,485.4,744.8,58.2,8.29,48.9,2429.1,0.4,748.6,117,865.6,90889407.6,7662.8,1090.3,6236154.6,288448.6,62.8,91392905.1,14329365.6,105722270.7,0,0,90889407.6,97125562.2,105722270.7,33.16,13.95,0,47.11,35.21,15.37,0,50.58,275178600,28670342,94142320,59650680,0,249152.2,74064490,0,344621.4,11916368,0,2057816.2,0,0,0,0,26416492,2253849.5,1872379,2210422.2,0,1235.6,0,303.5,13886.8,0,0,1540,18593,0,9737.5,0,5419,11786.4,2388.2,1863.4,12168.4,0,0,0,9496.8,18634,0,0,0,0,0,0
SRSOc,2036,287964761,280808299.1,270711927.9,0,4694465,252246470.9,2504148.5,2190316.5,2461996.7,0.0359,0.054,0.15,70365.89,63832.4,333.1,28.1,3.99,22.8,1058.7,0.23,335,52.5,387.5,336.7,27.9,3.96,23.8,1086.5,0.24,338.5,54.2,392.7,356.7,7.3,0.76,41.7,1845.9,0.16,357.1,93.4,450.5,726.4,55.7,7.94,48.7,2395.4,0.39,730.1,115.8,845.9,91620003.3,7715.7,1097.5,6286084.5,291258.9,63.1,92126883.3,14458050.6,106584933.9,0,0,91620003.3,97906087.8,106584933.9,33.08,14.56,0,47.64,35.12,16.02,0,51.14,277125700,28561828,94142320,60077160,0,154209.3,76004904,0,290751.2,11901917,0,2057854.2,0,0,0,0,26047948,2513880.8,1787440.8,2147311.2,0,1226.1,0,303.5,13886.8,0,0,1731.5,19643.8,0,9737.5,0,5419,11786.4,1630.4,1863.4,12141.3,0,0,0,9434.5,18634,0,0,0,0,0,0
SRSOc,2038,293111451.9,285841573.9,275564233.4,0,4959704,255423161.2,2941447.5,2018256.4,2310174,0.0359,0.054,0.15,72927.11,64977.2,318.8,25.8,3.66,22.9,1047.4,0.22,320.5,52.3,372.8,322.7,25.6,3.62,23.9,1077.5,0.23,324.4,54.1,378.5,333.2,7.8,0.87,38,1692.2,0.15,333.7,85.4,419.1,707.7,53.5,7.6,48,2370,0.38,711.2,114.4,825.7,89070779,7203,1020.9,6403063.5,292732.1,61.6,89542995.6,14615890.6,104158886.2,0,0,89070779,95473842.5,104158886.2,32.37,15.05,0,47.42,34.37,16.57,0,50.94,281586940,30418412,94142320,55488300,0,113764,83102850,0,253881.2,11913600,0,2013690.8,0,0,0,0,27631068,2787343.2,1625418.5,2514712,0,1342.1,0,293.5,13886.8,0,0,1934.2,21062.8,0,9737.5,0,5419,11786.4,1359.8,1863.4,12950.3,0,0,0,11064.9,18634,0,0,0,0,0,0
